REGISTRO_ANCINE;DATA_REGISTRO;RAZAO_SOCIAL;CNPJ;DATA_CONSTITUICAO;UF;MUNICIPIO;CODIGO_MUNICIPIO_IBGE;CLASSIFICACAO_AGENTE_ECONOMICO;NATUREZA_JURIDICA;BRASILEIRO_INDEPENDENTE
55317;29/09/2023;UBIRAJARA SILVA DE SOUZA ***********;15.515.233/0001-02;11/05/2012;RJ;DUQUE DE CAXIAS;3301702;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Empresário (Individual);NÃO
31478;24/11/2015;UBUNTU FILMES LTDA;23.586.904/0001-46;09/10/2015;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
49062;20/07/2021;UBUNTU PRODUÇÕES CULTURAIS E ARTÍSTICAS LTDA.;16.871.081/0001-35;18/09/2012;MG;BERILO;3106507;Brasileiro independente;Sociedade Empresária Limitada;SIM
53958;03/07/2023;UBUPLAY ARTES E ENTRETENIMENTO LTDA;41.535.193/0001-62;12/04/2021;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
2612;05/10/2004;UCI RIBEIRO LTDA;02.117.937/0001-77;20/03/1997;RJ;RIO DE JANEIRO;3304557;Brasileiro;Sociedade Empresária Limitada;NÃO
2606;14/01/2005;UCI-ORIENT LTDA;01.562.356/0001-81;26/11/1996;BA;SALVADOR;2927408;Brasileiro;Sociedade Empresária Limitada;NÃO
51240;19/05/2022;UCLÃ PRODUÇÕES E EVENTOS LTDA.;29.626.669/0001-75;06/02/2018;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
40302;26/06/2018;UEDA & CIA. LTDA;46.885.984/0001-36;03/01/1968;SP;CAPAO BONITO;3510203;Brasileiro independente;Sociedade Empresária Limitada;SIM
57732;15/03/2024;UGAH COMUNICAÇÃO E MARKETING LTDA;32.720.896/0001-70;11/02/2019;SP;SAO CAETANO DO SUL;3548807;Brasileiro independente;Sociedade Empresária Limitada;SIM
52782;07/02/2023;UGO LADEKANI CARDOSO SARTORI ***********;46.259.889/0001-27;04/05/2022;SP;SAO PAULO;3550308;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Empresário (Individual);NÃO
4577;08/08/2005;UH TERERÊ DIVERSÃO E ARTE LTDA.;03.760.075/0001-69;31/05/1999;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Simples Limitada;SIM
53302;08/05/2023;UHU FILMES LTDA;45.601.617/0001-09;10/03/2022;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
15316;08/04/2009;UIDU PRODUCOES DE EVENTOS E SERVICOS DE FOTOGRAFIA LTDA;07.507.364/0001-01;28/06/2005;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
53826;23/06/2023;UIRAPURU COMUNICAÇÃO E EDITORA LTDA;23.203.562/0001-38;01/09/2015;SP;SANTO ANDRE;3547809;Brasileiro independente;Sociedade Empresária Limitada;SIM
714;04/11/2002;UIRAPURU FILMES LTDA;02.692.015/0001-93;12/08/1998;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Simples Limitada;SIM
60227;28/11/2024;ULIBREDA FILMES LTDA;50.955.112/0001-74;06/06/2023;RJ;RIO DE JANEIRO;3304557;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Sociedade Empresária Limitada;NÃO
51716;29/07/2022;ULISVER APARECIDO DA SILVA ***********;43.948.374/0001-46;20/10/2021;MS;CAMPO GRANDE;5002704;Brasileiro independente;Empresário (Individual);SIM
58932;08/08/2024;ULTIMA PLATAFORMA DE PRODUCOES CULTURAIS LTDA;27.453.543/0001-10;03/04/2017;BA;SALVADOR;2927408;Brasileiro independente;Sociedade Empresária Limitada;SIM
44004;10/09/2019;ULTRA TELECOMUNICAÇÕES LTDA;26.016.500/0001-05;23/08/2016;GO;GOIANIA;5208707;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Sociedade Empresária Limitada;NÃO
38276;23/11/2017;ULTRAVIOLETA PRODUCAO AUDIOVISUAL LTDA;27.390.923/0001-53;27/03/2017;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
27371;05/08/2014;ULTRAVISÃO CINEMAS E ENTRETENIMENTO LTDA.;08.234.750/0001-30;20/02/1984;MG;POCOS DE CALDAS;3151800;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Sociedade Empresária Limitada;NÃO
23190;04/02/2013;ULYSSES CUNHA PAIVA FILMES - ME;17.416.993/0001-80;16/01/2013;PE;RECIFE;2611606;Brasileiro independente;Empresário (Individual);SIM
1533;18/09/2003;UM FILMES LTDA;02.231.569/0001-93;17/11/1997;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
28885;03/02/2015;UM GESTAO E PROJETOS CULTURAIS LTDA;08.876.642/0001-60;12/06/2007;RS;NOVO HAMBURGO;4313409;Brasileiro independente;Sociedade Empresária Limitada;SIM
43818;20/08/2019;UM MAKER VIDEO PRODUTORA LTDA;33.946.707/0001-44;17/06/2019;MG;BETIM;3106705;Brasileiro independente;Sociedade Empresária Limitada;SIM
455;16/03/2004;UM MINUTO PRODUCOES CULTURAIS LTDA.;66.708.900/0001-04;14/08/1991;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
39068;12/03/2018;UM NOME PRODUÇÃO E COMUNICAÇÃO LTDA;20.149.990/0001-31;28/04/2014;DF;BRASILIA;5300108;Brasileiro independente;Sociedade Empresária Limitada;SIM
57061;02/01/2024;UM OITO PRODUÇÕES ARTÍSTICAS LTDA;15.460.796/0001-32;02/04/2012;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
17904;27/10/2010;UM POR TODOS PRODUÇOES LTDA - EPP;12.305.731/0001-24;05/07/2010;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
32357;17/03/2016;UM STUDIO.COM LTDA;07.407.833/0001-10;23/05/2005;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
58367;28/05/2024;UMA PETITE LTDA.;51.953.241/0001-96;25/08/2023;MG;JUIZ DE FORA;3136702;Brasileiro independente;Sociedade Empresária Limitada;SIM
62260;04/06/2025;UMAMÃO PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;60.552.316/0001-18;25/04/2025;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
14132;05/08/2008;UMANA COMUNICAÇÃO INTELIGENTE LTDA;07.445.292/0001-15;09/06/2005;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
47065;03/11/2020;UMBRA FILMES LTDA;39.291.144/0001-80;02/10/2020;RS;SANTA CRUZ DO SUL;4316808;Brasileiro independente;Sociedade Empresária Limitada;SIM
31299;27/10/2015;UMBRELLA FILMES LTDA - ME;23.373.702/0001-16;28/09/2015;GO;GOIANIA;5208707;Brasileiro independente;Sociedade Empresária Limitada;SIM
36798;21/06/2017;UMBU GAMES LTDA ­ ME;27.917.242/0001-09;07/06/2017;MG;BELO HORIZONTE;3106200;Brasileiro independente;Sociedade Empresária Limitada;SIM
56086;30/10/2023;UMBU.DOC PRODUCOES DIGITAIS LTDA;50.874.164/0001-16;30/05/2023;RS;URUGUAIANA;4322400;Brasileiro independente;Sociedade Empresária Limitada;SIM
36023;03/04/2017;UMBU.TV COMUNICACAO E CULTURA EIRELI ME;22.043.601/0001-14;13/03/2015;SP;SAO PAULO;3550308;Brasileiro independente;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);SIM
57243;22/01/2024;UMBUZEIRO FILMES DISTRIBUICAO CINEMATOGRAFICA LTDA;35.454.798/0001-26;08/11/2019;BA;VITORIA DA CONQUISTA;2933307;Brasileiro independente;Sociedade Empresária Limitada;SIM
50710;10/03/2022;UMBÚ SERVIÇOS DE DESIGN E COMUNICAÇÃO LTDA;36.241.157/0001-56;04/02/2020;CE;FORTALEZA;2304400;Brasileiro independente;Sociedade Empresária Limitada;SIM
51648;19/07/2022;UMTORÓ CRIAÇÃO E PRODUÇÃO CULTURAL LTDA;41.473.594/0001-35;06/04/2021;BA;ILHEUS;2913606;Brasileiro independente;Sociedade Empresária Limitada;SIM
62427;01/07/2025;UMU FILMES LTDA;38.055.325/0001-44;11/08/2020;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
45378;24/03/2020;UMUARAMA PUBLICIDADES LTDA;08.649.029/0001-00;06/02/2007;PR;UMUARAMA;4128104;Brasileiro independente;Sociedade Empresária Limitada;SIM
59908;22/10/2024;UMUPREV MARKETING DO BRASIL LTDA;49.301.086/0001-81;23/01/2023;PR;CRUZEIRO DO OESTE;4106605;Brasileiro independente;Sociedade Empresária Limitada;SIM
47616;27/01/2021;UN1DADE AUDIOVISUAL LTDA;18.049.929/0001-70;04/05/2013;DF;BRASILIA;5300108;Brasileiro independente;Sociedade Empresária Limitada;SIM
62572;15/07/2025;UNA CRIATIVIDADE LTDA;33.030.267/0001-80;14/03/2019;SC;RIO DO SUL;4214805;Brasileiro independente;Sociedade Empresária Limitada;SIM
36809;22/06/2017;UNAI PRODUCOES LTDA;27.382.903/0001-30;24/03/2017;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
54286;02/08/2023;UNAMI CONSULTORIA EM MARKETING LTDA;29.722.326/0001-04;20/02/2018;ES;VITORIA;3205309;Brasileiro independente;Sociedade Empresária Limitada;SIM
19599;05/09/2011;UNBOX FILMES LTDA;14.161.571/0001-12;22/08/2011;SC;BRUSQUE;4202909;Brasileiro independente;Sociedade Empresária Limitada;SIM
3667;07/04/2005;UNCAVE FILMES E PRODUCOES LTDA;04.730.219/0001-05;22/10/2001;MA;SAO LUIS;2111300;Brasileiro independente;Sociedade Empresária Limitada;SIM
43099;04/06/2019;UNDERDOGS PRODUCOES LTDA;31.003.412/0001-09;23/07/2018;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
15661;25/06/2009;UNFINISHED BUSINESS PRODUÇÕES ARTÍSTICAS, CINEMATOGRÁFICAS E AUDIOVISUAIS LTDA.;07.953.592/0001-05;24/04/2006;RJ;ARMACAO DOS BUZIOS;3300233;Brasileiro independente;Sociedade Empresária Limitada;SIM
49182;03/08/2021;UNGAREIA ART E PRODUCOES LTDA;42.744.349/0001-88;16/07/2021;MG;BELO HORIZONTE;3106200;Brasileiro independente;Sociedade Empresária Limitada;SIM
54948;15/09/2023;UNHIDE SCHOOL LTDA;28.341.784/0001-30;04/08/2017;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
56328;10/11/2023;UNHIDE STUDIOS LTDA;52.317.533/0001-03;26/09/2023;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
50825;28/03/2022;UNI DUNI PRODUÇÕES LTDA;44.564.794/0001-91;13/12/2021;PR;MARINGA;4115200;Brasileiro independente;Sociedade Empresária Limitada;SIM
57698;13/03/2024;UNICAVE PRODUCOES ARTISTICAS LTDA;39.315.291/0001-42;05/10/2020;SC;JOINVILLE;4209102;Brasileiro independente;Sociedade Empresária Limitada;SIM
50548;18/02/2022;UNIDADE NACIONAL DE ACESSIBILIDADE;23.214.738/0001-57;03/08/2015;DF;BRASILIA;5300108;Brasileiro independente;Associação Privada;SIM
17810;08/10/2010;UNIFILMES DISTRIBUIDORA DE FILMES LTDA;12.452.477/0001-97;24/08/2010;SP;BARUERI;3505708;Brasileiro independente;Sociedade Empresária Limitada;SIM
29767;29/04/2015;UNIFIQUE TELECOMUNICAÇÕES S/A;02.255.187/0001-08;12/11/1997;SC;TIMBO;4218202;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Sociedade Anônima Aberta;NÃO
12209;30/03/2007;UNIGRAF EDITORA E PLANEJAMENTO LTDA.;42.167.171/0001-50;22/09/1972;RJ;RIO DE JANEIRO;3304557;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Sociedade Empresária Limitada;NÃO
43588;26/07/2019;UNIKA FILMES LTDA;17.695.850/0001-54;06/03/2013;SC;JOINVILLE;4209102;Brasileiro independente;Sociedade Empresária Limitada;SIM
827;28/11/2002;UNILEVER BRASIL LTDA;61.068.276/0001-04;15/07/1968;SP;SAO PAULO;3550308;Brasileiro;Sociedade Empresária Limitada;NÃO
14601;11/11/2008;UNION FILMES LTDA;10.391.976/0001-96;29/09/2008;PR;LONDRINA;4113700;Brasileiro independente;Sociedade Empresária Limitada;SIM
12438;23/05/2007;UNIPRO EDITORA LTDA;30.521.728/0001-20;17/03/1980;RJ;RIO DE JANEIRO;3304557;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Sociedade Empresária Limitada;NÃO
52607;12/01/2023;UNIT BR PRODUÇÕES & CONSULTORIA LTDA ME;44.226.854/0001-66;12/11/2021;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
749;19/11/2002;UNITED CINEMAS INTERNATIONAL BRASIL LTDA.;01.289.530/0001-64;19/06/1996;RJ;RIO DE JANEIRO;3304557;Brasileiro;Sociedade Empresária Limitada;NÃO
12801;10/08/2007;UNITV PRODUTORA LTDA;07.763.082/0001-75;20/12/2005;RJ;RIO DE JANEIRO;3304557;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Sociedade Empresária Limitada;NÃO
2421;15/10/2004;UNIVERSAL MUSIC LTDA.;00.952.789/0001-80;13/11/1995;RJ;RIO DE JANEIRO;3304557;Brasileiro;Sociedade Empresária Limitada;NÃO
5461;16/02/2006;UNIVERSAL STUDIOS INTERNATIONAL TELEVISION DO BRASIL LTDA;43.994.367/0001-80;14/12/1973;SP;SAO PAULO;3550308;Brasileiro;Sociedade Empresária Limitada;NÃO
5536;09/03/2006;UNIVERSIDADE DE SÃO PAULO;63.025.530/0001-04;03/03/1971;SP;SAO PAULO;3550308;Brasileiro independente;Autarquia Estadual ou do Distrito Federal;SIM
58456;13/06/2024;UNIVERSIDADE ESTADUAL DO TOCANTINS - UNITINS;01.637.536/0001-85;13/01/1997;TO;PALMAS;1721000;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Autarquia Estadual ou do Distrito Federal;NÃO
18547;04/04/2011;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO;48.031.918/0001-24;31/05/1976;SP;SAO PAULO;3550308;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Autarquia Estadual ou do Distrito Federal;NÃO
59461;17/09/2024;UNIVERSIDADE FEDERAL DE ALAGOAS;24.464.109/0001-48;27/02/1999;AL;MACEIO;2704302;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Autarquia Federal;NÃO
15021;17/02/2009;UNIVERSIDADE FEDERAL DE GOIÁS;01.567.601/0001-43;02/05/1967;GO;GOIANIA;5208707;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Autarquia Federal;NÃO
59432;16/09/2024;UNIVERSIDADE FEDERAL DE LAVRAS;22.078.679/0001-74;12/03/1971;MG;LAVRAS;3138203;Brasileiro;Autarquia Federal;NÃO
14684;02/12/2008;UNIVERSIDADE FEDERAL DE MINAS GERAIS - UFMG;17.217.985/0001-04;15/12/1966;MG;BELO HORIZONTE;3106200;Brasileiro independente;Autarquia Federal;SIM
15986;11/09/2009;UNIVERSIDADE FEDERAL DE OURO PRETO;23.070.659/0001-10;29/08/1969;MG;OURO PRETO;3146107;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Fundação Pública de Direito Público Federal;NÃO
61752;28/04/2025;UNIVERSIDADE FEDERAL DE PELOTAS;92.242.080/0001-00;19/02/1971;RS;PELOTAS;4314407;Brasileiro independente;Fundação Pública de Direito Público Federal;SIM
39065;12/03/2018;UNIVERSIDADE FEDERAL DE PERNAMBUCO;24.134.488/0001-08;12/07/1989;PE;RECIFE;2611606;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Autarquia Federal;NÃO
55557;11/10/2023;UNIVERSIDADE FEDERAL DO CEARA;07.272.636/0001-31;28/09/1967;CE;FORTALEZA;2304400;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Autarquia Federal;NÃO
39885;21/05/2018;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;32.479.123/0001-43;16/06/1989;ES;VITORIA;3205309;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Autarquia Federal;NÃO
6097;20/07/2006;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;33.663.683/0001-16;15/06/1967;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Autarquia Federal;SIM
34932;22/12/2016;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;24.365.710/0001-83;24/05/1989;RN;NATAL;2408102;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Autarquia Federal;NÃO
5091;28/11/2005;UNIVERSIDADE FEDERAL FLUMINENSE;28.523.215/0001-06;27/10/1972;RJ;NITEROI;3303302;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Autarquia Federal;NÃO
58799;24/07/2024;UNIVERSO AÇÃO E DESENVOLVIMENTO;23.769.748/0001-59;21/03/1990;MG;BELO HORIZONTE;3106200;Brasileiro independente;Associação Privada;SIM
62474;04/07/2025;UNIVERSO CRIATIVO PRODUÇÕES LTDA;57.570.993/0001-54;04/10/2024;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
56140;01/11/2023;UNIVERSO EMPREENDEDOR EDUCAÇÃO, COMUNICAÇÃO E TECNOLOGIA LTDA;31.420.381/0001-91;04/09/2018;SC;FLORIANOPOLIS;4205407;Brasileiro independente;Sociedade Empresária Limitada;SIM
50310;19/01/2022;UNIVERSO ONLINE S.A.;01.109.184/0001-95;13/03/1996;SP;SAO PAULO;3550308;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Sociedade Anônima Fechada;NÃO
14005;27/06/2008;UNIVERSO PRODUÇÃO LTDA;00.246.471/0001-84;17/10/1994;MG;BELO HORIZONTE;3106200;Brasileiro independente;Sociedade Empresária Limitada;SIM
54124;21/07/2023;UNIVFILMS PRODUÇÕES E ENTRETENIMENTO LTDA.;43.390.733/0001-92;02/09/2021;AM;MANAUS;1302603;Brasileiro independente;Sociedade Empresária Limitada;SIM
56901;14/12/2023;UNIÃO NOTICIAS E PUBLICIDADE LTDA;35.301.300/0001-95;24/10/2019;BA;SALVADOR;2927408;Brasileiro independente;Sociedade Empresária Limitada;SIM
30676;10/08/2015;UNO CRIATIVO PRODUÇÕES E EVENTOS LTDA;17.935.845/0001-71;15/04/2013;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
38975;05/03/2018;UNO FILMES LTDA;29.644.953/0001-74;07/02/2018;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
58523;24/06/2024;UNO FILMES RIO LTDA;48.750.156/0001-16;29/11/2022;PR;CURITIBA;4106902;Brasileiro independente;Sociedade Empresária Limitada;SIM
19657;21/09/2011;UNO VIDEO PRODUCOES LTDA;06.206.334/0001-00;10/02/2004;CE;FORTALEZA;2304400;Brasileiro independente;Sociedade Empresária Limitada;SIM
1061;17/02/2003;UNS E OUTROS PRODUCOES E FILMES LTDA;04.595.226/0001-33;02/08/2001;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
60523;19/12/2024;UNS-PRODUCOES ARTISTICAS LIMITADA-S/C;30.117.246/0001-09;20/07/1987;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
59107;23/08/2024;UP & UP PRODUCAO E MARKETING LTDA;53.182.155/0001-52;12/12/2023;PA;SANTAREM;1506807;Brasileiro independente;Sociedade Empresária Limitada;SIM
61703;16/04/2025;UP ARTISTA PRODUCOES LTDA;20.856.926/0001-90;18/08/2014;MS;CAMPO GRANDE;5002704;Brasileiro independente;Sociedade Empresária Limitada;SIM
42991;20/05/2019;UP COMUNICACAO & MARKETING LTDA;21.565.944/0001-86;15/12/2014;AP;MACAPA;1600303;Brasileiro independente;Sociedade Empresária Limitada;SIM
42064;24/01/2019;UP COMUNICACAO E MARKETING LTDA;09.660.492/0001-16;27/06/2008;GO;ANAPOLIS;5201108;Brasileiro independente;Sociedade Empresária Limitada;SIM
37285;09/08/2017;UP CONTEUDO LTDA;04.461.330/0001-35;11/12/2000;BA;SALVADOR;2927408;Brasileiro independente;Sociedade Empresária Limitada;SIM
49190;05/08/2021;UP PRODUTORA DE VIDEO LTDA - EPP;27.541.870/0001-24;17/04/2017;TO;PALMAS;1721000;Brasileiro independente;Sociedade Empresária Limitada;SIM
37426;21/08/2017;UP PRODUTORA DE ÁUDIO LTDA;18.800.116/0001-70;02/09/2013;RS;SANTA CRUZ DO SUL;4316808;Brasileiro independente;Sociedade Empresária Limitada;SIM
64007;08/01/2026;UP PUBLICIDADE E PROPAGANDA LTDA;43.205.101/0001-01;20/08/2021;RS;TRES PASSOS;4321907;Brasileiro independente;Sociedade Empresária Limitada;SIM
52729;31/01/2023;UP SOLUTIONS LTDA;45.173.757/0001-15;07/02/2022;MA;PEDREIRAS;2108207;Brasileiro independente;Sociedade Empresária Limitada;SIM
31105;30/09/2015;UP SOLUÇÕES LTDA;08.723.878/0001-67;26/03/2007;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
58293;20/05/2024;UP TUBE EVENTOS E TECNOLOGIA LTDA;13.297.200/0001-08;23/02/2011;PB;JURU;2508000;Brasileiro independente;Sociedade Empresária Limitada;SIM
53793;22/06/2023;UPAON MUNDO PRODUCOES LTDA;30.956.459/0001-24;17/07/2018;MA;SAO LUIS;2111300;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Sociedade Empresária Limitada;NÃO
18058;07/12/2010;UPJ PRODUÇÕES LTDA.;09.446.575/0001-07;19/03/2008;PI;TERESINA;2211001;Brasileiro independente;Sociedade Empresária Limitada;SIM
57919;09/04/2024;UPPLAY MARKETING DIGITAL LTDA;53.703.480/0001-13;29/01/2024;RS;CAXIAS DO SUL;4305108;Brasileiro independente;Sociedade Empresária Limitada;SIM
13383;14/01/2008;UPX STUDIO LTDA.;00.070.070/0001-16;09/05/1994;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Simples Limitada;SIM
21815;27/06/2012;UQ EVENTOS LTDA.;15.641.170/0001-22;01/06/2012;SC;CHAPECO;4204202;Brasileiro independente;Sociedade Empresária Limitada;SIM
53384;15/05/2023;URANIO FILMES PRODUCOES ARTISTICAS LTDA;42.379.009/0001-03;18/06/2021;PE;RECIFE;2611606;Brasileiro independente;Sociedade Empresária Limitada;SIM
53993;06/07/2023;URBA NA MENTE LTDA;21.581.006/0001-70;27/11/2014;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Empresária Limitada;SIM
52225;24/10/2022;URBAN CATS MUSIC GRAVADORA, PRODUTORA E EDITORA LTDA;47.436.411/0001-98;05/08/2022;RJ;RIO DE JANEIRO;3304557;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Sociedade Empresária Limitada;NÃO
50405;01/02/2022;URBAN FILMS EIRELI;41.799.887/0001-07;03/05/2021;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);SIM
62307;11/06/2025;URBAN PRODUTORA LTDA;59.016.918/0001-71;22/01/2025;SP;SAO PAULO;3550308;Brasileiro independente;Sociedade Empresária Limitada;SIM
45652;07/05/2020;URBAN TV BRASIL COMUNICAÇÕES LTDA.;36.332.833/0001-05;11/02/2020;SC;FLORIANOPOLIS;4205407;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Sociedade Empresária Limitada;NÃO
48535;01/06/2021;URBANI COMUNICACAO LTDA;40.916.021/0001-76;19/02/2021;PA;ABAETETUBA;1500107;Brasileiro independente;Sociedade Empresária Limitada;SIM
23942;03/05/2013;URBANO PRODUÇÕES & EVENTOS LTDA;17.002.796/0001-14;09/10/2009;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Simples Limitada;SIM
1304;19/05/2003;URCA FILMES LTDA;05.256.465/0001-21;22/08/2002;RJ;RIO DE JANEIRO;3304557;Brasileiro independente;Sociedade Simples Limitada;SIM
47983;19/03/2021;URIAS ENTRETENIMENTO EIRELLI;36.245.232/0001-57;04/02/2020;SP;SAO PAULO;3550308;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);NÃO
57697;13/03/2024;URIEL FILIPE MARQUES SILVA ***********;39.509.402/0001-51;21/10/2020;MG;MARIANA;3140001;Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91;Empresário (Individual);NÃO
61175;06/03/2025;URSA FILMES COMUNICACAO LTDA;58.321.409/0001-90;03/12/2024;CE;FORTALEZA;2304400;Brasileiro independente;Sociedade Empresária Limitada;SIM
57260;23/01/2024;URSANA FILMES LTDA;52.058.372/0001-72;04/09/2023;MG;BELO HORIZONTE;3106200;Brasileiro independente;Sociedade Empresária Limitada;SIM
