ano,territorio_tipo,territorio_nome,uf,regiao,origem_filme,publico,renda_brl_nominal,lugares_oferecidos,fonte_documento,confiabilidade,indicador,valor,unidade_original,mes,mes_nome
1982,uf,GO,GO,,nacionais_e_estrangeiros,1433000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1433000.0,mil_espectadores,,
1983,uf,GO,GO,,nacionais_e_estrangeiros,1191000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1191000.0,mil_espectadores,,
1984,uf,GO,GO,,nacionais_e_estrangeiros,1213000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1213000.0,mil_espectadores,,
1985,uf,GO,GO,,nacionais_e_estrangeiros,1285000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1285000.0,mil_espectadores,,
1986,uf,GO,GO,,nacionais_e_estrangeiros,1902000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1902000.0,mil_espectadores,,
1982,uf,MA,MA,,nacionais_e_estrangeiros,420000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,420000.0,mil_espectadores,,
1983,uf,MA,MA,,nacionais_e_estrangeiros,318000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,318000.0,mil_espectadores,,
1984,uf,MA,MA,,nacionais_e_estrangeiros,324000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,324000.0,mil_espectadores,,
1985,uf,MA,MA,,nacionais_e_estrangeiros,344000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,344000.0,mil_espectadores,,
1986,uf,MA,MA,,nacionais_e_estrangeiros,538000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,538000.0,mil_espectadores,,
1982,uf,MT,MT,,nacionais_e_estrangeiros,379000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,379000.0,mil_espectadores,,
1983,uf,MT,MT,,nacionais_e_estrangeiros,275000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,275000.0,mil_espectadores,,
1984,uf,MT,MT,,nacionais_e_estrangeiros,277000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,277000.0,mil_espectadores,,
1985,uf,MT,MT,,nacionais_e_estrangeiros,290000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,290000.0,mil_espectadores,,
1986,uf,MT,MT,,nacionais_e_estrangeiros,289000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,289000.0,mil_espectadores,,
1982,uf,MG,MG,,nacionais_e_estrangeiros,4647000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,4647000.0,mil_espectadores,,
1983,uf,MG,MG,,nacionais_e_estrangeiros,3917000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,3917000.0,mil_espectadores,,
1984,uf,MG,MG,,nacionais_e_estrangeiros,3423000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,3423000.0,mil_espectadores,,
1985,uf,MG,MG,,nacionais_e_estrangeiros,3751000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,3751000.0,mil_espectadores,,
1986,uf,MG,MG,,nacionais_e_estrangeiros,5662000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,5662000.0,mil_espectadores,,
1982,uf,PA,PA,,nacionais_e_estrangeiros,1944000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1944000.0,mil_espectadores,,
1983,uf,PA,PA,,nacionais_e_estrangeiros,1429000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1429000.0,mil_espectadores,,
1984,uf,PA,PA,,nacionais_e_estrangeiros,1365000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1365000.0,mil_espectadores,,
1985,uf,PA,PA,,nacionais_e_estrangeiros,1582000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1582000.0,mil_espectadores,,
1986,uf,PA,PA,,nacionais_e_estrangeiros,2196000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,2196000.0,mil_espectadores,,
1982,uf,PB,PB,,nacionais_e_estrangeiros,551000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,551000.0,mil_espectadores,,
1983,uf,PB,PB,,nacionais_e_estrangeiros,464000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,464000.0,mil_espectadores,,
1984,uf,PB,PB,,nacionais_e_estrangeiros,405000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,405000.0,mil_espectadores,,
1985,uf,PB,PB,,nacionais_e_estrangeiros,394000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,394000.0,mil_espectadores,,
1986,uf,PB,PB,,nacionais_e_estrangeiros,654000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,654000.0,mil_espectadores,,
1982,uf,PR,PR,,nacionais_e_estrangeiros,2481000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,2481000.0,mil_espectadores,,
1983,uf,PR,PR,,nacionais_e_estrangeiros,2006000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,2006000.0,mil_espectadores,,
1984,uf,PR,PR,,nacionais_e_estrangeiros,2514000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,2514000.0,mil_espectadores,,
1985,uf,PR,PR,,nacionais_e_estrangeiros,2702000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,2702000.0,mil_espectadores,,
1986,uf,PR,PR,,nacionais_e_estrangeiros,4009000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,4009000.0,mil_espectadores,,
1982,uf,PE,PE,,nacionais_e_estrangeiros,3367000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,3367000.0,mil_espectadores,,
1983,uf,PE,PE,,nacionais_e_estrangeiros,2987000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,2987000.0,mil_espectadores,,
1984,uf,PE,PE,,nacionais_e_estrangeiros,2604000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,2604000.0,mil_espectadores,,
1985,uf,PE,PE,,nacionais_e_estrangeiros,2560000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,2560000.0,mil_espectadores,,
1986,uf,PE,PE,,nacionais_e_estrangeiros,3110000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,3110000.0,mil_espectadores,,
1982,uf,PI,PI,,nacionais_e_estrangeiros,356000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,356000.0,mil_espectadores,,
1983,uf,PI,PI,,nacionais_e_estrangeiros,234000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,234000.0,mil_espectadores,,
1984,uf,PI,PI,,nacionais_e_estrangeiros,177000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,177000.0,mil_espectadores,,
1985,uf,PI,PI,,nacionais_e_estrangeiros,230000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,230000.0,mil_espectadores,,
1986,uf,PI,PI,,nacionais_e_estrangeiros,419000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,419000.0,mil_espectadores,,
1982,uf,RJ,RJ,,nacionais_e_estrangeiros,17015000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,17015000.0,mil_espectadores,,
1983,uf,RJ,RJ,,nacionais_e_estrangeiros,15971000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,15971000.0,mil_espectadores,,
1984,uf,RJ,RJ,,nacionais_e_estrangeiros,13479000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,13479000.0,mil_espectadores,,
1985,uf,RJ,RJ,,nacionais_e_estrangeiros,14408000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,14408000.0,mil_espectadores,,
1986,uf,RJ,RJ,,nacionais_e_estrangeiros,18194000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,18194000.0,mil_espectadores,,
1982,uf,RN,RN,,nacionais_e_estrangeiros,509000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,509000.0,mil_espectadores,,
1983,uf,RN,RN,,nacionais_e_estrangeiros,390000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,390000.0,mil_espectadores,,
1984,uf,RN,RN,,nacionais_e_estrangeiros,234000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,234000.0,mil_espectadores,,
1985,uf,RN,RN,,nacionais_e_estrangeiros,176000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,176000.0,mil_espectadores,,
1986,uf,RN,RN,,nacionais_e_estrangeiros,300000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,300000.0,mil_espectadores,,
1982,uf,RS,RS,,nacionais_e_estrangeiros,3273000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,3273000.0,mil_espectadores,,
1983,uf,RS,RS,,nacionais_e_estrangeiros,3102000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,3102000.0,mil_espectadores,,
1984,uf,RS,RS,,nacionais_e_estrangeiros,3294000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,3294000.0,mil_espectadores,,
1985,uf,RS,RS,,nacionais_e_estrangeiros,3590000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,3590000.0,mil_espectadores,,
1986,uf,RS,RS,,nacionais_e_estrangeiros,4657000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,4657000.0,mil_espectadores,,
1982,uf,RO,RO,,nacionais_e_estrangeiros,214000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,214000.0,mil_espectadores,,
1983,uf,RO,RO,,nacionais_e_estrangeiros,159000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,159000.0,mil_espectadores,,
1984,uf,RO,RO,,nacionais_e_estrangeiros,162000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,162000.0,mil_espectadores,,
1985,uf,RO,RO,,nacionais_e_estrangeiros,128000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,128000.0,mil_espectadores,,
1986,uf,RO,RO,,nacionais_e_estrangeiros,185000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,185000.0,mil_espectadores,,
1982,uf,RR,RR,,nacionais_e_estrangeiros,78000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,78000.0,mil_espectadores,,
1983,uf,RR,RR,,nacionais_e_estrangeiros,39000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,39000.0,mil_espectadores,,
1984,uf,RR,RR,,nacionais_e_estrangeiros,43000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,43000.0,mil_espectadores,,
1985,uf,RR,RR,,nacionais_e_estrangeiros,54000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,54000.0,mil_espectadores,,
1986,uf,RR,RR,,nacionais_e_estrangeiros,53000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,53000.0,mil_espectadores,,
1982,uf,SC,SC,,nacionais_e_estrangeiros,633000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,633000.0,mil_espectadores,,
1983,uf,SC,SC,,nacionais_e_estrangeiros,571000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,571000.0,mil_espectadores,,
1984,uf,SC,SC,,nacionais_e_estrangeiros,539000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,539000.0,mil_espectadores,,
1985,uf,SC,SC,,nacionais_e_estrangeiros,582000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,582000.0,mil_espectadores,,
1986,uf,SC,SC,,nacionais_e_estrangeiros,768000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,768000.0,mil_espectadores,,
1982,uf,SP,SP,,nacionais_e_estrangeiros,20427000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,20427000.0,mil_espectadores,,
1983,uf,SP,SP,,nacionais_e_estrangeiros,18635000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,18635000.0,mil_espectadores,,
1984,uf,SP,SP,,nacionais_e_estrangeiros,16233000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,16233000.0,mil_espectadores,,
1985,uf,SP,SP,,nacionais_e_estrangeiros,16638000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,16638000.0,mil_espectadores,,
1986,uf,SP,SP,,nacionais_e_estrangeiros,23332000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,23332000.0,mil_espectadores,,
1982,uf,SE,SE,,nacionais_e_estrangeiros,724000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,724000.0,mil_espectadores,,
1983,uf,SE,SE,,nacionais_e_estrangeiros,526000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,526000.0,mil_espectadores,,
1984,uf,SE,SE,,nacionais_e_estrangeiros,468000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,468000.0,mil_espectadores,,
1985,uf,SE,SE,,nacionais_e_estrangeiros,412000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,412000.0,mil_espectadores,,
1986,uf,SE,SE,,nacionais_e_estrangeiros,684000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,684000.0,mil_espectadores,,
1982,brasil,Brasil,,,nacionais_e_estrangeiros,69174000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,69174000.0,mil_espectadores,,
1983,brasil,Brasil,,,nacionais_e_estrangeiros,61700000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,61700000.0,mil_espectadores,,
1984,brasil,Brasil,,,nacionais_e_estrangeiros,54797000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,54797000.0,mil_espectadores,,
1985,brasil,Brasil,,,nacionais_e_estrangeiros,57846000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,57846000.0,mil_espectadores,,
1986,brasil,Brasil,,,nacionais_e_estrangeiros,79126000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,79126000.0,mil_espectadores,,
1982,uf,AC,AC,,nacionais_e_estrangeiros,12000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,12000.0,mil_espectadores,,
1983,uf,AC,AC,,nacionais_e_estrangeiros,16000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,16000.0,mil_espectadores,,
1984,uf,AC,AC,,nacionais_e_estrangeiros,8000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,8000.0,mil_espectadores,,
1985,uf,AC,AC,,nacionais_e_estrangeiros,12000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,12000.0,mil_espectadores,,
1986,uf,AC,AC,,nacionais_e_estrangeiros,10000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,10000.0,mil_espectadores,,
1982,uf,AL,AL,,nacionais_e_estrangeiros,651000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,651000.0,mil_espectadores,,
1983,uf,AL,AL,,nacionais_e_estrangeiros,418000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,418000.0,mil_espectadores,,
1984,uf,AL,AL,,nacionais_e_estrangeiros,220000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,220000.0,mil_espectadores,,
1985,uf,AL,AL,,nacionais_e_estrangeiros,183000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,183000.0,mil_espectadores,,
1986,uf,AL,AL,,nacionais_e_estrangeiros,165000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,165000.0,mil_espectadores,,
1982,uf,AM,AM,,nacionais_e_estrangeiros,22000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,22000.0,mil_espectadores,,
1983,uf,AM,AM,,nacionais_e_estrangeiros,18000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,18000.0,mil_espectadores,,
1984,uf,AM,AM,,nacionais_e_estrangeiros,16000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,16000.0,mil_espectadores,,
1985,uf,AM,AM,,nacionais_e_estrangeiros,11000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,11000.0,mil_espectadores,,
1986,uf,AM,AM,,nacionais_e_estrangeiros,16000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,16000.0,mil_espectadores,,
1982,uf,BA,BA,,nacionais_e_estrangeiros,1657000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1657000.0,mil_espectadores,,
1983,uf,BA,BA,,nacionais_e_estrangeiros,1305000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1305000.0,mil_espectadores,,
1984,uf,BA,BA,,nacionais_e_estrangeiros,1004000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1004000.0,mil_espectadores,,
1985,uf,BA,BA,,nacionais_e_estrangeiros,745000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,745000.0,mil_espectadores,,
1986,uf,BA,BA,,nacionais_e_estrangeiros,746000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,746000.0,mil_espectadores,,
1982,uf,CE,CE,,nacionais_e_estrangeiros,555000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,555000.0,mil_espectadores,,
1983,uf,CE,CE,,nacionais_e_estrangeiros,351000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,351000.0,mil_espectadores,,
1984,uf,CE,CE,,nacionais_e_estrangeiros,175000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,175000.0,mil_espectadores,,
1985,uf,CE,CE,,nacionais_e_estrangeiros,110000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,110000.0,mil_espectadores,,
1986,uf,CE,CE,,nacionais_e_estrangeiros,216000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,216000.0,mil_espectadores,,
1982,uf,ES,ES,,nacionais_e_estrangeiros,498000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,498000.0,mil_espectadores,,
1983,uf,ES,ES,,nacionais_e_estrangeiros,419000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,419000.0,mil_espectadores,,
1984,uf,ES,ES,,nacionais_e_estrangeiros,245000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,245000.0,mil_espectadores,,
1985,uf,ES,ES,,nacionais_e_estrangeiros,263000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,263000.0,mil_espectadores,,
1986,uf,ES,ES,,nacionais_e_estrangeiros,362000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,362000.0,mil_espectadores,,
1982,uf,GO,GO,,nacionais_e_estrangeiros,863000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,863000.0,mil_espectadores,,
1983,uf,GO,GO,,nacionais_e_estrangeiros,556000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,556000.0,mil_espectadores,,
1984,uf,GO,GO,,nacionais_e_estrangeiros,407000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,407000.0,mil_espectadores,,
1985,uf,GO,GO,,nacionais_e_estrangeiros,321000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,321000.0,mil_espectadores,,
1986,uf,GO,GO,,nacionais_e_estrangeiros,414000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,414000.0,mil_espectadores,,
1982,uf,MA,MA,,nacionais_e_estrangeiros,354000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,354000.0,mil_espectadores,,
1983,uf,MA,MA,,nacionais_e_estrangeiros,209000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,209000.0,mil_espectadores,,
1984,uf,MA,MA,,nacionais_e_estrangeiros,86000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,86000.0,mil_espectadores,,
1985,uf,MA,MA,,nacionais_e_estrangeiros,33000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,33000.0,mil_espectadores,,
1986,uf,MA,MA,,nacionais_e_estrangeiros,15000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,15000.0,mil_espectadores,,
1982,uf,MT,MT,,nacionais_e_estrangeiros,1385000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,1385000.0,mil_espectadores,,
1983,uf,MT,MT,,nacionais_e_estrangeiros,903000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,903000.0,mil_espectadores,,
1984,uf,MT,MT,,nacionais_e_estrangeiros,724000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,724000.0,mil_espectadores,,
1985,uf,MT,MT,,nacionais_e_estrangeiros,559000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,559000.0,mil_espectadores,,
1986,uf,MT,MT,,nacionais_e_estrangeiros,828000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,828000.0,mil_espectadores,,
1982,uf,MG,MG,,nacionais_e_estrangeiros,8699000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,8699000.0,mil_espectadores,,
1983,uf,MG,MG,,nacionais_e_estrangeiros,6365000.0,,,espectadores-de-filmes-nacionais-e-estrangeiros-por-uf-embrafilme.pdf,oficial_compilado,publico,6365000.0,mil_espectadores,,
