TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
CONGO BLUE - CONCRETO;B1800442400000;19/09/2018;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,8;;2018;;OUTROS MERCADOS;NÃO;PEDRO SIROTA PALMA;PESSOA FÍSICA;SP;SAO PAULO
CONGO BLUE - SÓ MAIS UM;B1800601400000;17/12/2018;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,1;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PEDRO SIROTA PALMA;PESSOA FÍSICA;SP;SAO PAULO
CONSCIÊNCIA;B1800246900000;01/06/2018;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,8;;2003;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;FLOR DO CERRADO FILMES, CONSULTORIAS E EVENTOS LTDA;08.096.317/0001-85;DF;BRASILIA
CONSTELAÇÕES;B1800135400000;29/03/2018;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;QUARK PRODUÇÕES ARTÍSTICAS LTDA.;08.832.934/0001-00;SP;SAO PAULO
CONSTRUINDO UMA FANTASIA;B1800262600000;08/06/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,0;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;INPUTSOM ARTE SONORA LTDA.;09.195.840/0001-21;SP;SAO PAULO
CONTATINHO SEMANAL;B1800446500000;21/09/2018;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DIEGO DE ALMEIDA PEREIRA CASTRO;PESSOA FÍSICA;RJ;SAO GONCALO
CONTE ISSO ÀQUELES QUE DIZEM QUE FOMOS DERROTADOS;B1800434800000;14/09/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;23;;2018;;NENHUMA DAS OPÇÕES;NÃO;PEDRO MAIA DE BRITO CAVALCANTI;PESSOA FÍSICA;PE;RECIFE
CONTOS FERROVIÁRIOS;B1800211600000;11/05/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,1;;2015;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;INSTITUTO DE DESENVOLVIMENTO SOCIAL E GESTÃO DE PROD. CULTURAL, ARTÍSTICA E AUDIOVISUAL-MARLIN AZUL;03.132.906/0001-58;ES;VITORIA
CONTRA A PAREDE;B1800352600000;02/08/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;95,3;;2018;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FAGUNDES PRODUCOES CULTURAIS LTDA.;03.299.329/0001-93;SP;SAO PAULO
CONTRACAPA;B1800212300000;14/05/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;676;13;2018;2018;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GP7 CINEMA LTDA;04.937.797/0001-09;PR;CURITIBA
CONTRADITÓRIOS;B1800096400000;05/03/2018;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;1488;186;2017;2019;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;M2P2 CENTRAL DE CONTEUDOS S/A;25.022.932/0001-66;RJ;RIO DE JANEIRO
CONTRAMAO - PITTY;B1800270100000;15/06/2018;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,0;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
CONTRAMARÉ;B1800234300000;25/05/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;28,9;;2018;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;DANIEL SOARES MARENCO;PESSOA FÍSICA;DF;BRASILIA
CONTRASTES - IMPRESSÕES DE ISRAEL;B1800056100000;01/02/2018;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10,1;;2018;;SALAS DE EXIBIÇÃO;NÃO;JACKSON FARIAS TEIXEIRA;PESSOA FÍSICA;MG;BELO HORIZONTE
CONTRATO DE AMOR;B1800433100000;14/09/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,7;;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;THAIS FERNANDES;09.074.852/0001-06;RS;PORTO ALEGRE
CONTRAVENÇÃO;B1800331500000;19/07/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;16,3;;2018;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;UNIVERSIDADE DE SÃO PAULO;63.025.530/0001-04;SP;SAO PAULO
CONVICÇÃO;B1800404100000;30/08/2018;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,8;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PEIXE VOADOR PRODUCOES AUDIOVISUAIS LTDA;21.343.416/0001-82;RJ;RIO DE JANEIRO
COPACABANA - AUSCHWITZ;B1800362100000;08/08/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,7;;2018;;SALAS DE EXIBIÇÃO;NÃO;CONDE DE IRAJÁ PRODUÇÕES LTDA ME;07.763.281/0001-83;RJ;RIO DE JANEIRO
COPILOTO;B1800518300000;01/11/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,6;;2017;;SALAS DE EXIBIÇÃO;NÃO;ANDREI BUENO DA SILVA CARVALHO;PESSOA FÍSICA;PR;MARINGA
COQUISTAS DE OLINDA CONTRA A VIOLÊNCIA;B1800358800000;08/08/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;38,9;;2007;;OUTROS MERCADOS;NÃO;CABRA QUENTE FILMES LTDA;08.277.315/0001-92;PE;OLINDA
COR DE PELE;B1800393300000;22/08/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,6;;2018;;SALAS DE EXIBIÇÃO;NÃO;LIVIA P. BORJAILLE;13.821.080/0001-98;SP;SAO PAULO
CORAGEM - PATRICIA COELHO - CLIPE;B1800201600000;04/05/2018;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,6;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LC DE CARVALHO PRODUCOES;21.884.698/0001-25;SP;SAO PAULO
CORAÇÃO;B1800564000000;04/12/2018;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,3;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LUAN PROMOÇÕES E EVENTOS LTDA;05.102.456/0001-86;PE;RECIFE
CORAÇÃO BLINDADO;B1800171700000;19/04/2018;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,4;;2017;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;LEP MUSIC PRODUÇÕES, GRAVAÇÕES E EDIÇÕES MUSICAIS LTDA;13.784.925/0001-12;RJ;RIO DE JANEIRO
CORAÇÃO É TERRA QUE NINGUÉM VÊ;B1800348600000;30/07/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20,5;;2018;;OUTROS MERCADOS;NÃO;ISABELA DE SOUZA VITORIO;PESSOA FÍSICA;GO;ANAPOLIS
CORAÇÕES E MENTES - ESCOLAS QUE TRANSFORMAM;B1800469100000;04/10/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;104;4;2018;2018;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MARIA FARINHA FILMES E PRODUÇÕES LTDA.;12.396.390/0001-40;SP;SAO PAULO
CORAÇÕES ENCOURAÇADOS;B1800054000000;30/01/2018;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2018;;SALAS DE EXIBIÇÃO;NÃO;JAMILE DOS SANTOS COELHO - ME;13.456.325/0001-25;BA;SALVADOR
CORCEL - SEU LUGAR;B1800481700000;09/10/2018;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,4;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MIDAS ESTUDIOS EIRELI;67.352.013/0001-09;SP;SAO PAULO
CORDEL ENCANTADO;B1800507800000;25/10/2018;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;5005;143;2011;2011;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
COROA VS NOVINHA;B1800049100000;26/01/2018;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,7;;2018;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;BULB PRODUTORA LTDA - ME;18.741.266/0001-50;BA;SALVADOR
CORPO CALIENTE;B1800310700000;09/07/2018;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,3;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GELEIA PUBLISHING EIRELI - ME;03.954.871/0001-32;SP;SAO PAULO
CORPO DE BAILE;B1800373600000;13/08/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;71,0;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;34.023.077/0001-07;RJ;RIO DE JANEIRO
CORPO DE BAILE;B1800227500000;23/05/2018;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;76,1;;2018;;VIDEO DOMÉSTICO;NÃO;SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DE SAO PAULO;03.667.884/0001-20;SP;SAO PAULO
CORPO QUILOMBO;B1800497100000;19/10/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;83,8;;2018;;SALAS DE EXIBIÇÃO;NÃO;LEONEL EVANGELISTA DA COSTA;PESSOA FÍSICA;SP;SAO PAULO
CORPOS SEM ESPAÇO;B1800314300000;10/07/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;53;;2016;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;PILGRIM FILMES LTDA.;22.120.937/0001-33;SP;SAO PAULO
CORRENDO ATRÁS;B1800216200000;16/05/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;86,8;;2018;;SALAS DE EXIBIÇÃO;NÃO;RACCORD PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;72.062.029/0001-09;RJ;RIO DE JANEIRO
CORRENTE;B1800360700000;08/08/2018;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,5;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LETICIA SPILLER PENA PRODUCOES ARTISTICAS LTDA;05.776.048/0001-00;RJ;RIO DE JANEIRO
CORUMBÁ E O CARNAVAL DO PANTANAL;B1800331700000;19/07/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;112,7;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CÓDIGO SOLAR PRODUÇÕES LTDA;05.504.987/0001-03;RJ;RIO DE JANEIRO
COSTANZA;B1800142600000;03/04/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
COSTUREIRAS;B1800346600000;27/07/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,3;;2018;;NENHUMA DAS OPÇÕES;NÃO;VIRGINIA DE OLIVEIRA SILVA;PESSOA FÍSICA;PB;JOAO PESSOA
COVATO - DESENTERRE SEUS SEGREDOS;B1800359100000;08/08/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;16,8;;2018;;VIDEO DOMÉSTICO;NÃO;ESTÚDIO Z LTDA;03.425.136/0001-31;PA;SANTAREM
COZINHA PRATICA - 10º TEMPORADA;B1800083700000;23/02/2018;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;780;26;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
COZINHA PRÁTICA VERÃO - 11ª TEMPORADA;B1800596900000;14/12/2018;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;420;7;2018;2018;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
COZINHEIRO VS CHEFS 2ª TEMPORADA;B1800308400000;05/07/2018;DEFERIDO;REALITY-SHOW;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;390;13;2018;2018;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;5E60 CONTEUDO E PRODUCOES ARTISTICAS LTDA - ME;19.923.803/0001-46;RJ;RIO DE JANEIRO
COZINHEIROS EM AÇÃO - 6ª TEMPORADA;B1800328200000;17/07/2018;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;637;13;2018;2018;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
COÁGULO;B1800485600000;11/10/2018;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2017;;SALAS DE EXIBIÇÃO;NÃO;FUNDAÇÃO PADRE URBANO THIESEN;93.849.792/0001-54;RS;SAO LEOPOLDO
CRAVO, LÍRIO E ROSA;B1800113800000;13/03/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MARIA JULIA PEREIRA DE PAIVA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
CRENÇA;B1800562800000;03/12/2018;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,3;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ADRIANO KAMIZAKI LIMA;PESSOA FÍSICA;MG;TRES PONTAS
CRENÇAS;B1800215600000;15/05/2018;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,7;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;EDUARDO TAVARES LEINDECKER;PESSOA FÍSICA;RS;PORTO ALEGRE
CRIADOR DE CELEBRIDADES;B1800130200000;26/03/2018;DEFERIDO;REALITY-SHOW;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;313,0;13;2018;2018;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BOUTIQUE FILMES E PRODUÇÕES LTDA.;16.729.130/0001-08;SP;SAO PAULO
CRIANÇA ESPERANÇA 2018;B1800380600000;16/08/2018;DEFERIDO;PROGRAMA DE AUDITÓRIO ANCORADO POR APRESENTADOR;;COMUM;NÃO SERIADA;95;;2018;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
CRIANÇAS FANTASMAS;B1800426300000;12/09/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;16,9;;2016;;SALAS DE EXIBIÇÃO;NÃO;JOAO EDSON VIEIRA TORRES;PESSOA FÍSICA;RR;BOA VISTA
CRIATIVOS.BR MODA E IDENTIDADE - SÉRIE ESPECIAL;B1800209100000;10/05/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;156;6;2017;2018;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;LIMA COMUNICAÇÃO LTDA;05.791.137/0001-25;BA;SALVADOR
CRIOULA REINADO: ENCONTRO DE RAÍZES;B1800373800000;13/08/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;104,8;;2018;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;ASSOCIAÇÃO MARANHA;17.537.361/0001-74;SP;SAO PAULO
CRISÁLIDA;B1800569200000;06/12/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;120;4;2018;2018;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ARAPY PRODUÇÕES LTDA.;01.009.824/0001-95;SC;FLORIANOPOLIS
CRONISTAS DO RIO;B1800170700000;18/04/2018;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;270;10;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MULTIRIO - EMPRESA MUNICIPAL DE MULTIMEIOS LTDA;74.114.471/0001-67;RJ;RIO DE JANEIRO
CRUA;B1800566100000;05/12/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,9;;2018;;NENHUMA DAS OPÇÕES;NÃO;CANAL DE VENDAS JP VÍDEO LTDA;10.773.468/0001-72;PB;JOAO PESSOA
CRUZADA - O CONJUNTO HABITACIONAL NO METRO QUADRADO MAIS CARO DO BRASIL;B1800266800000;12/06/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ANA CAROLINA FERNANDES MAXIMIANO;PESSOA FÍSICA;SC;SAO JOSE
CRÔ EM FAMILIA;B1800340300000;25/07/2018;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;2018;;SALAS DE EXIBIÇÃO;NÃO;TOTAL ENTERTAINMENT LTDA;02.863.008/0001-07;RJ;RIO DE JANEIRO
CU AZUL;B1800153200000;09/04/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2017;;SALAS DE EXIBIÇÃO;NÃO;JOSE PEREIRA DE ANDRADE JUNIOR;PESSOA FÍSICA;MS;CORONEL SAPUCAIA
CUBA: O ÚLTIMO REFÚGIO;B1800418600000;10/09/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;250;10;2018;2018;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CINEMAURO BROS ENTRETENIMENTOS EIRELI - ME;21.772.319/0001-05;RJ;RIO DE JANEIRO
CUIDA;B1800263600000;08/06/2018;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,8;;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PEDRO HENRIQUE DE ALMEIDA CARREIRA;PESSOA FÍSICA;RJ;NITEROI
CUIDA DE MIM;B1800531400000;07/11/2018;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;21,6;;2018;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;LIZIANE BORTOLATTO-ME;21.206.023/0001-27;SC;ITAJAI
CULTURANDO;B1800028900000;11/01/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;130,7;5;2018;2018;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;MODUS VIVENDI PRODUTORA DE AUDIOVISUAL LTDA;05.893.950/0001-06;RS;PORTO ALEGRE
CULTURINHA;B1800442700000;19/09/2018;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;36,4;20;2017;2017;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;PATRICK YUDJI HIRATA KARASSAWA;20.002.577/0001-40;SP;SAO PAULO
CUPCAKE E DINOSSAURO 1ª TEMPORADA;B1800437500000;17/09/2018;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;286;26;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SIM;BIRDO FILMES EM ANIMAÇÃO LTDA.;07.503.073/0001-45;SP;SAO PAULO
CURTA LINGUAGEM;B1800348900000;31/07/2018;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,1;;2017;;SALAS DE EXIBIÇÃO;NÃO;ASSOCIAÇÃO CULTURAL KINOFORUM;00.571.159/0001-66;SP;SAO PAULO
