TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
BIOGRAFIAS ÍNTIMAS;B2400328500000;20/08/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;86,9;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GRIFA PRODUÇÕES CINEMATOGRÁFICAS, AUDIOVISUAIS E ARTÍSTICAS LTDA.;01.486.085/0001-22;SP;SAO PAULO
BITA E OS ANIMAIS 2;B2400392300000;04/10/2024;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;26,9;9;2024;2024;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;MR. PLOT PRODUCOES LTDA - EPP;18.535.516/0001-04;PE;RECIFE
BITA E OS ANIMAIS 3;B2400392100000;04/10/2024;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;21,9;7;2024;2024;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;MR. PLOT PRODUCOES LTDA - EPP;18.535.516/0001-04;PE;RECIFE
BITA E OS SENTIMENTOS;B2400392200000;04/10/2024;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;22,9;8;2022;2022;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;MR. PLOT PRODUCOES LTDA - EPP;18.535.516/0001-04;PE;RECIFE
BLACKOUT;B2400266300000;02/07/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;76,8;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BATTAGLIA PRODUCOES - EIRELI;11.023.904/0001-59;SP;SAO PAULO
BLANK;B2400365300000;13/09/2024;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,8;;2024;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;MARIA GABRIELA MORAES GIORDANI;PESSOA FÍSICA;RJ;NITEROI
BLAYBLAYDE - TOTÔ DE BABALONG;B2400388900000;02/10/2024;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HEITOR ALENCAR PINTO;PESSOA FÍSICA;DF;BRASILIA
BLEEDING IN THE SUN;B2400490900000;01/12/2024;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,5;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HENRIQUE GARCIA RONCOLETTA;PESSOA FÍSICA;SP;JUNDIAI
BLOQUINHO DO ZOOMOO KIDS;B2400052400000;06/02/2024;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;22,8;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;STARKE CONSULTORIA E NEGÓCIOS DE MÍDIA LTDA;39.237.339/0001-41;SP;SAO PAULO
BLUE MAR - NEVER EVER WAS;B2400457800000;08/11/2024;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,8;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HQ MUSIC MARKETING LTDA;35.787.544/0001-20;RJ;RIO DE JANEIRO
BLUE MAR - TOUGH SPELL;B2400312400000;05/08/2024;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,3;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HQ MUSIC MARKETING LTDA;35.787.544/0001-20;RJ;RIO DE JANEIRO
BOA SEMENTE;B2400122000000;25/03/2024;DEFERIDO;RELIGIOSA;;COMUM;NÃO SERIADA;720;;2023;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FUNDAÇÃO JOÃO PAULO II;50.016.039/0001-75;SP;CACHOEIRA PAULISTA
BOAS PRÁTICAS ESCOLARES – 2ª TEMPORADA;B2400010500000;10/01/2024;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;2704;52;2024;2024;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
BOB BURNQUIST - A LENDA DO SKATE;B2400185200000;07/05/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;180;4;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GOMA FILMES LTDA;03.351.961/0001-39;SP;SAO PAULO
BOB ZOOM - VOL 13;B2400259200000;26/06/2024;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;23,3;14;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SBUSINESS PRODUÇÕES ARTÍSTICAS E COMÉRCIO DE BENS E SERVIÇOS LTDA;14.698.798/0001-00;SP;SAO PAULO
BOB ZOOM - VOL 14;B2400517000000;17/12/2024;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;23,3;14;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SBUSINESS PRODUÇÕES ARTÍSTICAS E COMÉRCIO DE BENS E SERVIÇOS LTDA;14.698.798/0001-00;SP;SAO PAULO
BOCA DO LIXO: A BOLLYWOOD TROPICAL;B2400244900000;14/06/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;125;5;2011;2011;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
BOCAINA;B2400309600000;01/08/2024;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;71,1;;2024;;SALAS DE EXIBIÇÃO;NÃO;MUIRAQUITA FILMES E PRODUCOES ARTISTICAS LTDA;04.728.553/0001-16;SP;SAO PAULO
BODAS DE OURO;B2400197500000;14/05/2024;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19;;2024;;SALAS DE EXIBIÇÃO;NÃO;A L GOMES PRODUCOES ARTISTICAS;22.532.687/0001-49;RJ;RIO DE JANEIRO
BODE BÉ;B2400212600000;21/05/2024;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;87,5;25;2024;2024;NENHUMA DAS OPÇÕES;NÃO;BODE BE PRODUCOES CULTURAIS LTDA;50.162.703/0001-94;RN;NATAL
BODOQUENA;B2400260100000;26/06/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52,1;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;NA LAJE FILMES PRODUÇÕES LTDA;08.035.343/0001-01;SP;SAO PAULO
BODY BY BETH;B2400331700000;21/08/2024;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;244,5;10;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MIGDAL PRODUÇÕES CINEMATOGRÁFICAS LTDA.;10.645.895/0001-75;RJ;RIO DE JANEIRO
BOI DE CONCHAS;B2400191500000;09/05/2024;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2024;;SALAS DE EXIBIÇÃO;NÃO;DANIEL BAROSA PRODUCOES CINEMATOGRAFICAS;16.996.201/0001-20;SP;SAO PAULO
BOIPEBA;B2400014300000;11/01/2024;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,7;;2024;;OUTROS MERCADOS;NÃO;JUNIA TEIXEIRA NOGUEIRA LIMA;31.479.448/0001-63;MG;ARAXA
BOLA PRA FRENTE;B2400260800000;27/06/2024;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;240;10;2023;2023;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;O SOPRO DO TEMPO LTDA;11.168.287/0001-80;MG;UBERLANDIA
BOLHA;B2400087400000;28/02/2024;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13,0;;2024;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;ESTALO CRIATIVO LTDA;16.481.402/0001-95;MG;BELO HORIZONTE
BOLINHO DE CHUVA;B2400391500000;03/10/2024;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10,9;;2024;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;CAMENI SILVEIRA;PESSOA FÍSICA;PR;CURITIBA
BOM DE BÍBLIA;B2400054900000;07/02/2024;DEFERIDO;RELIGIOSA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;11856;456;2024;2025;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;REDE NOVO TEMPO DE COMUNICACAO;01.385.423/0001-30;SP;JACAREI
BOM, BOM, BOM (PART. ATITUDE 67);B2400260700000;26/06/2024;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GR7 PRODUCOES DE SHOWS E ESPETACULOS LTDA;23.106.235/0001-68;SP;SAO PAULO
BONECA DE PORCELANA;B2400511000000;12/12/2024;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,2;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SINEDOQUE COLETIVO CRIATIVO LTDA;26.581.248/0001-87;SP;SAO PAULO
BONITA DE ROSTO;B2400128800000;01/04/2024;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,2;;2024;;OUTROS MERCADOS;NÃO;35.620.243 ANA CLARA FULANETTI SQUILANTI;35.620.243/0001-07;SP;SAO PAULO
BONJOUR;B2400289400000;22/07/2024;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,7;;2024;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;VIVA BRASIL;04.461.155/0001-86;RJ;RIO DE JANEIRO
BONS DRINKS;B2400033100000;22/01/2024;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;400;16;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ASTARTE PRODUTORA LTDA.;26.674.863/0001-38;SP;SAO PAULO
BOOKABOO;B2400119600000;20/03/2024;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;144;12;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CONSPIRAÇÃO FILMES ENTRETENIMENTO 3º MILÊNIO LTDA.;09.180.984/0001-04;RJ;RIO DE JANEIRO
BORA SER FELIZ;B2400005500000;08/01/2024;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,6;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;RAMON AUGUSTO SALVADOR DO CARMO;PESSOA FÍSICA;SP;BOTUCATU
BORA, O PÓDIO É NOSSO!;B2400170500000;24/04/2024;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;35,4;5;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SENTIMENTAL ETAL LTDA;16.104.588/0001-63;SP;SAO PAULO
BORIS E RUFUS - UM NATAL QUE SE COMPLICA;B2400483100000;26/11/2024;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11,1;;2024;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;BELLI STUDIO DESIGN LTDA.;03.274.384/0001-29;SC;BLUMENAU
BORN TO FASHION 2ª TEMPORADA;B2400322400000;14/08/2024;DEFERIDO;REALITY-SHOW;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;359,6;8;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DELICATESSEN - PRODUÇÃO DE FILMES LTDA.;08.440.376/0001-29;SP;SAO PAULO
BOTECO BRASIL;B2400272300000;08/07/2024;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;240;12;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MÍDIA DO BRASIL COMUNICAÇÕES, SERVIÇOS DE TELEVISÃO LTDA;71.841.282/0001-06;SP;SAO PAULO
BR230: MUITO ALEM DA TRANSAMAZÔNICA;B2400227400000;05/06/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;159,8;6;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GUGAROD PRODUÇÕES ARTÍSTICAS LTDA;10.935.709/0001-32;RJ;RIO DE JANEIRO
BRASIL A GALOPE;B2400322500000;14/08/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;78;3;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FILMART PRODUÇÕES ARTISTICAS LTDA;64.044.886/0001-58;SP;SAO PAULO
BRASIL COM ZECA - 1A TEMPORADA;B2400452900000;05/11/2024;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;561;11;2020;2020;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;UNIVERSO ONLINE S.A.;01.109.184/0001-95;SP;SAO PAULO
BRASIL COM ZECA - 2A TEMPORADA;B2400453000000;05/11/2024;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;434;14;2021;2021;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;UNIVERSO ONLINE S.A.;01.109.184/0001-95;SP;SAO PAULO
BRASIL CRIATIVO.DOC 2023;B2400363000000;12/09/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52,4;;2024;;OUTROS MERCADOS;NÃO;WCD SERVIÇOS EDUCACIONAIS LTDA;13.003.401/0001-47;SP;SAO PAULO
BRASIL DE TODOS OS SANTOS;B2400198500000;15/05/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;123,3;4;2024;2024;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;LUMINE PRODUCOES LTDA;50.087.391/0001-00;RS;PORTO ALEGRE
BRASIL E ALEMANHA: 200 ANOS DE HISTÓRIA;B2400491900000;02/12/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;84,7;3;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PRODUTORA BRASILEIRA DE ARTE E CULTURA LTDA.;13.483.286/0001-55;SP;SAO PAULO
BRASIL EM WALL STREET;B2400349000000;06/09/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;60;6;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JBK FILMES LTDA - ME;19.323.299/0001-43;SP;SAO PAULO
BRASIL PARA PRINCIPIANTES - VENTURAS E DESVENTURAS DE UM BRASILEIRO NATURALIZADO;B2400142500000;08/04/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;72;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;TERRA FIRME PRODUÇÕES CINEMATOGRÁFICAS LTDA;09.260.004/0001-83;SP;SAO PAULO
BRASIL RAIZ – OS SONS DA TERRA;B2400114200000;17/03/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;104;4;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FILMART PRODUÇÕES ARTISTICAS LTDA;64.044.886/0001-58;SP;SAO PAULO
BRASIL TOCA CHORO;B2400512300000;13/12/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;51,0;;2024;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
BRASIL VISTO DE CIMA À NOITE;B2400241000000;13/06/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;755,3;26;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MARIA TV COMUNICAÇÃO LTDA;04.957.105/0001-94;RJ;RIO DE JANEIRO
BRASIL VISUAL - 2ª TEMPORADA;B2400151000000;15/04/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;338;13;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;AC PRODUÇÕES LTDA;06.894.978/0001-20;PE;RECIFE
BRASIL VS DUNGA - FUTEBOL EM PÉ DE GUERRA;B2400471100000;19/11/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;117,3;3;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PINDORAMA FILMES LTDA;04.453.786/0001-53;RJ;RIO DE JANEIRO
BRASIL ZIL;B2400115400000;18/03/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;364;13;2023;2023;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
BRASIL É AGRO;B2400514400000;15/12/2024;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;360;12;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;NIRVANA TECNOLOGIA DIGITAL LTDA;24.815.120/0001-05;SP;SAO PAULO
BRASIL, ECOSSISTEMA CRIATIVO;B2400324000000;15/08/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;90;2;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BSB SERVIÇOS CINEGROUP LTDA;06.900.652/0001-69;DF;BRASILIA
BRASÍLIA INEPENDENTE;B2400397600000;08/10/2024;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;40;;2024;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
BRASÍLIA NOTA 10;B2400166700000;19/04/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;36,6;1;2024;2024;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;CAMARA LEGISLATIVA DO DISTRITO FEDERAL;26.963.645/0001-13;DF;BRASILIA
BRAVAGUARDA - PLANO SEQUÊNCIA;B2400116500000;19/03/2024;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,6;;2024;;NENHUMA DAS OPÇÕES;NÃO;ALMA MUSIC GROUP PRODUCOES E EVENTOS LTDA;24.545.425/0001-44;SP;SAO PAULO
BRAVAGUARDA - PLANO-SEQUÊNCIA (EP LIVE SESSION);B2400126800000;28/03/2024;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1044;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ALMA MUSIC GROUP PRODUCOES E EVENTOS LTDA;24.545.425/0001-44;SP;SAO PAULO
BRAVAGUARDA - PLANO-SEQUÊNCIA (EP LIVE SESSION);B2400126600000;28/03/2024;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1054;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ALMA MUSIC GROUP PRODUCOES E EVENTOS LTDA;24.545.425/0001-44;SP;SAO PAULO
BRAVAGUARDA - TÁ TUDO BEM ¿ ¿¿¿¿¿;B2400385200000;27/09/2024;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,2;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ALMA MUSIC GROUP PRODUCOES E EVENTOS LTDA;24.545.425/0001-44;SP;SAO PAULO
BRAZILIAN BEATS 2;B2400338300000;28/08/2024;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70,0;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;TITÂNIO PRODUÇÕES ARTÍSTICAS LTDA.;08.103.457/0001-33;MG;BELO HORIZONTE
BRAZYL - UMA ÔPERA TRAGICRÔNICA;B2400419900000;22/10/2024;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85,9;;2024;;SALAS DE EXIBIÇÃO;NÃO;VPC CINEMA VIDEO PRODUÇÕES ARTÍSTICAS E DISTRIBUIDORA DE FILMES LTDA;34.366.831/0001-01;BA;SALVADOR
BRECHA;B2400475800000;21/11/2024;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;23,4;;2024;;SALAS DE EXIBIÇÃO;NÃO;JOANA ANTONACCIO RODRIGUES;PESSOA FÍSICA;RJ;RIO DE JANEIRO
