TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
BERNARDO E O PÉ DE MANGA ROSA;B2600041400000;11/02/2026;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;7,2;;2026;;SALAS DE EXIBIÇÃO;NÃO;ANA MARIA CORDEIRO SILVA;PESSOA FÍSICA;GO;GOIANIA
BIG BROTHER BRASIL 26;B2600000800000;02/01/2026;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;5500;100;2026;2026;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
BLOQUINHO DUMDUM 2026;B2600040700000;10/02/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;60;1;2026;2026;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;STARKE CONSULTORIA E NEGÓCIOS DE MÍDIA LTDA;39.237.339/0001-41;SP;SAO PAULO
BLUES DA PIEDADE - CHICO CHICO (AO VIVO);B2600042200000;11/02/2026;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,5;;2026;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
BOAS PRÁTICAS ESCOLARES – 4ª TEMPORADA;B2600061100000;26/02/2026;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;2704;52;2026;2026;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
BOCA DE TUDO;B2600047400000;19/02/2026;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;7,4;;2026;;OUTROS MERCADOS;NÃO;CASSIA DE ABREU PEGORARO;PESSOA FÍSICA;PR;LONDRINA
BOM DE BÍBLIA;B2600040500000;10/02/2026;DEFERIDO;RELIGIOSA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;5200;208;2026;2026;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;TELEVISAO CACHOEIRA DO SUL LTDA;89.784.037/0001-61;RS;CACHOEIRA DO SUL
BOTA;B2600059700000;24/02/2026;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,2;;2026;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BONDE RECORDS MUSIC LTDA;21.857.777/0001-47;RJ;RIO DE JANEIRO
BROTHERS AND DREAMS;B2600009800000;13/01/2026;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,8;;2026;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GABRIELA RICCIARDI CASERTA;42.271.245/0001-01;SP;SAO PAULO
BUSCAR O AMANHÃ - MAUI, 2ZDINIZZ & CHEDIAK;B2600040800000;10/02/2026;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,8;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
BÍBLIA FÁCIL;B2600014300000;16/01/2026;DEFERIDO;RELIGIOSA;;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;2912;52;2026;2026;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;TELEVISAO CACHOEIRA DO SUL LTDA;89.784.037/0001-61;RS;CACHOEIRA DO SUL
BÚFALA;B2600036700000;06/02/2026;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8,8;;2026;;SALAS DE EXIBIÇÃO;NÃO;DAFUQ FILMES LTDA;19.153.140/0001-28;GO;GOIANIA
CACHAÇA, O ESPÍRITO BRASILEIRO;B2600007700000;09/01/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;82,3;;2026;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;IMMAGINI ANIMATION STUDIOS BRASIL LTDA;09.325.623/0001-09;MG;BELO HORIZONTE
CAIU NA PEGADINHA;B2600039400000;10/02/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;300;;2026;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;TV OMEGA LTDA.;02.131.538/0001-60;SP;OSASCO
CAIXA DE MÚSICA;B2600016400000;19/01/2026;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;13520;260;2026;2026;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;TELEVISAO CACHOEIRA DO SUL LTDA;89.784.037/0001-61;RS;CACHOEIRA DO SUL
CALDEIRÃO COM MION 2026;B2600000600000;02/01/2026;DEFERIDO;PROGRAMA DE AUDITÓRIO ANCORADO POR APRESENTADOR;;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;7540;52;2026;2026;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
CAMPEONATO BRASILEIRO 2026;B2600020400000;23/01/2026;DEFERIDO;MANIFESTAÇÕES E EVENTOS ESPORTIVOS;;COMUM;SERIADA EM TEMPORADA ÚNICA;4560;38;2026;2026;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;RADIO E TELEVISAO RECORD S.A;60.628.369/0001-75;SP;SAO PAULO
CAMPEONATO PAULISTA 2026;B2600001700000;05/01/2026;DEFERIDO;MANIFESTAÇÕES E EVENTOS ESPORTIVOS;;COMUM;SERIADA EM TEMPORADA ÚNICA;2400;20;2026;2026;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;RADIO E TELEVISAO RECORD S.A;60.628.369/0001-75;SP;SAO PAULO
CARACÓIS;B2600033700000;04/02/2026;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10,7;;2026;;SALAS DE EXIBIÇÃO;NÃO;BROWN WOLF PRODUÇÕES E TECNOLOGIA LTDA;44.014.254/0001-34;MT;CUIABA
CARAS BUSINESS;B2600028000000;30/01/2026;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;1400;70;2026;2026;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SPRING PUBLICAÇÕES LTDA.;08.234.482/0001-56;SP;SAO PAULO
CARAS COZINHA DO CAMPO;B2600023800000;27/01/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;300;12;2026;2026;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SPRING PUBLICAÇÕES LTDA.;08.234.482/0001-56;SP;SAO PAULO
CARNAUOL 2026;B2600021100000;23/01/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;338;13;2026;2026;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;UNIVERSO ONLINE S.A.;01.109.184/0001-95;SP;SAO PAULO
CARNAVAL DA SABRINA - 5ª TEMPORADA;B2600016700000;19/01/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;180;6;2026;2026;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
CARNAVAL DOS SONHOS;B2600040600000;10/02/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;35;;2026;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
CARNAVAL RJ;B2600042700000;11/02/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;60;;2026;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
CARNAVAL SP;B2600042600000;11/02/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;480;;2026;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
CARREGANDO PEDRAS;B2600035200000;05/02/2026;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,4;;2026;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HENRIQUE GARCIA RONCOLETTA;PESSOA FÍSICA;SP;JUNDIAI
CARTAS E FOTOS;B2600063200000;27/02/2026;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;210;;2025;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;BRUNO HENRIQUE TORRESAN DE CARVALHO ***********;18.039.791/0001-29;SP;ARACATUBA
CARTAS SONORAS;B2600037900000;09/02/2026;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;85,8;6;2026;2026;OUTROS MERCADOS;NÃO;LUMINE PRODUCOES LTDA;50.087.391/0001-00;RS;PORTO ALEGRE
CAZUZA - ALÉM DA MÚSICA;B2600046600000;19/02/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;160;4;2025;2025;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
CAÇADA FULNI-Ô;B2600017600000;21/01/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2026;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GUARÁ PRODUÇÕES CINEMATOGRÁFICAS LTDA;22.064.549/0001-82;PE;RECIFE
CENTRAL SPLASH COM CHICO BARNEY - TEMPORADA 2026;B2600018400000;21/01/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;14040;260;2026;2026;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;UNIVERSO ONLINE S.A.;01.109.184/0001-95;SP;SAO PAULO
CHECK-IN EM DUPLA;B2600009900000;13/01/2026;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;121;11;2026;2026;OUTROS MERCADOS;NÃO;LUIGI SILVESTRE;PESSOA FÍSICA;SP;SAO PAULO
CHEIO DE GRAXA - 2ª TEMPORADA;B2600015100000;16/01/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;312;12;2022;2022;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;UNIVERSO ONLINE S.A.;01.109.184/0001-95;SP;SAO PAULO
CHEIRO DE DIESEL;B2600036300000;06/02/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;84;;2026;;SALAS DE EXIBIÇÃO;NÃO;BARACOA PRODUCOES ARTISTICAS LTDA;29.817.643/0001-04;RJ;RIO DE JANEIRO
CHICO ANYSIO É;B2600059400000;24/02/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;55;;2006;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
CIDADES DO FUTURO;B2600044200000;13/02/2026;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;360;12;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BRAD STUDIOS LTDA;34.415.416/0001-92;SP;SAO PAULO
CINCO TIPOS DE MEDO;B2600037800000;09/02/2026;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;107,0;;2026;;SALAS DE EXIBIÇÃO;NÃO;PLANO B PRODUTORA DE FILMES LTDA;13.207.081/0001-47;MT;CUIABA
CIRURGIA DERMATOLÓGICA DE LESÕES BENIGNAS E MALIGNAS – FUSOS CIRÚRGICOS;B2600008200000;11/01/2026;DEFERIDO;VARIEDADES;Vídeoaula;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,3;;2026;;OUTROS MERCADOS;NÃO;LORENA SILVA DE CARVALHO;PESSOA FÍSICA;PA;BELEM
CIÊNCIA DELAS;B2600053100000;24/02/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;22,1;;2026;;VIDEO DOMÉSTICO;NÃO;FUNDAÇÃO OSWALDO CRUZ;33.781.055/0001-35;RJ;RIO DE JANEIRO
CLIMÃO;B2600063500000;27/02/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;160;8;2026;2026;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MULTIPHOCUS & CASANOVA ARTE & COMUNICACAO LTDA;14.892.714/0001-66;RJ;RIO DE JANEIRO
CNN SÉRIES ESPECIAIS - VINHOS DE PORTUGUAL;B2600012800000;15/01/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;129,7;4;2025;2025;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;NOVUS MIDIA S.A.;32.161.939/0001-24;SP;SAO PAULO
COMO CONTAR HISTÓRIAS;B2600010500000;13/01/2026;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;112;14;2025;2025;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LEBLON AUDIOVISUAL LTDA;42.457.308/0001-00;SP;SAO PAULO
COMPLICAÇÕES NA GASTROSTOMIA ENDOSCÓPICA PERCUTÂNEA;B2600060300000;25/02/2026;DEFERIDO;VARIEDADES;Vídeoaula;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,2;;2026;;OUTROS MERCADOS;NÃO;HYANDRA GOMES DE ALMEIDA SOUSA SIQUEIRA;PESSOA FÍSICA;MA;ACAILANDIA
COMÉDIA SBT;B2600006000000;08/01/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;135;3;2025;2025;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;TVSBT CANAL 4 DE SAO PAULO S/A;45.039.237/0001-14;SP;OSASCO
CONGADO MEMÓRIAS DE TRADIÇÃO E RESISTÊNCIA;B2600004500000;07/01/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;75,7;;2026;;OUTROS MERCADOS;NÃO;FOLHA VERDE FILMES LTDA;30.728.352/0001-29;MG;UBERLANDIA
CONSULTÓRIO DE FAMÍLIA;B2600023900000;27/01/2026;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;2912;52;2026;2026;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;TELEVISAO CACHOEIRA DO SUL LTDA;89.784.037/0001-61;RS;CACHOEIRA DO SUL
CONVENIÊNCIA;B2600019800000;22/01/2026;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,6;;2025;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;E.R. PRODUÇÕES & COMERCIO LTDA;35.204.462/0001-05;RN;MOSSORO
CONVERSA COM AUGUSTO NUNES;B2600030800000;03/02/2026;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;3420;57;2026;2026;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;EDITORA TIPUANA LTDA.;19.608.677/0001-35;SP;SAO PAULO
COPA SÃO PAULO DE FUTEBOL JUNIOR;B2600001500000;02/01/2026;DEFERIDO;MANIFESTAÇÕES E EVENTOS ESPORTIVOS;;COMUM;SERIADA EM TEMPORADA ÚNICA;0;;;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;RADIO E TELEVISAO RECORD S.A;60.628.369/0001-75;SP;SAO PAULO
CORAÇÃO ACELERADO;B2600001900000;05/01/2026;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;7160;179;2025;2025;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
CORAÇÕES EM RPM;B2600013200000;15/01/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;250;10;2026;2026;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;FERNANDO NACCARI ALVES MARTINS ***********;32.737.365/0001-90;SP;SAO PAULO
CORPO CELESTE;B2600048700000;20/02/2026;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20,9;;2026;;SALAS DE EXIBIÇÃO;NÃO;CABRADABRA PRODUÇÃO DE FILMES LTDA;24.020.677/0001-50;PB;JOAO PESSOA
CORRE CUTIA;B2600034000000;04/02/2026;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;21,6;;2026;;SALAS DE EXIBIÇÃO;NÃO;PAULO MATEUSZ VASCONCELOS VIANNA;PESSOA FÍSICA;DF;BRASILIA
CORRENTE DESIGUAL: O DESAFIO FEMININO NA ELETROTÉCNICA;B2600003300000;06/01/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,6;;2026;;OUTROS MERCADOS;NÃO;RAQUEL PACHECO;PESSOA FÍSICA;SE;ARACAJU
CORTES OESTE;B2600030700000;03/02/2026;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;7800;260;2026;2026;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;EDITORA TIPUANA LTDA.;19.608.677/0001-35;SP;SAO PAULO
COVIL;B2600017500000;21/01/2026;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;93,5;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;AV9 ESTUDIO CRIATIVO LTDA;07.031.752/0001-69;SP;SAO PAULO
CRIADORES ORIGINAIS;B2600025400000;28/01/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;442,0;8;2026;2026;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;AIUÊ PRODUTORA E EDITORA LTDA - ME;09.225.539/0001-13;SP;SAO PAULO
CRIMES HOLANDESES;B2600026700000;29/01/2026;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;22,1;;2025;;SALAS DE EXIBIÇÃO;NÃO;MARIA CLARA DE ALMEIDA COSTA;PESSOA FÍSICA;PE;RECIFE
DA ALDEIA À UNIVERSIDADE;B2600044300000;13/02/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;16,2;;2026;;NENHUMA DAS OPÇÕES;NÃO;49.269.134 GETULIO BARROS DE MELO;49.269.134/0001-00;TO;PALMAS
DANDO NOME AOS MEUS MONSTROS;B2600012300000;14/01/2026;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10,6;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;47.707.461 BARBARA DA SILVA FIGUEIREDO;47.707.461/0001-62;SP;SAO PAULO
DANÇA INVISÍVEL;B2600039100000;10/02/2026;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,3;;2026;;SALAS DE EXIBIÇÃO;NÃO;CRISTIANE PINTO DE OLIVEIRA;07.704.008/0001-88;RS;PORTO ALEGRE
DAYDREAM;B2600015500000;16/01/2026;DEFERIDO;ANIMAÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;0,8;;2026;;SALAS DE EXIBIÇÃO;NÃO;PRISCILA ANDREONI RIBEIRO;PESSOA FÍSICA;SP;SAO PAULO
DE LESTE A OESTE;B2600032700000;04/02/2026;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;2700;30;2026;2026;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;EDITORA TIPUANA LTDA.;19.608.677/0001-35;SP;SAO PAULO
DEPOIS DO TREM;B2600020300000;23/01/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;128,4;;2026;;SALAS DE EXIBIÇÃO;NÃO;POLO MS CINEMA E VÍDEO LTDA;03.493.590/0001-20;MS;CAMPO GRANDE
DESACUENDANDO O ACUENDA;B2600009000000;12/01/2026;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,2;;2026;;SALAS DE EXIBIÇÃO;NÃO;BELA FILMES PRODUÇÕES LTDA ME;13.359.654/0001-58;SP;SAO PAULO
DESCANSADAO;B2600032600000;04/02/2026;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,0;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LP COMERCIO DE DISCOS LTDA;07.688.084/0001-47;RS;PORTO ALEGRE
DESCANSO;B2600031700000;03/02/2026;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,7;;2026;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;47.707.461 BARBARA DA SILVA FIGUEIREDO;47.707.461/0001-62;SP;SAO PAULO
DESOPILAR;B2600005500000;07/01/2026;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;THIAGO BRANDAO OLIVEIRA;PESSOA FÍSICA;PE;JABOATAO DOS GUARARAPES
DESTILADO;B2600037100000;08/02/2026;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BONDE RECORDS MUSIC LTDA;21.857.777/0001-47;RJ;RIO DE JANEIRO
