TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
BAILE DA FAVORITA - 3 ANOS AO VIVO;B1600101400000;19/02/2016;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;214;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;C.S. PROMOÇÕES E EVENTOS LTDA - ME;12.041.441/0001-10;RJ;RIO DE JANEIRO
BAILE DA SACANAGEM;B1600163200000;11/03/2016;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;92,7;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HARDBRAZIL PRODUCOES AUDIOVISUAIS LTDA ­ ME;23.512.212/0001-53;SP;SAO PAULO
BAILE DO BALEIRO;B1600650000000;28/09/2016;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;145;6;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ANDRÉ O GEDEON PRODUÇÕES;09.649.665/0001-03;SP;SAO PAULO
BAILE DO DENNIS - DENNIS DJ;B1600032500000;14/01/2016;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;61,7;;2015;;VIDEO DOMÉSTICO;NÃO;GALERÃO RECORDS EDITORA E PRODUÇÕES MUSICAIS E ARTÍSTICAS LTDA;08.415.223/0001-21;RJ;RIO DE JANEIRO
BALA NA MARCA DO PENALTI;B1600695500000;20/10/2016;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2003;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ALEXANDRE FRANCO DACOSTA ***********;21.383.347/0001-30;RJ;RIO DE JANEIRO
BALADA PARA FLÁVIO;B1600696200000;21/10/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,8;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;COLATERAL FILMES LTDA.;09.059.127/0001-50;RS;PORTO ALEGRE
BALADAS OU PEPECAS;B1600461300000;14/07/2016;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;85,9;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HARDBRAZIL PRODUCOES AUDIOVISUAIS LTDA ­ ME;23.512.212/0001-53;SP;SAO PAULO
BALADÁGUA;B1600739600000;18/11/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2016;;SALAS DE EXIBIÇÃO;NÃO;DIOGO ALVES NEVES DE OLIVEIRA ***********;17.730.742/0001-75;BA;SALVADOR
BALANÇA BRASIL;B1600527500000;17/08/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;29,1;;2016;;NENHUMA DAS OPÇÕES;NÃO;O SOPRO DO TEMPO LTDA;11.168.287/0001-80;MG;UBERLANDIA
BALEIA À ÓLEO;B1600609600000;14/09/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BUENAS PRODUÇOES LTDA ME;18.511.809/0001-43;RJ;RIO DE JANEIRO
BANCO IMOBILIÁRIO;B1600202700000;23/03/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;61;;2016;;SALAS DE EXIBIÇÃO;NÃO;AVOA FILMES CINE VIDEO COMERCIAL LTDA;07.446.356/0001-00;SP;SAO PAULO
BANDA SOM E LOUVOR - DUPLA HONRA;B1600099500000;17/02/2016;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;99;;2015;;VIDEO DOMÉSTICO;NÃO;GLOBO COMUNICAÇÃO E PARTICIPAÇÕES S/A;27.865.757/0056-78;RJ;RIO DE JANEIRO
BANDA TEREZA - NÃO SEI;B1600011500000;06/01/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,2;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBO COMUNICAÇÃO E PARTICIPAÇÕES S/A;27.865.757/0056-78;RJ;RIO DE JANEIRO
BANDEIRA 3 - ARTE ALÉM DO VOLANTE;B1600275800000;14/04/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,0;;2016;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;CINEPOESIAS PRODUCOES ARTISTICAS LTDA.EPP;16.479.020/0001-27;RJ;RIO DE JANEIRO
BANDIDOS DESALMADOS;B1600379600000;08/06/2016;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;7;;2016;;SALAS DE EXIBIÇÃO;NÃO;BRADDOCK PRODUÇÃO CINEMATOGRÁFICA LTDA;13.165.666/0001-41;RS;PORTO ALEGRE
BAPTISTA O MAQUINISTA;B1600156900000;09/03/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2011;;OUTROS MERCADOS;NÃO;BASILISCO PRODUÇÕES LTDA;10.501.535/0001-08;PB;JOAO PESSOA
BARBA, CABELO E BIGODE;B1600421200000;30/06/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;124;;2016;;SALAS DE EXIBIÇÃO;NÃO;LUCIO ALLEMAND BRANCO;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BARBANTE;B1600602100000;12/09/2016;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,9;;2015;;OUTROS MERCADOS;NÃO;IMPULSO PROJETOS AUDIOVISUAIS DE JUIZ DE FORA LTDA;20.843.669/0001-52;MG;JUIZ DE FORA
BARBIE CONTRA ATACA!;B1600501300000;08/08/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10,2;;2016;;SALAS DE EXIBIÇÃO;NÃO;NOSSO CLAN AUDIOVISUAL LTDA;09.075.349/0001-67;RJ;RIO DE JANEIRO
BARRO - VAI;B1600362800000;02/06/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ENOCK CARVALHO PIMENTEL;PESSOA FÍSICA;PE;JABOATAO DOS GUARARAPES
BASTIDORES DA CHEF;B1600337100000;12/05/2016;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;48;24;2016;2016;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MÍDIA DO BRASIL COMUNICAÇÕES, SERVIÇOS DE TELEVISÃO LTDA;71.841.282/0001-06;SP;SAO PAULO
BASTTARDOS - DESPERTAR DO PARTO;B1600602900000;13/09/2016;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,4;;2016;;OUTROS MERCADOS;NÃO;CALABOUÇO PRODUÇÕES E FILMES LTDA.;19.111.401/0001-47;RJ;RIO DE JANEIRO
BATALHA DOS COZINHEIROS;B1600655800000;30/09/2016;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;840;14;2016;2016;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;RADIO E TELEVISAO RECORD S.A;60.628.369/0001-75;SP;SAO PAULO
BATE BATE CORAÇÃO;B1600727300000;10/11/2016;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;86,3;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MASTRO PRODUÇÕES CINEMATOGRAFICAS E ESTUDIOS EIRELI - ME;22.102.601/0001-48;SP;SAO PAULO
BATEDEIRA DO TCHAN;B1600628900000;19/09/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,6;;2016;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;BULB PRODUTORA LTDA - ME;18.741.266/0001-50;BA;SALVADOR
BATENDO META;B1600397900000;17/06/2016;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;23,8;5;2013;2013;OUTROS MERCADOS;NÃO;MOARA ROCHA CARDIAL / +1!FILMES;18.942.689/0001-39;BA;LAURO DE FREITAS
BATENDO O BABA;B1600222900000;30/03/2016;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;12;3;2013;2013;OUTROS MERCADOS;NÃO;MOARA ROCHA CARDIAL / +1!FILMES;18.942.689/0001-39;BA;LAURO DE FREITAS
BATIDA DIFERENTE;B1600590800000;08/09/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8,9;;2016;;OUTROS MERCADOS;NÃO;3D ESTUDIOS LTDA;83.647.040/0001-57;PA;BELEM
BATUQUE DE SEMBA;B1600531800000;19/08/2016;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,4;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ELIR HENRIQUES DE MENDONCA FILHO;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BBQ BRASIL – CHURRASCO NA BRASA;B1600439800000;07/07/2016;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;630;14;2016;2016;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;TVSBT CANAL 4 DE SAO PAULO S/A;45.039.237/0001-14;SP;OSASCO
BEBIDA LIBERADA;B1600253100000;07/04/2016;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;4046;184;2013;2015;VIDEO DOMÉSTICO;NÃO;LEANDRO DOS SANTOS FERNANDES DA SILVA ***********;19.353.336/0001-66;SP;SAO PAULO
BEDUÍNO;B1600752300000;24/11/2016;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;75,2;;2016;;SALAS DE EXIBIÇÃO;NÃO;TB PRODUÇÕES LTDA;02.342.813/0001-95;RJ;RIO DE JANEIRO
BEL;B1600251600000;06/04/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;47,3;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;REFINARIA PRODUÇÕES LTDA.;05.436.489/0001-62;RJ;RIO DE JANEIRO
BELA COZINHA - 3ª TEMPORADA;B1600122300000;29/02/2016;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;810;27;2016;2016;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BELA VELHICE;B1600591300000;09/09/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25,2;;2015;;VIDEO DOMÉSTICO;NÃO;CULTURE PROFONDE ORGANIZAÇÃO DE EVENTOS LTDA-ME;10.302.681/0001-04;SP;SAO PAULO
BELLINHA A OVELHINHA;B1600481900000;27/07/2016;DEFERIDO;ANIMAÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;39;;2016;;VIDEO DOMÉSTICO;NÃO;INSTITUTO ALBERIONE;53.781.423/0001-52;SP;SAO PAULO
BELO MONTE: UM MUNDO ONDE TUDO É POSSÍVEL;B1600750800000;24/11/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;71;;2016;;SALAS DE EXIBIÇÃO;SIM;INDIANA PRODUÇÕES CINEMATOGRÁFICAS LTDA;07.060.648/0001-00;RJ;RIO DE JANEIRO
BELONG;B1600495600000;02/08/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,4;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MÁRCIO DOS SANTOS;13.558.237/0001-34;SP;SAO PAULO
BEM MAIS QUE ISSO;B1600610100000;14/09/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DOUGLAS MACHADO MAGALHAES ROSA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BENDITA MARVADA;B1600529600000;18/08/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;338;13;2016;2016;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;RTBE PRODUÇÕES LTDA;07.728.915/0001-67;SP;SAO PAULO
BENEDITO QUE SUBIA: DO PROFANO AO DIVINO;B1600734000000;16/11/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;IZIS NEGREIROS DE SOUZA;PESSOA FÍSICA;AM;MANAUS
BENETT;B1600122100000;29/02/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25,5;;2016;;NENHUMA DAS OPÇÕES;NÃO;ZOOM ELEFANTE PRODUÇÃO CINEMATOGRÁFICA LTDA;06.768.153/0001-60;PR;CURITIBA
BENNY & BROWN - NALDO BENNY FEAT MANO BROWN;B1600041500000;18/01/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,1;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MP ENTRETENIMENTO LTDA;18.508.357/0001-40;RJ;RIO DE JANEIRO
BERLIM 1989;B1600719600000;08/11/2016;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3;;2015;;SALAS DE EXIBIÇÃO;NÃO;PESSOA PRODUÇÕES ARTÍSTICAS LTDA ME;21.054.627/0001-03;SP;SAO PAULO
BHAGAVAD GITA;B1600643700000;23/09/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,7;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ROBERTO ANTONIO CAMARGO VERONEZ;PESSOA FÍSICA;RS;PELOTAS
BICHEIRO DO MEU SAMBA;B1600737700000;17/11/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;NEUE BOLD CONDENSED FILMES EIRELI;16.103.799/0001-81;RJ;RIO DE JANEIRO
BIG BANG E O GÊNESIS;B1600577800000;05/09/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20,1;;2009;;SALAS DE EXIBIÇÃO;NÃO;CLEUBERTH SANTANA BANDEIRA;PESSOA FÍSICA;DF;BRASILIA
BIG BROTHER BRASIL 16;B1600032000000;13/01/2016;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;2730;78;2016;2016;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
BIG CITIES;B1600680000000;13/10/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;14;1;2016;2016;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;ASSOCIACAO DE COMUNICACAO EDUCATIVA ROQUETTE PINTO;02.196.013/0001-03;RJ;RIO DE JANEIRO
BILHARES INGLÓRIOS;B1600378600000;08/06/2016;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,2;;2016;;SALAS DE EXIBIÇÃO;NÃO;JOAO PEDRO AGNOLETTO CARDOSO;PESSOA FÍSICA;;
BILI COM LIMÃO VERDE NA MÃO;B1600286700000;20/04/2016;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14;;2016;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;RODAMUNDO FILMES LTDA;23.148.018/0001-30;MG;BELO HORIZONTE
BILL, O TOURO;B1600324600000;10/05/2016;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;39;26;2015;2015;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;ORIGEM COMUNICAÇÃO LTDA.;00.830.735/0001-42;BA;LAURO DE FREITAS
BIPOLAR SHOW 2016;B1600286100000;20/04/2016;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;650;26;2016;2016;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
BISTRONOMIA;B1600402900000;17/06/2016;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;169;13;2016;2016;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FCAZ PRODUÇÃO E EVENTOS LTDA-ME;17.149.199/0001-17;RJ;RIO DE JANEIRO
BITA E O CORPO HUMANO;B1600543100000;25/08/2016;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;32,2;11;2016;2016;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;MR. PLOT PRODUCOES LTDA - EPP;18.535.516/0001-04;PE;RECIFE
BIZU;B1600740300000;21/11/2016;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;312;26;2016;2016;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;POROROCA COMUNICAÇÃO LTDA;04.926.829/0001-70;SP;SAO PAULO
BLACK OUT;B1600656500000;30/09/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;22,5;;2015;;OUTROS MERCADOS;NÃO;DIEGO RAMOS MEDEIROS;PESSOA FÍSICA;PE;RECIFE
BLACKOUT;B1600062000000;01/02/2016;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12;;2014;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;CAIO MOREIRA DUARTE CORTONESI;PESSOA FÍSICA;DF;BRASILIA
BLEEPING SAUCE - WHAT YOU GONNA DO;B1600499000000;03/08/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ELIANA SUMIKO IWASA;PESSOA FÍSICA;SP;CAMPINAS
BMCKM - BMCKM;B1600052500000;25/01/2016;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JOAO KLEBER DA SILVA;PESSOA FÍSICA;SP;SAO PAULO
BOA ESPERANÇA;B1600494400000;02/08/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;7,0;;2015;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;LABORATORIO FANTASMA PRODUÇÕES EIRELI - ME;12.823.922/0001-88;SP;SAO PAULO
BOAS VINDAS - 10ª TEMPORADA;B1600499100000;03/08/2016;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;390;13;2016;2016;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BOAS VINDAS - 9ª TEMPORADA;B1600126100000;01/03/2016;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;390;13;2016;2016;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BOCA;B1600729100000;10/11/2016;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2016;;OUTROS MERCADOS;NÃO;LUIZ FELIPE SANTANGELO LIPPEL BRAGA;PESSOA FÍSICA;SP;SAO PAULO
BOCADOLIXOCINEMA OU FESTA NA BOCA;B1600409200000;23/06/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12;;1976;;SALAS DE EXIBIÇÃO;NÃO;SIMONE RIBEIRO CANDEIAS;PESSOA FÍSICA;SP;SAO PAULO
BOCAS NERVOSAS;B1600085700000;15/02/2016;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;78,9;;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;J3 PRODUCOES LTDA;20.520.327/0001-00;SP;SAO PAULO
BODE DE NATAL;B1600780800000;14/12/2016;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;45,4;;2016;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;HEAD PRODUCOES DE FILMES LTDA - ME;15.464.299/0001-02;PE;RECIFE
BOLA AO CESTO - O RESGATE DE UMA HISTÓRIA;B1600412100000;27/06/2016;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;123,2;;2014;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;ORNITORRINCO PRODUÇÕES LTDA;11.705.628/0001-09;SP;SAO PAULO
BOLA DE LIXO;B1600357900000;31/05/2016;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,8;;2014;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;MANDRIL PRODUCOES CINEMATOGRAFICAS E TREINAMENTO LTDA;14.875.821/0001-86;SP;SAO PAULO
