TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
CÉFIDIQUÊM?;B2500088700000;02/03/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;24,7;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GERAIS PRODUÇÕES ARTÍSTICAS LTDA;03.859.341/0001-05;SP;SAO PAULO
CÉREBRO;B2500369700000;01/09/2025;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;27,3;;2025;;OUTROS MERCADOS;NÃO;MULTIPLOT FILMES ENTRETENIMENTO E NOTÍCIAS DE TV LTDA;49.076.207/0001-39;PR;FOZ DO IGUACU
CÉU ABAIXO;B2500446600000;23/10/2025;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;73,5;;2025;;SALAS DE EXIBIÇÃO;NÃO;INSTITUTO DE ARTE, CULTURA E EDUCACAO DOS TRÊS VALES;40.256.168/0001-87;MG;TEOFILO OTONI
CÉU DE AREIA;B2500223100000;21/05/2025;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11,3;;2025;;SALAS DE EXIBIÇÃO;NÃO;LA URSA CINEMATOGRÁFICA LTDA;22.000.363/0001-60;AL;MACEIO
CÔNEGO BENEDITO GOMES FRANÇA, UMA HISTÓRIA DE AMOR AO PRÓXIMO.;B2500454500000;28/10/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;50,2;;2025;;NENHUMA DAS OPÇÕES;NÃO;EDGAR VICENTE SIMMONS FREITAS;09.194.852/0001-31;RJ;RESENDE
D.P.A - 21ª TEMPORADA;B2500064900000;18/02/2025;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;308;14;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
D.P.A - 22ª TEMPORADA;B2500198200000;08/05/2025;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;308;14;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
D.P.A - PÍLULAS EXTRAS 22ª TEMPORADA;B2500220100000;20/05/2025;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;4;1;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
D.P.A. - O FANTÁSTICO REINO DE ONDION;B2500431400000;15/10/2025;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;107,4;;2025;;SALAS DE EXIBIÇÃO;NÃO;CONSPIRAÇÃO FILMES ENTRETENIMENTO 3º MILÊNIO LTDA.;09.180.984/0001-04;RJ;RIO DE JANEIRO
DA AREIA DA PRAIA À CIDADE DO JAZZ: 20 ANOS DE RIO DAS OSTRAS JAZZ & BLUES FESTIVAL;B2500276000000;30/06/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70;;2025;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;FOTOGRAFE STUDIO LTDA;10.790.779/0001-40;RJ;RIO DAS OSTRAS
DA BOLEIA;B2500129400000;26/03/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;130;5;2025;2025;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;B3 CINE VÍDEO LTDA ME;14.487.133/0001-49;BA;SALVADOR
DA COR DO PECADO;B2500283600000;04/07/2025;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;77,5;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PAULA CRISTINA MANN EIRELI;21.942.299/0001-73;SP;SAO PAULO
DA FOME AO SONHO;B2500129500000;26/03/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52,0;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ARUAC PRODUÇÕES LTDA;05.163.327/0001-06;SP;SAO PAULO
DA JANELA;B2500402700000;24/09/2025;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,2;;2025;;OUTROS MERCADOS;NÃO;DEBOUCHÉE PRODUÇÕES & SERVIÇOS LTDA;12.064.047/0001-06;RJ;RIO DE JANEIRO
DA NASCENTE AOS CORPOS;B2500461000000;31/10/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,5;;2025;;SALAS DE EXIBIÇÃO;NÃO;IPÊ - INSTITUTO DE PESQUISAS ECOLÒGICAS;66.831.223/0001-09;SP;NAZARE PAULISTA
DA NASCENTE À FOZ - SEGUNDA TEMPORADA;B2500200200000;09/05/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;342,0;13;2025;2025;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LABORATORIO CISCO EDUCACAO E IMAGEM LTDA;12.106.692/0001-36;SP;CAMPINAS
DA SUA, MARIA;B2500253200000;12/06/2025;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20,0;;2025;;SALAS DE EXIBIÇÃO;NÃO;PE DE MOLEQUE FILMES LTDA ME;22.218.293/0001-10;RJ;RIO DE JANEIRO
DADOS E DANOS;B2500368300000;01/09/2025;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;300;10;2025;2025;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PLAYTV TELEVISÃO LTDA;07.121.705/0001-06;SP;SAO PAULO
DADOS E DANOS;B2500524500000;15/12/2025;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;3000;100;2025;2025;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;62.246.100 BRUNO SATHLER AGUIAR SILVA;62.246.100/0001-50;ES;VILA VELHA
DAISY;B2500124100000;24/03/2025;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10,3;;2025;;OUTROS MERCADOS;NÃO;VICTOR HUGO ROQUE PEREIRA ***********;23.476.730/0001-69;RN;NATAL
DALTO - MUITO ESTRANHO 4.0;B2500253300000;12/06/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;73;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PBI - PROGRAMADORA BRASILEIRA INDEPENDENTE S.A;07.254.174/0001-20;RS;PORTO ALEGRE
DAMAZZCO - FLERTE;B2500181800000;24/04/2025;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,6;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CALIFORNIA FILMES E PUBLICIDADE LTDA - ME;19.437.976/0001-54;BA;SALVADOR
DANDARA;B2500040000000;06/02/2025;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13,1;;2025;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;GRUPO DRAGAOVERDEAMARELO;10.538.275/0001-37;MG;OURO PRETO
DANÇA ANFÍBIA;B2500366600000;29/08/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;;2025;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;NÚCLEO ZERO LTDA;05.760.527/0001-38;AL;MACEIO
DANÇA AOS ORIXÁS, COM NEGRIZU E GABI GUEDES;B2500311900000;24/07/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2025;;SALAS DE EXIBIÇÃO;NÃO;KANA FILMES E PRODUÇÕES LTDA.;09.491.939/0001-70;SP;SAO PAULO
DANÇANDO COM AS LETRAS;B2500219400000;20/05/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6,5;;2025;;SALAS DE EXIBIÇÃO;NÃO;NAYARA TAVARES SILVA;PESSOA FÍSICA;GO;GOIANIA
DANÇO SÓ;B2500063500000;17/02/2025;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,2;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SAFFIRA RECORDS LTDA;44.164.712/0001-11;SP;SAO PAULO
DAQUILO QUE NOIS MERECE - MATEUS FAZENO ROCK;B2500322600000;31/07/2025;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,8;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
DARIA UM FILME;B2500170700000;15/04/2025;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20,6;;2025;;SALAS DE EXIBIÇÃO;NÃO;27.962.458 JOAO VITOR DOS SANTOS NOGUEIRA;27.962.458/0001-88;SP;PERUIBE
DAS BORDAS DA CIDADE VEM A MUDANÇA;B2500245500000;07/06/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70,8;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ASSOCIAÇÃO CELEBREIROS;03.159.024/0001-86;SP;SAO JOSE DOS CAMPOS
DAS PROJEKT - BODY ELECTRIC;B2500382400000;11/09/2025;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,0;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;RICARDO LUCAS SILVEIRA ***********;42.465.095/0001-69;SP;SAO PAULO
DAS ÁGUAS;B2500272300000;25/06/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;16,8;;2025;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;ADALBERTO ALVES DE OLIVEIRA JUNIOR;PESSOA FÍSICA;PE;OLINDA
DASILVA DASELVA;B2500231900000;28/05/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,3;;2025;;VIDEO DOMÉSTICO;NÃO;54.840.623 ANDERSON JOSE MENDES DOS SANTOS;54.840.623/0001-00;AM;MANAUS
DATA ESPECIAL;B2500342500000;14/08/2025;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MUSICAL CORPO & ALMA LTDA;03.355.893/0001-86;RS;HORIZONTINA
DATE;B2500388100000;17/09/2025;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DANIELE SALES SOUSA LOPES;PESSOA FÍSICA;SP;SAO PAULO
DAWN CAMP;B2500424500000;10/10/2025;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;17,5;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FEVER FILMES PRODUÇÕES LTDA;36.540.172/0001-03;SP;SAO PAULO
DDT 15 ANOS - O QUE SE LEVA DESSA VIDA;B2500164700000;14/04/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;102,8;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;27.667.969 RODRIGO CESAR MADUREIRA;27.667.969/0001-77;MG;BELO HORIZONTE
DE BARIRI PRA RÚSSIA;B2500060800000;17/02/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;27,3;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;THIAGO PALEARI VENIAL;PESSOA FÍSICA;SP;BARIRI
DE CODÓ A CEILÂNDIA;B2500494100000;24/11/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;29,1;;2025;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;GUSTAVO AZEVEDO DA SILVA SANTOS;PESSOA FÍSICA;DF;BRASILIA
DE CORAÇÃO;B2500221400000;21/05/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,5;;2025;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;GABRIEL HENRIQUE POSSIGNOLO GOMES;PESSOA FÍSICA;RS;PELOTAS
DE CORPO E ALMA;B2500059500000;15/02/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;118,6;4;2025;2025;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PINDORAMA FILMES LTDA;04.453.786/0001-53;RJ;RIO DE JANEIRO
DE MENOR - A SÉRIE;B2500002500000;03/01/2025;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;222,8;6;2024;2024;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;TANGERINA ENTRETENIMENTO LTDA;07.860.494/0001-23;SP;SAO PAULO
DE MÃO EM MÃO - ITINERÂNCIAS DE UMA JOVEM PARTEIRA PELA TRADIÇÃO PANKARARU DE PARTEJAR;B2500140200000;02/04/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;21;3;2025;2025;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;RAQUEL MESSIAS DE CAMARGO;PESSOA FÍSICA;PE;TACARATU
DE REPENTE 30+;B2500500400000;28/11/2025;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;445,1;13;2025;2026;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;MONTEIRO PRODUÇÕES ARTÍSTICAS LTDA;48.479.676/0001-36;RJ;RIO DE JANEIRO
DE SE IMAGINAR;B2500483300000;17/11/2025;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,8;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;THAIS PIMENTA BOSSI;PESSOA FÍSICA;SP;GUARUJA
DE TETO E CHÃO NÃO SE ABRE MÃO;B2500011800000;13/01/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,7;;2025;;NENHUMA DAS OPÇÕES;NÃO;CINE MASSAPÊ PRODUTORA LTDA;46.223.383/0001-68;SE;ARACAJU
DE TODAS AS COISAS;B2500475400000;11/11/2025;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,8;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JANUARIO LEITE DA SILVA NETO ***********;30.067.191/0001-70;AL;ARAPIRACA
DE VIRADA: BASTIDORES E DESAFIOS DO FUTEBOL;B2500354100000;19/08/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;71,1;;2025;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;ELO AUDIOVISUAL SERVIÇOS LTDA;07.700.630/0001-18;SP;SAO PAULO
DE VOLTA À BAHIA;B2500531300000;19/12/2025;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;98,5;;2025;;SALAS DE EXIBIÇÃO;NÃO;MAGIA FILMES PRODUÇÕES LTDA;58.064.189/0001-66;SP;SAO PAULO
DEAD FISH - 20 ANOS DE ZERO E UM;B2500502900000;01/12/2025;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;36,0;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DIY VIDEOS PRODUÇÕES LTDA;15.516.417/0001-89;RJ;RIO DE JANEIRO
DEBAIXO DAS LONAS TUDO É MAIS BONITO!;B2500022200000;21/01/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;29,5;;2025;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;REDEMOINHO FILMES E PRODUCOES ARTISTICAS LTDA;26.016.045/0001-48;BA;SALVADOR
DEBORA OLIVER - A QUALQUER MOMENTO;B2500254600000;16/06/2025;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5;;2023;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;DANIEL MOREIRA DA SILVA ***********;31.102.699/0001-24;PR;CURITIBA
DEBUTANTES - E OS MOMENTOS ANTES, TIW?!;B2500525000000;16/12/2025;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,6;;2025;;SALAS DE EXIBIÇÃO;NÃO;MANDA BUSCA PRODUÇÕES LTDA;42.286.152/0001-42;SP;SAO PAULO
DECODIFICA - O JUH;B2500139300000;01/04/2025;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,7;;2024;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;WALDIR AUGUSTO CAMARGOS SOUZA JUNIOR;PESSOA FÍSICA;SP;PIRACAIA
DEEPEST DREAMS;B2500249400000;10/06/2025;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,7;;2025;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;BRENO AXEL FERREIRA GONÇALVES;PESSOA FÍSICA;CE;FORTALEZA
DEGERMAÇÃO DAS MÃOS;B2500207200000;14/05/2025;DEFERIDO;VARIEDADES;Vídeoaula;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,7;;2025;;OUTROS MERCADOS;NÃO;EDICARLA TORRES RIBEIRO;PESSOA FÍSICA;PA;MARABA
DEITAR E ROLAR COM VOCÊ;B2500479200000;13/11/2025;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;31;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DOCE DE LEITE FILMES LTDA;31.381.274/0001-00;SP;SAO PAULO
DEIXA;B2500148600000;07/04/2025;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;RODERICH PRODUCOES & INTERMEDIACOES LTDA;26.165.945/0001-57;RJ;RIO DE JANEIRO
DEIXA EU COLAR;B2500095100000;10/03/2025;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;NATHALIA KELLY BELARMINO GOMES ***********;32.330.882/0001-40;PB;JOAO PESSOA
DEIXA EU TE FAZER FELIZ (AO VIVO) - DARLAN;B2500223200000;21/05/2025;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,3;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
DEIXA PRA AMANHÃ;B2500195500000;06/05/2025;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;22,6;;2025;;SALAS DE EXIBIÇÃO;NÃO;SABRINA MARIA ASSUNÇÃO DE SOUZA;PESSOA FÍSICA;BA;FEIRA DE SANTANA
DEIXA QUIETO - BUDANG;B2500406300000;26/09/2025;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,1;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
DELEGADO;B2500330800000;06/08/2025;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;284,1;8;2025;2025;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;TRINCHEIRA FILMES LTDA;12.091.067/0001-68;PE;OLINDA
DELIRIO;B2500070800000;20/02/2025;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,3;;2025;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;YURI CHRISTIAN MINE ***********;36.676.752/0001-14;SP;SAO PAULO
DELIRIOS EN PARAGUAY;B2500222400000;21/05/2025;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,8;;2025;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GABRIEL LOT SOARES;PESSOA FÍSICA;SP;BIRIGUI
DEMOCRACIA;B2500040200000;06/02/2025;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,1;;2024;;OUTROS MERCADOS;NÃO;FLCM SILVA PRODUCOES;14.367.222/0001-51;RJ;RIO DE JANEIRO
DEMOCRACIA NO BASIL - 40 ANOS DE HISTÓRIA;B2500140400000;02/04/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;86,1;;2025;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
DENTRE NORDESTE E SUDESTE;B2500294200000;11/07/2025;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;84,7;;2025;;SALAS DE EXIBIÇÃO;NÃO;MARGEAR ARTE E TURISMO LTDA;32.588.637/0001-37;SP;COTIA
