TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
MONUMENTO ÀS BANDEIRAS;B1201621500000;28/06/2012;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5;;2012;;INDEFINIDO;NÃO;SÃO PAULO SECRETARIA MUNICIPAL DE CULTURA;49.269.244/0001-63;SP;SAO PAULO
MONUMENTOS HISTÓRICOS - IGREJA DE SÃO PEDRO - RJ.;B1201665500000;08/10/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5;;1944;;INDEFINIDO;NÃO;CENTRO TÉCNICO AUDIOVISUAL / MINISTÉRIO DA CULTURA;03.221.904/0001-35;RJ;RIO DE JANEIRO
MONUMENTOS HISTÓRICOS - IGREJA N.S. BOM JESUS - RJ.;B1201665700000;08/10/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10;;1944;;INDEFINIDO;NÃO;CENTRO TÉCNICO AUDIOVISUAL / MINISTÉRIO DA CULTURA;03.221.904/0001-35;RJ;RIO DE JANEIRO
MORENINHA;B1201651400000;16/08/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1;;2011;;INDEFINIDO;NÃO;START DESENHOS ANIMADOS LTDA;60.915.899/0001-02;SP;SAO PAULO
MORRO DO CÉU;B1201546800000;19/01/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70,3;;2009;;INDEFINIDO;NÃO;GUSTAVO SPOLIDORO;01.106.959/0001-79;RS;PORTO ALEGRE
MORTE E MORTE DE JOHNNY ZOMBIE;B1201545400000;13/01/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13,8;;2011;;INDEFINIDO;NÃO;GABRIEL H DE PAULA CARNEIRO - CINEMATOGRAFIA - ME;14.050.179/0001-04;SP;SAO PAULO
MOTOR ELÉTRICO;B1201612200000;06/06/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3;;1944;;INDEFINIDO;NÃO;CENTRO TÉCNICO AUDIOVISUAL / MINISTÉRIO DA CULTURA;03.221.904/0001-35;RJ;RIO DE JANEIRO
MOVIMENTOS PROTOPLÁSMICOS NA CÉLULA VEGETAL;B1201611800000;06/06/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10;;1941;;INDEFINIDO;NÃO;CENTRO TÉCNICO AUDIOVISUAL / MINISTÉRIO DA CULTURA;03.221.904/0001-35;RJ;RIO DE JANEIRO
MOVIOLA;B1201692600000;22/11/2012;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;SERIADA;12;150;2012;2012;INDEFINIDO;NÃO;PLAYTV TELEVISÃO LTDA;07.121.705/0001-06;SP;SAO PAULO
MPBAMBAS;B1201709800000;19/12/2012;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;SERIADA;450;18;2012;2012;INDEFINIDO;NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
MR. SGANZERLA - OS SIGNOS DA LUZ;B1201591200000;08/05/2012;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;99,5;;2009;;INDEFINIDO;NÃO;INSTITUTO ITAÚ CULTURAL;57.119.000/0001-22;SP;SAO PAULO
MTV GAMES;B1201545800000;17/01/2012;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;576;24;2011;2011;INDEFINIDO;NÃO;CONTENTE PRODUÇÕES LTDA.;08.371.400/0001-15;SP;SAO PAULO
MTV1;B1201600100000;21/05/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;13,2;8;2012;2012;INDEFINIDO;NÃO;ABRIL RADIODIFUSAO S.A.;03.555.171/0001-75;SP;SAO PAULO
MUITO ALÉM DO MEDO;B1201708900000;14/12/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;120;4;2012;2012;INDEFINIDO;NÃO;MEDIALAND PRODUÇÃO E COMUNICAÇÃO LTDA;08.346.159/0001-74;SP;SAO PAULO
MUITO ALÉM DO PESO;B1201663700000;28/09/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;83;;2012;;INDEFINIDO;NÃO;MARCOS BESSA NISTI - ME (BAIXADO);08.177.451/0001-00;SP;SAO PAULO
MUITOS ANOS DE VIDA;B1201563300000;28/02/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;20,1;;2008;;INDEFINIDO;NÃO;RAFAEL JARDIM AOYAMA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
MULATU ASTATKE;B1201561900000;24/02/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;53,5;;2011;;INDEFINIDO;NÃO;FUEGO PRODUÇÕES AUDIOVISUAIS LTDA;10.348.495/0001-06;SP;SAO PAULO
MULHER DE FÉ;B1201563500000;28/02/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;5,0;;2011;;INDEFINIDO;NÃO;RECORD PRODUÇÕES E GRAVAÇÕES LTDA;40.235.822/0001-76;RJ;RIO DE JANEIRO
MULHER À TARDE;B1201589400000;03/05/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70,1;;2010;;INDEFINIDO;NÃO;AFFONSO UCHOA ALONSO RODRIGUES;PESSOA FÍSICA;MG;CONTAGEM
MULHERES AFRICANAS A REDE INVISÍVEL;B1201672800000;18/10/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;;2012;;INDEFINIDO;NÃO;SP SERVIÇOS CINEVIDEO LTDA;02.188.743/0001-62;SP;SAO PAULO
MULHERES DE PEITO (VERSÃO 26 MIN);B1201632800000;17/07/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2012;;INDEFINIDO;NÃO;CINEMA ANIMADORES PRODUCAO AUDIOVISUAL EIRELI;02.762.890/0001-02;SP;SAO PAULO
MULHERES DE PEITO (VERSÃO 50 MIN);B1201633500000;18/07/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;50,2;;2012;;INDEFINIDO;NÃO;CINEMA ANIMADORES PRODUCAO AUDIOVISUAL EIRELI;02.762.890/0001-02;SP;SAO PAULO
MULHERES EM TRANSE;B1201625800000;05/07/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;64,1;4;2011;2011;INDEFINIDO;NÃO;RBS PARTICIPACOES S A;68.737.857/0001-22;RS;PORTO ALEGRE
MULHERES LUMINOSAS;B1201603500000;28/05/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;33;;2012;;INDEFINIDO;NÃO;MULTI ARTE BRASIL LTDA;08.028.879/0001-91;RJ;RIO DE JANEIRO
MULTISHOW REGISTRO: AGRIDOCE - 20 PASSOS;B1201603100000;24/05/2012;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2012;;INDEFINIDO;NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
MUNDIALITO;B1201591100000;08/05/2012;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;72;;2010;;INDEFINIDO;SIM;LETÍCIA DE CÁSSIA COSTA DE OLIVEIRA;08.530.210/0001-01;RS;PORTO ALEGRE
MUNDO DA PESCA;B1201691100000;21/11/2012;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;SERIADA;2400;100;2012;2012;INDEFINIDO;NÃO;TUNNA ENTRETENIMENTO E AUDIOVISUAL LTDA;14.807.981/0001-98;RS;NOVO HAMBURGO
MUNDO DOS NEGÓCIOS, O;B1201540800000;03/01/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,6;;2007;;INDEFINIDO;NÃO;TORTUGA STUDIOS PRODUTORA DE FILMES LTDA;09.028.371/0001-56;SP;SAO PAULO
MUNDO INVISÍVEL;B1201709400000;17/12/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;75;;2012;;INDEFINIDO;NÃO;MOSTRA INTERNACIONAL DE CINEMA LTDA;52.009.305/0001-68;SP;SAO PAULO
MUNGANGA;B1201644700000;06/08/2012;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20,3;;2010;;INDEFINIDO;NÃO;LABORATORIO CISCO EDUCACAO E IMAGEM LTDA;12.106.692/0001-36;SP;CAMPINAS
MUNHOZ & MARIANO - AO VIVO EM CAMPO GRANDE VOL II;B1201672000000;16/10/2012;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;75,6;;2012;;INDEFINIDO;NÃO;MM PRODUÇÃO ARTÍSTICA MUSICAL LTDA EPP;13.033.927/0001-70;MS;CAMPO GRANDE
MUVUCA;B1201624300000;04/07/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;89;97;1998;1998;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
MY WAITING;B1201571000000;23/03/2012;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,8;;2011;;INDEFINIDO;NÃO;HERMES DIAS BRITO;PESSOA FÍSICA;SP;RIO CLARO
MÃE (DE) HERÓI;B1201596800000;16/05/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,2;;2011;;INDEFINIDO;NÃO;EDUARDO ROCHA PANSICA;PESSOA FÍSICA;MG;BELO HORIZONTE
MÉDIO AMAZONAS - MITOS E CRENÇAS NO TEMPO DA GLOBALIZAÇÃO;B1201564000000;28/02/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;25,0;;2010;;INDEFINIDO;NÃO;GRUPO DE TRABALHO AMAZÔNICO - GTA;37.113.842/0001-60;DF;BRASILIA
MÉNAGE À TROIS;B1201681200000;01/11/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11,1;;2012;;INDEFINIDO;NÃO;JOEL AGUIAR PEREIRA DE SOUZA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
MÉXICO 1968 - A ÚLTIMA OLIMPÍADA LIVRE;B1201604400000;28/05/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;54;;2012;;INDEFINIDO;NÃO;CANAL AZUL CONSULTORIA AUDIOVISUAL LTDA;04.350.398/0001-47;SP;SAO PAULO
MÔNICA TOY;B1201654300000;03/09/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;13;13;2012;2012;INDEFINIDO;NÃO;MAURICIO DE SOUSA PRODUÇÕES S.A;47.257.902/0001-71;SP;SAO PAULO
MÚSICA DE VERDADE - EXTRA DVD MÚSICA DE BRINQUEDO AO VIVO;B1201627700000;05/07/2012;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;21,5;;2011;;INDEFINIDO;NÃO;ROTOMUSIC PRODUÇÕES E EVENTOS LTDA;00.878.771/0001-86;MG;BELO HORIZONTE
MÚSICA.BR;B1201711400000;20/12/2012;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;780;26;2012;2012;INDEFINIDO;NÃO;BRAIN BOX - PUBLICIDADE, PRODUÇÃO E DIREÇÃO LTDA.;00.371.787/0001-06;SP;CAMPINAS
MÚSICA.DOC - 1ª TEMPORADA;B1201591400000;08/05/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;384;8;2012;2012;INDEFINIDO;NÃO;MIGDAL PRODUÇÕES CINEMATOGRÁFICAS LTDA.;10.645.895/0001-75;RJ;RIO DE JANEIRO
NA BATALHA;B1201658200000;10/09/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;227;9;2012;2012;INDEFINIDO;NÃO;ACERE PRODUÇÃO ARTÍSTICA E CULTURAL LTDA;09.261.668/0001-67;SP;SAO PAULO
NA CAMA COM KING;B1201711800000;20/12/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2002;;INDEFINIDO;NÃO;SERENA FILMES LTDA - ME;04.309.396/0001-04;SP;SAO PAULO
NA COLA;B1201574900000;03/04/2012;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;500;115;2011;2011;INDEFINIDO;NÃO;JOANNOU PRODUÇÕES ARTISTICAS LTDA;13.824.523/0001-02;RJ;RIO DE JANEIRO
NA ESTRADA;B1201709300000;17/12/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;22,7;12;2012;2012;INDEFINIDO;NÃO;CANAL RURAL PRODUCOES LTDA;01.815.092/0001-20;SP;SAO PAULO
NA ESTRADA - ON THE ROAD;B1201571900000;23/03/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;137;;2012;;SALAS DE EXIBIÇÃO;SIM;VIDEOFILMES PRODUÇÕES ARTÍSTICA LTDA;31.179.864/0001-46;RJ;RIO DE JANEIRO
NA PEGADA DO FLY;B1201669700000;11/10/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;1200;270;2012;2022;INDEFINIDO;NÃO;TUNNA ENTRETENIMENTO E AUDIOVISUAL LTDA;14.807.981/0001-98;RS;NOVO HAMBURGO
NA RUA;B1201602800000;23/05/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,1;;2006;;INDEFINIDO;NÃO;CAOS E CINEMA PRODUÇÕES LTDA;13.270.677/0001-91;RJ;RIO DE JANEIRO
NA SUA COMPANHIA;B1201629600000;11/07/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;21;;2011;;INDEFINIDO;NÃO;PLATEAU MARKETING E PRODUÇÕES CULTURAIS LTDA;74.425.067/0001-04;SP;SAO PAULO
NA TRILHA DO BONDE;B1201668500000;10/10/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2012;;INDEFINIDO;NÃO;EL DESIERTO FILMES LTDA ME;05.617.531/0001-41;RJ;RIO DE JANEIRO
NAO QUERO MAIS;B1201599300000;21/05/2012;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2012;;INDEFINIDO;NÃO;LIBERTÀ FILMES LTDA (BAIXADA);09.109.643/0001-42;SP;SAO PAULO
NARCISSUS - O OUTRO DO ESPELHO;B1201606200000;31/05/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,6;;2011;;INDEFINIDO;NÃO;WLADIMIR JOSE PEREIRA;PESSOA FÍSICA;SP;TAUBATE
NASCEMOS PARA CANTAR;B1201582100000;19/04/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2010;;INDEFINIDO;NÃO;GULLANE ENTRETENIMENTO S.A.;01.378.559/0001-12;SP;SAO PAULO
NATIRUTS ACÚSTICO NO RIO DE JANEIRO;B1201672300000;17/10/2012;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;;2012;;INDEFINIDO;NÃO;Z5 ENTRETENIMENTO LTDA (BAIXADO);11.774.679/0001-92;SP;SAO PAULO
NAÇÃO ZUMBI - AO VIVO EM RECIFE;B1201573300000;29/03/2012;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;66,5;;2012;;INDEFINIDO;NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
NAÇÃO ZUMBI - DA LAMA AO CAOS;B1201559000000;16/02/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;106;2;2011;2011;INDEFINIDO;NÃO;MUTANTE FILMES PRODUCOES ARTISTICAS E CINEMATOGRAFICAS LTDA;06.049.590/0001-23;SP;SAO PAULO
NEGALORA;B1201640200000;01/08/2012;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;82,3;;2011;;INDEFINIDO;NÃO;PEDAÇO DO CÉU EMPREENDIMENTOS ARTÍSTICOS LTDA;05.978.451/0001-11;BA;SALVADOR
NEM A MIM, NEM A TI;B1201651100000;15/08/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14;;2011;;INDEFINIDO;NÃO;TOMAS MANCINO VON DER OSTEN;PESSOA FÍSICA;PR;CURITIBA
NERO;B1201675300000;23/10/2012;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,6;;2010;;INDEFINIDO;NÃO;CARLOS VINICIUS BORGES;PESSOA FÍSICA;RJ;RIO DE JANEIRO
NERVO CRANIANO ZERO;B1201608700000;01/06/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;88,0;;2012;;INDEFINIDO;NÃO;VIGOR MORTIS PRODUÇÕES ARTISTICAS LTDA;05.980.535/0001-90;PR;CURITIBA
NEUROLOGIA;B1201612400000;06/06/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6;;1941;;INDEFINIDO;NÃO;CENTRO TÉCNICO AUDIOVISUAL / MINISTÉRIO DA CULTURA;03.221.904/0001-35;RJ;RIO DE JANEIRO
NICINHA - UM TRANSE AMAZÔNICO;B1201556100000;13/02/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3,6;;2011;;INDEFINIDO;NÃO;DRAMA FILMES LTDA.;02.902.219/0001-01;SP;SAO PAULO
NILBA E OS DESASTRONAUTAS - 2ª TEMPORADA;B1201630100000;13/07/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;91;52;2011;2011;INDEFINIDO;NÃO;44 TOONS - PRODUÇÕES ARTÍSTICAS LTDA;08.517.383/0001-81;SP;SAO PAULO
NO ATERRO;B1201594900000;14/05/2012;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;72,3;;2011;;INDEFINIDO;NÃO;MEDIA BRIDGE PRODUÇÕES LTDA.;13.110.657/0001-53;RJ;RIO DE JANEIRO
NO FUNDO NEM TUDO É MEMÓRIA;B1201576300000;04/04/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;75;;2012;;INDEFINIDO;NÃO;O SOPRO DO TEMPO LTDA;11.168.287/0001-80;MG;UBERLANDIA
NO LUGAR ERRADO;B1201659800000;18/09/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;71;;2011;;INDEFINIDO;NÃO;MARREVOLTO PRODUCOES LTDA;08.254.467/0001-70;CE;FORTALEZA
NO MEIO DO CAMINHO;B1201586700000;30/04/2012;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6,8;;2010;;INDEFINIDO;NÃO;INSTITUTO MOREIRA SALLES;58.397.563/0001-45;SP;SAO PAULO
NO TEMPO EM QUE A MÚSICA ERA MODERNA;B1201683000000;06/11/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2012;;INDEFINIDO;NÃO;ANA PAULA FERREIRA SANT ANNA ROSA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
NOCTURNO - FUTURO DO PRETÉRITO;B1201542200000;09/01/2012;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,1;;2010;;INDEFINIDO;NÃO;CARLA FONSECA ABRAO DE BARROS;PESSOA FÍSICA;SC;FLORIANOPOLIS
NOITE DE CRISTAIS;B1201579000000;13/04/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;24,9;;2011;;INDEFINIDO;NÃO;RUSCHEL STUDIOS CINEMATOGRAFICOS LTDA;07.271.440/0001-22;RS;PASSO FUNDO
NOITE QUENTE;B1201601300000;23/05/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,3;;2010;;INDEFINIDO;NÃO;CAOS E CINEMA PRODUÇÕES LTDA;13.270.677/0001-91;RJ;RIO DE JANEIRO
NOITES DE REIS;B1201677000000;26/10/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;93;;2012;;INDEFINIDO;NÃO;EL DESIERTO FILMES LTDA ME;05.617.531/0001-41;RJ;RIO DE JANEIRO
NOS CONFINS DO BRASIL E DO MUNDO;B1201594200000;11/05/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;74;;2012;;INDEFINIDO;NÃO;PEROLA NEGRA PRODUÇÕES LTDA;03.144.369/0001-66;RJ;RIO DE JANEIRO
NOSSA DOCE ALAGOAS (2);B1201699000000;30/11/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2012;;INDEFINIDO;NÃO;CAETÉ FILME DO BRASIL LTDA;12.308.060/0001-55;AL;MACEIO
NOSSO CHEF;B1201665000000;05/10/2012;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;915;61;2011;2020;INDEFINIDO;NÃO;MÍDIA DO BRASIL COMUNICAÇÕES, SERVIÇOS DE TELEVISÃO LTDA;71.841.282/0001-06;SP;SAO PAULO
NOSTALGIA, VIVENDO DO ÓCIO;B1201651700000;17/08/2012;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2011;;INDEFINIDO;NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
