TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
CERTAS PALAVRAS;B0600588300000;26/09/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;113;;1980;;INDEFINIDO;NÃO;TANGO PRODUCCIONES CINEMA VIDEO TV LTDA;61.616.421/0001-36;SP;SAO PAULO
CHAMADO DE DEUS, O;B0600454600000;18/01/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;1;2000;2000;INDEFINIDO;NÃO;COEVOS FILMES LTDA;27.527.464/0001-07;RJ;RIO DE JANEIRO
CHICO BUARQUE - CINEMA;B0600548000000;13/07/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;65;1;2006;2006;INDEFINIDO;NÃO;RWR COMUNICAÇÕES LTDA.;03.948.703/0001-34;SP;SANTANA DE PARNAIBA
CHICO BUARQUE - SALTIMBANCOS;B0600548100000;13/07/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;63;1;2006;2006;INDEFINIDO;NÃO;RWR COMUNICAÇÕES LTDA.;03.948.703/0001-34;SP;SANTANA DE PARNAIBA
CHICO BUARQUE ¿ BOLA NO PÉ;B0600623100000;07/12/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;15;;2005;;INDEFINIDO;NÃO;TLC COMUNICAÇÕES LTDA;01.601.130/0001-42;SP;SAO PAULO
CHICO BUARQUE: O FUTEBOL;B0600488800000;28/03/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;78;1;2006;2006;INDEFINIDO;NÃO;RWR COMUNICAÇÕES LTDA.;03.948.703/0001-34;SP;SANTANA DE PARNAIBA
CHICO BUARQUE: ROMANCE;B0600488900000;28/03/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;67;1;2005;2005;INDEFINIDO;NÃO;RWR COMUNICAÇÕES LTDA.;03.948.703/0001-34;SP;SANTANA DE PARNAIBA
CHICO BUARQUE: UMA PALAVRA;B0600488700000;28/03/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;78;1;2006;2006;INDEFINIDO;NÃO;RWR COMUNICAÇÕES LTDA.;03.948.703/0001-34;SP;SANTANA DE PARNAIBA
CHOCOLATE & PORN # 4;B0600518400000;29/05/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;1;2005;2005;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CHOCOLATE & PORN - ESPECIAL NATAL;B0600492500000;05/04/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;1;2005;2005;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CHÁ DAS MINA;B0600616300000;27/11/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;22;20;2006;2006;INDEFINIDO;NÃO;ABRIL RADIODIFUSAO S.A.;03.555.171/0001-75;SP;SAO PAULO
CIDADE NEGRA DIRETO;B0600597600000;11/10/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;100;;2006;;INDEFINIDO;NÃO;SONY MUSIC ENTERTAINMENT BRASIL LTDA;43.203.520/0001-04;RJ;RIO DE JANEIRO
CIDADES NÃO MORREM;B0600510100000;16/05/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;56;1;2005;2005;INDEFINIDO;NÃO;MIRAÇÃO FILMES LTDA;06.096.915/0001-29;SP;SAO PAULO
CIDIA E DAN - DUETOS ROMÂNTICOS;B0600590000000;29/09/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;84,7;;2006;;INDEFINIDO;NÃO;PERFORMANCE BE RECORD LTDA;02.618.697/0001-94;RJ;RIO DE JANEIRO
CIENTISTAS BRASILEIROS - CÉSAR LATTES E JOSÉ LEITE LOPES;B0600477900000;15/03/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;54;1;2002;2002;INDEFINIDO;NÃO;ANDALUZ PRODUÇÕES CINEMATOGRÁFICAS LTDA.;28.330.561/0001-78;RJ;RIO DE JANEIRO
CINE CONHECIMENTO - ESPECIAL ARGENTINA;B0600606500000;07/11/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;90;12;2006;2006;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
CINE TAPUIA;B0600627900000;19/12/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;CARIRI PRODUÇÕES ARTÍSTICAS LTDA.;10.505.568/0001-18;CE;FORTALEZA
CINEDIÁRIO;B0600452400000;11/01/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;22;1;2004;2004;INDEFINIDO;NÃO;MARCELO GIL IKEDA;PESSOA FÍSICA;CE;FORTALEZA
CINEMA;B0600505500000;08/05/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;11;1;2005;2005;INDEFINIDO;NÃO;PALMARES PRODUÇÕES E JORNALISMO LTDA;35.792.621/0001-30;RJ;RIO DE JANEIRO
CINÉTICO DIGITAL;B0600583800000;21/09/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2005;;INDEFINIDO;NÃO;INSTITUTO ITAÚ CULTURAL;57.119.000/0001-22;SP;SAO PAULO
CIRCO DAS QUALIDADES HUMANAS, O;B0600453200000;13/01/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;93;1;2000;2000;INDEFINIDO;NÃO;FAM PRODUÇÕES LTDA - ME - (BAIXADO);01.219.300/0001-29;MG;BELO HORIZONTE
CIRCOS E SONHOS;B0600594800000;09/10/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;13;;1978;;INDEFINIDO;NÃO;MORENA FILMES EIRELI - ME;42.473.256/0001-66;RJ;RIO DE JANEIRO
CIRCUITO ABERTO;B0600617300000;29/11/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;1600;52;2006;2006;INDEFINIDO;NÃO;CARLOS EMIR DA SILVA LARANGEIRA;PESSOA FÍSICA;RJ;NITEROI
CIRCUITO DE OFICINAS;B0600582100000;12/09/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;69;;2006;;INDEFINIDO;NÃO;V. FILMES & COMUNICAÇÃO LTDA.;03.446.595/0001-00;RJ;RIO DE JANEIRO
CITY SYSTEM;B0600499200000;20/04/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;1;1;1996;1996;INDEFINIDO;NÃO;OUTRA MÍDIA COMUNICAÇÃO LTDA - ME (BAIXADA);07.468.466/0001-65;RS;PORTO ALEGRE
CIÊNCIA DA ASTROLOGIA, A;B0600462300000;06/02/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;60;1;2005;2005;INDEFINIDO;NÃO;UNIÃO PLANETÁRIA;02.755.157/0001-52;DF;BRASILIA
CLIPE: VIVA LA REVOLUCION;B0600624000000;08/12/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;2,7;;2006;;INDEFINIDO;NÃO;SOUL FILMES LTDA - ME;04.098.427/0001-25;RJ;RIO DE JANEIRO
CLUBE DAS PELUDAS, O;B0600480000000;15/03/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2005;2005;INDEFINIDO;NÃO;FALLMS DISTRIBUIÇÃO DE FITAS LTDA;02.341.697/0001-90;SP;BARUERI
CLUBE DOS BEM DOTADOS, O;B0600457400000;19/01/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2003;2003;INDEFINIDO;NÃO;FALLMS DISTRIBUIÇÃO DE FITAS LTDA;02.341.697/0001-90;SP;BARUERI
CLUBE DOS CANALHAS;B0600619700000;01/12/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;5;;2006;;INDEFINIDO;NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
CLUBE DOS CORNOS - ESPECIAL DE ANO NOVO, O;B0600492600000;05/04/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2005;2005;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CLUBE DOS CORNOS - ESPECIAL HISTÓRIAS DA COPA, O;B0600546400000;11/07/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;1;2006;2006;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CLUBE DOS CORNOS - TRAIÇÕES DE CARNAVAL, O;B0600519100000;29/05/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;1;2005;2005;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CLUBE PRIVE;B0600584900000;21/09/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;1;2006;2006;INDEFINIDO;NÃO;FALLMS DISTRIBUIÇÃO DE FITAS LTDA;02.341.697/0001-90;SP;BARUERI
CLÁSSICOS DO SAMBA;B0600504500000;08/05/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;1;2002;2002;INDEFINIDO;NÃO;BOSSA PRODUÇÕES LTDA;04.876.666/0001-69;RJ;RIO DE JANEIRO
COBRA, A;B0600563800000;03/08/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;6;1;1995;1995;INDEFINIDO;NÃO;DIAMANTE FILMES - PRODUÇÕES CINEMATOGRÁFICAS E AUDIOVISUAIS DO BRASIL LTDA;05.772.658/0001-35;PR;MARINGA
COBRAS, AS;B0600529900000;21/06/2006;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6;1;1985;1985;INDEFINIDO;NÃO;OTTO DESENHOS ANIMADOS LTDA;87.435.368/0001-60;RS;PORTO ALEGRE
COELHINHAS DA SEXXXY 2006, AS;B0600517400000;29/05/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;1;2005;2005;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
COISA MAIS BONITA QUE EU SEI FAZER, A;B0600608400000;13/11/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;2;10;2006;2006;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
COISAS BACANAS PARA SE FAZER NUM DIA DE CHUVA;B0600503400000;05/05/2006;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;2;1;2005;2005;INDEFINIDO;NÃO;ROCAMBOLE PRODUÇÕES AUDIOVISUAIS LTDA.;05.738.800/0001-28;SP;SAO CARLOS
COLETÂNEA AMAZÔNIA ¿ SÉRIE EXPEDIÇÕES ¿ VOL. 01;B0600613100000;23/11/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;180;6;2006;2006;INDEFINIDO;NÃO;ROBERTO WERNECK PRODUCOES CINEMATOGRAFICAS LTDA;30.022.073/0001-45;RJ;RIO DE JANEIRO
COMBATE AO HIV;B0600626000000;14/12/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;1;6;2006;2006;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
COMBO FALA MAIS JOGA;B0600588800000;26/09/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;30;1;2006;2006;INDEFINIDO;NÃO;PLAYTV TELEVISÃO LTDA;07.121.705/0001-06;SP;SAO PAULO
COMERAM MINHA CUNHADA;B0600537700000;03/07/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2006;2006;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
COMO TREPAR IGUAL A UMA ATRIZ PORNO;B0600579200000;30/08/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;1;2006;2006;INDEFINIDO;NÃO;ATLAS DISTRIBUIDORA DE FILMES LTDA - EPP;06.130.896/0001-00;SP;INDAIATUBA
COMPANHIA SIDERURGICA NACIONAL;B0600464100000;10/02/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;25;1;1970;1970;INDEFINIDO;NÃO;SERGIO COSTA DE MAGALHAES SANTEIRO;PESSOA FÍSICA;RJ;RIO DE JANEIRO
COMPLICAÇÕES E ELEVAÇÕES;B0600570300000;23/08/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;SERIADA;3;1;2006;2006;INDEFINIDO;NÃO;FILMES MAIS LTDA;03.435.290/0001-94;SP;SAO PAULO
COMUNIDADE BRASIL - INTERNET PARA TODOS;B0600618300000;30/11/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;30;13;2006;2006;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
CONCEIÇÃO DAS CRIOULAS;B0600476400000;08/03/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;32;1;1996;1996;INDEFINIDO;NÃO;CENTRO DE CULTURA LUIZ FREIRE;10.400.661/0001-68;PE;OLINDA
CONEXÃO TATUÍ;B0600455100000;19/01/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;30;1;2005;2005;INDEFINIDO;NÃO;RICARDO FIGUEIRA DE AGUIAR;PESSOA FÍSICA;RJ;NITEROI
CONEXÃO TATUÍ II;B0600465900000;13/02/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;30;52;2005;2005;INDEFINIDO;NÃO;RICARDO FIGUEIRA DE AGUIAR;PESSOA FÍSICA;RJ;NITEROI
CONJUGADO;B0600604000000;30/10/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;8;;2004;;INDEFINIDO;NÃO;ANTENNA PRODUTORA LTDA;03.273.062/0001-65;RJ;RIO DE JANEIRO
CONSCIOUSNESS;B0600499400000;20/04/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;5;1;1997;1997;INDEFINIDO;NÃO;OUTRA MÍDIA COMUNICAÇÃO LTDA - ME (BAIXADA);07.468.466/0001-65;RS;PORTO ALEGRE
CONSTITUINTE AS NOVAS REGRAS DO JOGO;B0600562500000;03/08/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;18;1;1986;1986;INDEFINIDO;NÃO;CECIP - CENTRO DE CRIAÇÃO DE IMAGEM POPULAR;29.260.676/0001-04;RJ;RIO DE JANEIRO
CONSTRUÇÃO DE SONHOS E LUTAS;B0600595300000;09/10/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;14,1;1;2005;2005;INDEFINIDO;NÃO;GENESIO MARCONDES JUNIOR;PESSOA FÍSICA;SP;LORENA
CONTO DO NÃO E DO SIMPLESMENTE, O;B0600606900000;08/11/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;10,7;;2006;;INDEFINIDO;NÃO;ZOOM ELEFANTE PRODUÇÃO CINEMATOGRÁFICA LTDA;06.768.153/0001-60;PR;CURITIBA
CONTOS ARDENTES;B0600457200000;19/01/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;1;2001;2001;INDEFINIDO;NÃO;FALLMS DISTRIBUIÇÃO DE FITAS LTDA;02.341.697/0001-90;SP;BARUERI
CONTOS DE NATAL;B0600621400000;04/12/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2006;;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CONVERSA FIADA;B600566000000;03/10/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;220;11;2006;2006;INDEFINIDO;NÃO;BRAVO PRODUÇÕES LTDA.;05.290.114/0001-37;RJ;RIO DE JANEIRO
COPA DE CLIPES;B0600528200000;19/06/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;30;15;2006;2006;INDEFINIDO;NÃO;ABRIL RADIODIFUSAO S.A.;03.555.171/0001-75;SP;SAO PAULO
COPA MIXTA;B0600531100000;21/06/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10;1;1979;1979;INDEFINIDO;NÃO;COEVOS FILMES LTDA;27.527.464/0001-07;RJ;RIO DE JANEIRO
COR DO PECADO, A;B0600455900000;19/01/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2004;2004;INDEFINIDO;NÃO;FALLMS DISTRIBUIÇÃO DE FITAS LTDA;02.341.697/0001-90;SP;BARUERI
CORAÇÃO DE ESTUDANTE;B0600619200000;01/12/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;90,3;;1999;;INDEFINIDO;NÃO;INFLUÊNCIA FILMES LTDA. ME;01.349.050/0001-41;SC;FLORIANOPOLIS
CORAÇÕES A MIL;B0600471400000;22/02/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;;1983;;INDEFINIDO;NÃO;JOM TOB DE AZULAY;PESSOA FÍSICA;RJ;RIO DE JANEIRO
CORDEIRO NO TEATRO;B0600483700000;21/03/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;49;1;2006;2006;INDEFINIDO;NÃO;CENA RIO COMUNICAÇÃO LTDA. ME;31.192.578/0001-10;RJ;RIO DE JANEIRO
CORINTIANO, O;B0600496300000;17/04/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;98;1;1967;1967;INDEFINIDO;NÃO;INSTITUTO MAZZAROPI;04.041.136/0001-09;SP;TAUBATE
CORPO NA ARTE CONTEMPORÂNEA BRASILEIRA, O;B0600532500000;21/06/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;31;1;2005;2005;INDEFINIDO;NÃO;OFICINA PRODUCOES CINEMATOGRAFICAS LTDA;04.077.508/0001-49;SP;SAO PAULO
CORRENTE, A;B0600520000000;30/05/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;13;1;1999;1999;INDEFINIDO;NÃO;CINEGRAMA FILMES LTDA;04.351.082/0001-70;SP;SAO PAULO
CORRIDA DE AVENTURA;B0600461100000;02/02/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;15;1;2005;2005;INDEFINIDO;NÃO;RICARDO MACCHI;05.749.990/0001-89;SP;SAO PAULO
CORRIDA DE AVENTURA - PERRENGUE NA CHAPADA;B0600538100000;03/07/2006;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;75;1;2004;2004;INDEFINIDO;NÃO;DRAMA FILMES LTDA.;02.902.219/0001-01;SP;SAO PAULO
COSMÓPOLIS;B0400154300000;12/01/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;1;2004;2004;INDEFINIDO;NÃO;MUTANTE FILMES PRODUCOES ARTISTICAS E CINEMATOGRAFICAS LTDA;06.049.590/0001-23;SP;SAO PAULO
COWBOY DO ASFALTO;B0600455700000;19/01/2006;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2002;2002;INDEFINIDO;NÃO;FALLMS DISTRIBUIÇÃO DE FITAS LTDA;02.341.697/0001-90;SP;BARUERI
CRIATURAS QUE NASCIAM EM SEGREDO;B0600499000000;19/04/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;21;1;1995;1995;INDEFINIDO;NÃO;CINEMATOGRÁFICA SUPERFILMES LTDA;52.858.982/0001-50;SP;SAO PAULO
CRIME NO SACOPÃ;B0600533700000;23/06/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;1;1963;1963;INDEFINIDO;NÃO;COPACABANA FILMES LTDA;97.373.658/0001-80;RJ;RIO DE JANEIRO
CRISTO DA PAIXÃO, O;B0600476200000;08/03/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;120;1;2006;2006;INDEFINIDO;NÃO;MK PUBLICITA PRODUCOES, PUBLICIDADE E PROPAGANDA LTDA;31.449.358/0001-20;RJ;RIO DE JANEIRO
CUIDADO QUE MANCHA;B0600617800000;29/11/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;108,5;3;2006;2006;INDEFINIDO;NÃO;CASA DE CINEMA DE PORTO ALEGRE LTDA.;94.625.829/0001-23;RS;PORTO ALEGRE
CUPIM, O;B0600564500000;03/08/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;75;1;1960;1960;INDEFINIDO;NÃO;ATLÂNTIDA CINEMATOGRÁFICA LTDA (BAIXADA);33.519.844/0001-00;RJ;RIO DE JANEIRO
CURTA SEQUENCIA;B0600531200000;21/06/2006;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10;1;1980;1980;INDEFINIDO;NÃO;COEVOS FILMES LTDA;27.527.464/0001-07;RJ;RIO DE JANEIRO
CURUPIRA;B0600525900000;12/06/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;13;1;2004;2004;INDEFINIDO;NÃO;TRATTORIA DIGITAL PRODUÇÕES LTDA/EPP;05.731.103/0001-45;SP;SAO PAULO
CÁSSIA ELLER AO VIVO NO ROCK IN RIO;B0600604700000;30/10/2006;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;MZA MÚSICA E PRODUÇÕES LTDA;32.162.919/0001-78;RJ;RIO DE JANEIRO
CÁSSIA ELLER AO VIVO NO ROCK IN RIO -ESPECIAL PARA TV;B0600618000000;30/11/2006;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;40;;2006;;INDEFINIDO;NÃO;MZA MÚSICA E PRODUÇÕES LTDA;32.162.919/0001-78;RJ;RIO DE JANEIRO
CÃO LOUCO MÁRIO PEDROSA, O;B0600531500000;21/06/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;26;1;1993;1993;INDEFINIDO;NÃO;CORAÇÃO DA SELVA TRANSMÍDIA S.A.;05.508.188/0001-05;SP;SAO PAULO
CÉU - RODA;B0600629100000;22/12/2006;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3,7;;2006;;INDEFINIDO;NÃO;PANIZZA FILMS LTDA;07.099.275/0001-73;SP;SANTANA DE PARNAIBA
CÉU DE SUELY, O;B0600587200000;22/09/2006;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;88;;2006;;SALAS DE EXIBIÇÃO;SIM;VIDEOFILMES PRODUÇÕES ARTÍSTICA LTDA;31.179.864/0001-46;RJ;RIO DE JANEIRO
