TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
BAHIA DE TODOS OS CANTOS 2013;B1402354200000;19/09/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;520;20;2013;2013;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;LIMA COMUNICAÇÃO LTDA;05.791.137/0001-25;BA;SALVADOR
BAILE DOS FANDANGUEIROS;B1402716900000;24/11/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,2;;2014;;INDEFINIDO;NÃO;PAJU ENTRETENIMENTO LTDA;16.523.685/0001-90;SP;SAO PAULO
BAILE PROIBIDO;B1402266900000;15/08/2014;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;128;;2013;;INDEFINIDO;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
BAIXO AUGUSTA;B1402072500000;21/01/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,5;;2013;;INDEFINIDO;NÃO;DELICATESSEN - PRODUÇÃO DE FILMES LTDA.;08.440.376/0001-29;SP;SAO PAULO
BALAKUBAKO NA TV;B1402247000000;28/07/2014;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;35;200;2014;2014;INDEFINIDO;NÃO;SERRAZUL PRODUÇÕES LTDA ME;17.804.191/0001-47;SP;SAO JOAO DA BOA VISTA
BALANÇA MAS NÃO CAI;B1402751700000;01/12/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;76,9;;2012;;SALAS DE EXIBIÇÃO;NÃO;TANDERA FILMES E PRODUCOES LTDA;20.615.318/0001-94;MG;BELO HORIZONTE
BALLET BOLSHOI DOIS SECULOS DE HISTORIA A NOVA GERAÇAO;B1402085600000;06/02/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70,1;;2001;;INDEFINIDO;NÃO;LB BOUBLI PRODUCOES LTDA;01.137.954/0001-03;DF;BRASILIA
BALLS - OLHA PRA MIM;B1402591600000;03/11/2014;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,3;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LUIS FELIPE NICOLA MALANDRINO;PESSOA FÍSICA;SP;SAO PAULO
BALLS PYRAMID;B1402524300000;21/10/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;61,2;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANI.TV PRODUCOES EIRELI;15.363.645/0001-66;RJ;RIO DE JANEIRO
BALÚ;B1402845500000;22/12/2014;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,8;;2014;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GMB PRODUTORA DE CINEMA E VIDEO LTDA;09.011.546/0001-12;BA;SALVADOR
BANDA UO E GANG DO ELETRO;B1402433900000;07/10/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;84,4;;2014;;INDEFINIDO;NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
BANDE DESSINÉE - PERDIZES;B1402081300000;30/01/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,0;;2014;;INDEFINIDO;NÃO;FILIPE BARROS BELTRAO;PESSOA FÍSICA;PE;RECIFE
BANG JUMP;B1402121800000;12/03/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,7;;2014;;INDEFINIDO;NÃO;RA3 PRODUÇÕES ARTÍSTICAS LTDA;12.712.210/0001-91;RJ;RIO DE JANEIRO
BANHEIRO AO PUBLICO;B1402081700000;31/01/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6,5;;2006;;INDEFINIDO;NÃO;LUIZA GUERREIRO;PESSOA FÍSICA;SC;FLORIANOPOLIS
BANHO MARIA;B1402116600000;07/03/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2013;;INDEFINIDO;NÃO;GO POSITIVE PRODUÇÕES ARTÍSTICAS LTDA. - EPP;13.019.549/0001-70;RJ;NITEROI
BAR BRASIL;B1402108800000;26/02/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10,0;;2010;;INDEFINIDO;NÃO;JULIANA CHAGAS GOUVEIA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BARBARA MAIX;B1402131800000;19/03/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;22,2;2;2012;2012;INDEFINIDO;NÃO;RBS PARTICIPACOES S A;68.737.857/0001-22;RS;PORTO ALEGRE
BARULHO DO FOGO;B1402291100000;05/09/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11;;2005;;INDEFINIDO;NÃO;CINEMA PETISCO PRODUÇÕES LTDA;09.039.726/0001-02;RJ;RIO DE JANEIRO
BASTIDORES;B1402095900000;17/02/2014;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;SERIADA;1152;48;2014;2014;INDEFINIDO;NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BASTIDORES ESPECIAL - ELIS, A MUSICAL;B1402073300000;22/01/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;50,2;1;2013;2013;INDEFINIDO;NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BASTIDORES ESPECIAL - SE EU FOSSE VOCÊ, O MUSICAL;B1402200700000;04/06/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;51,8;;2014;;INDEFINIDO;NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BATALHA DE PIPAS;B1402437900000;08/10/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,3;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SIM;MOSQUITO VIDEO E DESIGN LTDA;04.727.439/0001-71;MG;BELO HORIZONTE
BATALHA DE QUIOSQUES;B1402080200000;29/01/2014;DEFERIDO;REALITY-SHOW;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;208;8;2013;2013;INDEFINIDO;NÃO;CONSPIRAÇÃO FILMES S/A;02.020.661/0001-04;RJ;RIO DE JANEIRO
BATGUANO;B1402718400000;24/11/2014;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;74;;2014;;SALAS DE EXIBIÇÃO;NÃO;VERMELHO PROFUNDO PRODUÇÕES AUDIOVISUAIS LTDA;19.099.086/0001-80;PB;CAMPINA GRANDE
BATRÁKIA - AQUILO QUE PASSEI;B1402539500000;24/10/2014;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,9;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HELDER NASCIMENTO BRITO;PESSOA FÍSICA;BA;SALVADOR
BATUQUE GAÚCHO;B1402555600000;29/10/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;28;;2013;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;COOPERATIVA DE TRABALHO CATARSE - COLETIVO DE COMUNICACAO E PRODUCAO CULTURAL LTDA;07.236.218/0001-99;RS;PORTO ALEGRE
BAÚ DE HISTÓRIAS - 1ª TEMPORADA;B1402071900000;17/01/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;650;26;2005;2005;INDEFINIDO;NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
BAÚ DE HISTÓRIAS - 2ª TEMPORADA;B1402072000000;17/01/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;400;20;2006;2006;INDEFINIDO;NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
BAÚ DO RAUL - MAKING OF;B1402689600000;17/11/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
BBB- BELAS BUNDAS BRASILEIRAS 2012;B1402275700000;22/08/2014;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;180;;2012;;INDEFINIDO;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
BBQ EM CASA;B1402065400000;09/01/2014;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;30;6;2012;2012;INDEFINIDO;NÃO;MÍDIA DO BRASIL COMUNICAÇÕES, SERVIÇOS DE TELEVISÃO LTDA;71.841.282/0001-06;SP;SAO PAULO
BE WITH ME;B1402276800000;26/08/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2014;;INDEFINIDO;NÃO;NFILMES PRODUCOES ARTISTICAS LTDA;11.986.156/0001-00;RJ;RIO DE JANEIRO
BEFORE WE CALL FOR HELP;B1402268400000;18/08/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2014;;INDEFINIDO;NÃO;ANGELO DE LIMA POSSENTI;PESSOA FÍSICA;SC;FLORIANOPOLIS
BEIJO DE PEIXE;B1402161800000;24/04/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,9;;2009;;INDEFINIDO;NÃO;ARNALDO PIRES BRANDAO;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BEIRA-MAR;B1402710300000;21/11/2014;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;83;;2014;;SALAS DE EXIBIÇÃO;NÃO;AVANTE FILMES LTDA.;13.516.637/0001-87;RS;PORTO ALEGRE
BELA COZINHA;B1402141500000;31/03/2014;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;810;27;2014;2014;INDEFINIDO;NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BELA COZINHA ESPECIAL DE NATAL;B1402755100000;01/12/2014;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;60;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BELA COZINHA VERÃO;B1402853800000;26/12/2014;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;480;8;2014;2014;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BELA E GALHOFEIRA;B1402171900000;05/05/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;30,6;;1997;;INDEFINIDO;NÃO;CANHOTA PRODUÇÕES CINEMATOGRAFICAS LTDA;15.096.101/0001-85;RJ;RIO DE JANEIRO
BELEZA EM DOBRO - 2ª TEMPORADA;B1402081100000;30/01/2014;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;39;3;2013;2013;INDEFINIDO;NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BELEZA GAUCHA;B1402234600000;15/07/2014;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2014;;INDEFINIDO;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
BELÍSSIMA;B1402855300000;29/12/2014;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2014;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;PARAKINO PRODUCOES LTDA.;12.380.610/0001-47;SP;SAO PAULO
BEM FEITO PRA VOCÊ!;B1402853200000;24/12/2014;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2011;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;LUIS CARLOS TEIXEIRA DA SILVA;PESSOA FÍSICA;PR;CURITIBA
BEM LONGE;B1402748300000;28/11/2014;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;7,3;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ANTONIO DE PADUA BONILHA DE QUEIROZ;PESSOA FÍSICA;SP;SAO PAULO
BEM MAIS QUE 8 MINUTOS;B1402710800000;21/11/2014;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;SERIADA;275,4;13;2014;2014;INDEFINIDO;NÃO;RAFAEL BASTOS HOCSMAN COMUNICACOES LTDA - EPP;09.629.963/0001-23;SP;SAO PAULO
BENDIZENDO O SABER;B1402197700000;03/06/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11,7;;2014;;INDEFINIDO;NÃO;CARINA DA SILVA BENTLIN ***********;13.478.908/0001-57;SP;ARTUR NOGUEIRA
BENDIZER;B1402191100000;28/05/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;9,7;;2014;;INDEFINIDO;NÃO;CARINA DA SILVA BENTLIN ***********;13.478.908/0001-57;SP;ARTUR NOGUEIRA
BENEDITOS;B1402186800000;23/05/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52,1;;2012;;INDEFINIDO;NÃO;FUNDACAO PARAENSE DE RADIODIFUSAO - FUNTELPA;11.953.923/0001-84;PA;BELEM
BENIL;B1402174700000;09/05/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;56,4;;2014;;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
BENJAMIM: O CONDUTOR DE HISTÓRIAS;B1402372500000;24/09/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;80;4;2013;2013;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;ASSOCIAÇÃO DE DESENVOLVIMENTO DA RADIODIFUSÃO DO ESTADO DE MINAS GERAIS - ADTV;07.650.733/0001-10;MG;BELO HORIZONTE
BENZEDEIRAS;B1402387000000;29/09/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;VACA AMARELA FILMES LTDA;10.407.637/0001-50;MG;NOVA LIMA
BERLIM BRASIL;B1402691900000;18/11/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70,5;;2009;;SALAS DE EXIBIÇÃO;NÃO;CUMBUCA FILMES LTDA;10.769.688/0001-22;RS;PORTO ALEGRE
BERNARDES;B1402117800000;10/03/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;91;;2013;;INDEFINIDO;NÃO;6D FILMES PRODUCOES CINEMATOGRAFICAS LTDA;09.460.226/0001-40;RJ;RIO DE JANEIRO
BESIDE ME;B1402114400000;07/03/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2013;;INDEFINIDO;NÃO;MALABAR FILMES CONTEUDO E ARTE LTDA. ME;09.297.848/0001-07;SP;SAO PAULO
BETE DO PESO;B1402218200000;30/06/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2014;;INDEFINIDO;NÃO;KM70 CULTURA, ARTE E COMUNICAÇÃO LTDA;06.307.256/0001-22;SP;SAO PAULO
BETH CARVALHO AO VIVO NO PARQUE MADUREIRA;B1402259000000;08/08/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;;2014;;INDEFINIDO;NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
BETH CARVALHO: CORAÇÃO EM FESTA;B1402258900000;08/08/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;22,4;;2014;;INDEFINIDO;NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
BETO BRITO;B1402395100000;02/10/2014;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;56,9;;2014;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
BEYOND IPANEMA SEGUNDA TEMPORADA;B1402148200000;07/04/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;230;10;2014;2014;INDEFINIDO;NÃO;PLANET POP MÍDIA E EDITORAÇÕES LIMITADA ME;07.988.992/0001-56;SP;SAO PAULO
BICHO DE 7 LETRAS;B1402218900000;01/07/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2014;;INDEFINIDO;NÃO;ANTONIO M. G. DE CARVALHO PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS;07.947.109/0001-80;PE;PETROLINA
BICHO DE PÉ - OLHANDO PRA LUA- TRIBUTO A LUIZ GONZAGA;B1402784200000;09/12/2014;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;2013;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;DANIEL PERROUD TEIXEIRA;PESSOA FÍSICA;SP;CARAPICUIBA
BIGORRILHO - MARIA ALCINA E NEY MATOGROSSO;B1402138200000;26/03/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,6;;2014;;INDEFINIDO;NÃO;DILUVIO FILMES PRODUCOES ARTISTICAS LTDA;13.571.915/0001-07;RJ;RIO DE JANEIRO
BIKERS IN RIO;B1402250400000;31/07/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6;;2014;;INDEFINIDO;NÃO;MEDIA BRIDGE PRODUÇÕES LTDA.;13.110.657/0001-53;RJ;RIO DE JANEIRO
BILLY ENSINA PHOTOSHOP;B1402785100000;09/12/2014;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;130;26;2014;2014;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PAGINA EDITORA E COMERCIO DE LIVROS LTDA;09.042.517/0001-18;SP;SAO PAULO
BIOGRAFIA DO TEMPO;B1402583900000;31/10/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8;;2004;;VIDEO DOMÉSTICO;NÃO;TEMPERO FILMES LTDA;15.745.495/0001-55;MG;BELO HORIZONTE
BIOSFERA;B1402070000000;15/01/2014;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;SERIADA;192;8;2012;2012;INDEFINIDO;NÃO;FUNDACAO JOSE DE PAIVA NETTO;00.564.475/0001-00;SP;SAO PAULO
BISCOITO UM CONTO BISSEXUAL;B1402267000000;15/08/2014;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;100;;2011;;INDEFINIDO;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
BITA E AS BRINCADEIRAS;B1402289400000;05/09/2014;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;30,9;11;2014;2014;INDEFINIDO;NÃO;MR. PLOT PRODUCOES LTDA - EPP;18.535.516/0001-04;PE;RECIFE
BITA E AS BRINCADEIRAS 150 SEG;B1402294100000;08/09/2014;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;27,5;11;2014;2014;INDEFINIDO;NÃO;MR. PLOT PRODUCOES LTDA - EPP;18.535.516/0001-04;PE;RECIFE
BITA E AS BRINCADEIRAS 90 SEG;B1402294000000;08/09/2014;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;16,5;11;2014;2014;INDEFINIDO;NÃO;MR. PLOT PRODUCOES LTDA - EPP;18.535.516/0001-04;PE;RECIFE
BITA E OS ANIMAIS REDUZIDA 90 SEGUNDOS;B1402174500000;08/05/2014;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;16,5;11;2013;2013;INDEFINIDO;NÃO;MR. PLOT PRODUCOES LTDA - EPP;18.535.516/0001-04;PE;RECIFE
BIU, A VIDA REAL NÃO TEM RETAKE;B1402182700000;20/05/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;30;;1995;;INDEFINIDO;NÃO;CANHOTA PRODUÇÕES CINEMATOGRAFICAS LTDA;15.096.101/0001-85;RJ;RIO DE JANEIRO
BLACK & WHITE WOMAN;B1402707200000;19/11/2014;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,2;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;NCE SERVIÇOS DE FILMAGENS EIRELI;19.154.926/0001-60;SP;SAO PAULO
