TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
BRINCADEIRA DE CACHORRO;B0901000200000;24/03/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3,8;;2006;;INDEFINIDO;NÃO;CELSO LUIS DE ALMEIDA LIRA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BRINCADEIRA DE CRIANÇA;B0901064300000;07/08/2009;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;1,8;;2008;;INDEFINIDO;NÃO;CRISTIANO ALVES DE OLIVEIRA;PESSOA FÍSICA;DF;BRASILIA
BRINCADEIRA DE MENINA;B0901048600000;10/07/2009;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;111;;2006;;INDEFINIDO;NÃO;INTRODUCTION SERVIÇOS DE DISTRIBUIÇÃO DE FILMES LTDA;02.740.650/0001-07;SP;BARUERI
BRINCANDO DE IMAGINAR;B0900990100000;26/02/2009;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;5,5;;2007;;INDEFINIDO;NÃO;INSTITUTO DE DESENVOLVIMENTO SOCIAL E GESTÃO DE PROD. CULTURAL, ARTÍSTICA E AUDIOVISUAL-MARLIN AZUL;03.132.906/0001-58;ES;VITORIA
BUBULA, O CARA VERMELHA;B0900982100000;30/01/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;29;;1999;;INDEFINIDO;NÃO;MARTINELLI FILMS - CINEMA E COMUNICAÇÃO LTDA;03.767.502/0001-30;SP;SAO PAULO
BUCANEIRO;B0901053200000;17/07/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;17;;2009;;INDEFINIDO;NÃO;JULIANA MILHEIRO CRUZ;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BUDAPESTE;B0900988600000;19/02/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;114;;2008;;SALAS DE EXIBIÇÃO;SIM;NEXUS CINEMA E VÍDEO LTDA;53.976.478/0001-18;SP;SAO PAULO
CABRESTO;B0901123300000;11/12/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4;;2006;;INDEFINIDO;NÃO;ASSOCIAÇÃO CULTURAL KINOFORUM;00.571.159/0001-66;SP;SAO PAULO
CACHOEIRA DAS FADAS;B0900968400000;06/01/2009;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;1;;2008;;INDEFINIDO;NÃO;ESTÚDIO F7 DE CRIAÇÃO LTDA.;03.061.609/0001-69;MG;UBERLANDIA
CADA UM COM SEU CADA QUAL;B0901013300000;04/05/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;15;;2006;;INDEFINIDO;NÃO;FLAUK FILMES LTDA;06.188.477/0001-29;RJ;RIO DE JANEIRO
CADILAC SEXXXY;B0901074400000;24/08/2009;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2009;;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CAMINHOS;B0901124100000;14/12/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4;;2006;;INDEFINIDO;NÃO;ASSOCIAÇÃO CULTURAL KINOFORUM;00.571.159/0001-66;SP;SAO PAULO
CAMINHOS DE PEDRA - TEMPO E MEMÓRIA NA LINHA PALMEIRO;B0901127500000;18/12/2009;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2008;;INDEFINIDO;NÃO;OKNA PRODUÇÕES CULTURAIS LTDA;08.267.476/0001-03;RS;PORTO ALEGRE
CAMINHOS PERDIDOS;B0901035100000;19/06/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3;;2008;;INDEFINIDO;NÃO;BARBARA JUSSARA DE AZEVEDO PINHEIRO;PESSOA FÍSICA;SP;SAO PAULO
CAMINHÃO DE CAVALO;B0901115900000;18/11/2009;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10;;2008;;INDEFINIDO;NÃO;SETEMBRO PRODUÇÕES CULTURAIS LTDA - ME;07.718.924/0001-77;PR;CURITIBA
CAMPANHA VER PARA LER;B0901092700000;29/09/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;2;29;2009;2009;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
CANDOMBLÉ NO DAHOMEY;B0901098000000;15/10/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;23,1;;1972;;INDEFINIDO;NÃO;CHARA VIEIRA DE ALBUQUERQUE;PESSOA FÍSICA;SP;SAO CARLOS
CANDOMBLÉ NO TOGO;B0901098100000;15/10/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;20,7;;1972;;INDEFINIDO;NÃO;CHARA VIEIRA DE ALBUQUERQUE;PESSOA FÍSICA;SP;SAO CARLOS
CANOA VELOZ;B0901081100000;04/09/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;13,6;;2005;;INDEFINIDO;NÃO;TBI SERVIÇOS FOTOGRAFICOS E PRODUÇOES LTDA;03.172.130/0001-08;CE;FORTALEZA
CANTADOR DE CHULA;B0901067400000;13/08/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;95;;2009;;INDEFINIDO;NÃO;ASSOCIAÇÃO SÓCIO CULTURAL UMBIGADA;07.770.132/0001-41;BA;SALVADOR
CAPITU - ESPECIAL MACHADO DE ASSIS;B0901004000000;03/04/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;238,2;;2009;;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
CAPODANO;B0901018800000;12/05/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;13,6;;2002;;INDEFINIDO;NÃO;DINAMICA CULTURAL PRODUTORA ARTISTICA LTDA-ME;05.071.173/0001-14;RS;PORTO ALEGRE
CAPOEIRA A DANÇA DA LIBERDADE;B0901034000000;18/06/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;15;;2008;;INDEFINIDO;SIM;ILUSTRE FILMS LTDA - ME;10.263.009/0001-49;SP;PAULICEIA
CAPUAVA UNIDA;B0901129300000;29/12/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;6;;2005;;INDEFINIDO;NÃO;ASSOCIAÇÃO CULTURAL KINOFORUM;00.571.159/0001-66;SP;SAO PAULO
CARAGUÁ: DA CATÁSTROFE AO PROGRESSO;B0901112800000;13/11/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;58,8;;2009;;INDEFINIDO;NÃO;LITORAL VIRTUAL PRODUÇÃO E PUBLICIDADE LTDA.;10.197.287/0001-45;SP;CARAGUATATUBA
CARAMINHOLAS;B0901038300000;26/06/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3;;2004;;INDEFINIDO;NÃO;LIMIAR PRODUÇÕES ARTÍSTICAS LTDA;62.040.027/0001-65;SP;SAO PAULO
CARINHO DAS INDIAS;B0901045900000;07/07/2009;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2009;;INDEFINIDO;NÃO;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;06.987.687/0001-87;SP;SAO PAULO
CARIOCA MARAVILHOSA;B0901088400000;18/09/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;71;;1935;;INDEFINIDO;NÃO;CINÉDIA ESTUDIOS CINEMATOGRÁFICOS LTDA;33.603.093/0001-06;RJ;RIO DE JANEIRO
CARNAVAL 2009;B0900983900000;11/02/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;200;;2009;;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
CARNAVAL 2009;B0901022200000;19/05/2009;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2009;;INDEFINIDO;NÃO;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;06.987.687/0001-87;SP;SAO PAULO
CARNAVAL EM DIAMANTINA;B0900968500000;06/01/2009;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;1;;2008;;INDEFINIDO;NÃO;ESTÚDIO F7 DE CRIAÇÃO LTDA.;03.061.609/0001-69;MG;UBERLANDIA
CARNAVAL EM LÁ MAIOR;B0901011400000;29/04/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;1955;;INDEFINIDO;NÃO;PA PRODUTORES ASSOCIADOS LTDA;54.836.861/0001-33;SP;SAO PAULO
CARNAVAL INESQUECÍVEL;B0901002800000;01/04/2009;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,7;;2007;;INDEFINIDO;NÃO;ORQUESTRA CINEMA ESTÚDIOS LTDA;08.016.733/0001-26;PE;RECIFE
CARNAVAL PRIVÊ;B0900998100000;13/03/2009;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2008;;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CARNE;B0901066700000;12/08/2009;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,5;;2009;;INDEFINIDO;NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
CARO FRANCIS;B0901062000000;30/07/2009;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;2009;;INDEFINIDO;NÃO;COMUNICAÇÃO ALTERNATIVA LTDA;31.399.272/0001-30;RJ;RIO DE JANEIRO
CAROLINE MIRANDA - RAINHA DE BATERIA;B0900998400000;17/03/2009;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2008;;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CAROLINE MIRANDA X JULIA PAES;B0901102100000;27/10/2009;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2009;;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CASA DE BANHO DE D. JOÃO;B0901081900000;04/09/2009;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2008;;INDEFINIDO;NÃO;TAMBELLINI FILMES E PRODUÇÕES AUDIOVISUAIS LTDA;29.269.719/0001-04;RJ;RIO DE JANEIRO
CASA DE CACHORRO;B0901116100000;18/11/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;27;;2001;;INDEFINIDO;NÃO;UNIVERSIDADE DE SÃO PAULO;63.025.530/0001-04;SP;SAO PAULO
CASA GRANDE & SENZALA;B0901048300000;10/07/2009;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;232;4;2000;2000;INDEFINIDO;NÃO;REGINA FILMES LTDA;42.164.699/0001-75;RJ;RIO DE JANEIRO
CASA TOMADA - URQUIZA, 1419;B0901089900000;22/09/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;20;;2007;;INDEFINIDO;NÃO;FILMES DE ABRIL PRODUÇÕES AUDIOVISUAIS LTDA.;07.372.049/0001-14;SP;SAO PAULO
CASAL BEM DOTADO;B0900990500000;26/02/2009;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;116;;2008;;INDEFINIDO;NÃO;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;06.987.687/0001-87;SP;SAO PAULO
CASEI-ME COM UM XAVANTE;B0901011200000;28/04/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;90;;1956;;INDEFINIDO;NÃO;PA PRODUTORES ASSOCIADOS LTDA;54.836.861/0001-33;SP;SAO PAULO
CASINHA PEQUENINA;B0901114700000;17/11/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;95;;1963;;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CASOS E ACASOS;B0901002200000;01/04/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;1121,5;37;2008;2008;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
CATEDRAL 20 ANOS NA ESTRADA;B0901050900000;14/07/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;111;;2008;;INDEFINIDO;NÃO;RECORD PRODUÇÕES E GRAVAÇÕES LTDA;40.235.822/0001-76;RJ;RIO DE JANEIRO
CATEHE;B0900991700000;27/02/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;30;;1998;;INDEFINIDO;NÃO;LAUPER FILMS LTDA ME;60.636.537/0001-74;SP;SAO PAULO
CATTUN;B0901088100000;18/09/2009;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10;;2008;;INDEFINIDO;NÃO;MANDRA FILMES PRODUÇÕES AUDIOVISUAIS LTDA;08.394.172/0001-07;GO;GOIANIA
CAÇA ILEGAL;B0901069000000;17/08/2009;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4,3;;2005;;INDEFINIDO;NÃO;JOSE FRANCISCO PELIGRINO XAVIER;PESSOA FÍSICA;SC;JOINVILLE
CAÇADOR DE TALENTOS;B0901120200000;30/11/2009;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;93;;2008;;INDEFINIDO;NÃO;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;06.987.687/0001-87;SP;SAO PAULO
CEBOLAS SÃO AZUIS;B0901034800000;19/06/2009;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12;;1996;;INDEFINIDO;NÃO;MARAO DESENHOS ANIMADOS LTDA;05.416.743/0001-60;RJ;RIO DE JANEIRO
CEL.U.CINE;B0901126900000;18/12/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;65,1;5;2009;2009;INDEFINIDO;NÃO;ASSOCIAÇÃO REVISTA DO CINEMA BRASILEIRO;04.440.028/0001-09;RJ;RIO DE JANEIRO
CELEBRARE DANCE+ AO VIVO;B0901057600000;23/07/2009;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;110;;2008;;INDEFINIDO;NÃO;TIBET FILME LTDA;02.660.748/0001-46;RJ;RIO DE JANEIRO
CELEBRIDADES EM FOCO;B0901078100000;31/08/2009;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;126;;2009;;INDEFINIDO;NÃO;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;06.987.687/0001-87;SP;SAO PAULO
CELESTE;B0901094900000;07/10/2009;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,5;;2009;;INDEFINIDO;NÃO;OLHOS DE CÃO PRODUÇÕES CINEMATOGRÁFICAS LTDA;71.733.695/0001-69;SP;SAO PAULO
CEM ANOS DE ADOLPHO KONDER I;B0901066400000;12/08/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;25;;1984;;INDEFINIDO;NÃO;ACS MULLTIMIDIAX LTDA - ME;03.418.287/0001-62;SC;FLORIANOPOLIS
CEM ANOS DE ADOLPHO KONDER II;B0901066300000;12/08/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;34;;2004;;INDEFINIDO;NÃO;ACS MULLTIMIDIAX LTDA - ME;03.418.287/0001-62;SC;FLORIANOPOLIS
CEMITÉRIO SÃO LUIZ;B0901052800000;16/07/2009;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2003;;INDEFINIDO;NÃO;BAMBU PRODUTORA E DISTRIBUIDORA DE FILMES LTDA ME;01.731.912/0001-04;SP;SAO PAULO
"CERTA ""VEZ PA"" SSOU NO BAÚ DA LIVRARIA";B0901012700000;30/04/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;7,8;;2009;;INDEFINIDO;NÃO;PAULO ROBERTO BAPTISTA ROCHA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
CHAMAS NO CAFEZAL;B0901013500000;04/05/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;84;;1954;;INDEFINIDO;NÃO;MEMORIA CIVELLI PRODUÇÕES CULTURAIS LTDA;05.616.120/0001-31;RJ;RIO DE JANEIRO
CHAPA;B0901108100000;10/11/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;15;;2009;;INDEFINIDO;NÃO;FUNDAÇÃO ARMANDO ALVARES PENTEADO;61.451.431/0001-69;SP;SAO PAULO
CHAPA QUENTE;B0901090600000;23/09/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;18,8;;2003;;INDEFINIDO;NÃO;LAPILAR PRODUCÕES ARTISTICAS LTDA;08.408.195/0001-15;RJ;RIO DE JANEIRO
CHAPEUZINHO CONTROVERSO;B0901071600000;18/08/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;5,3;;2007;;INDEFINIDO;NÃO;ASSOCIAÇÃO CULTURAL KINOFORUM;00.571.159/0001-66;SP;SAO PAULO
CHARUTOS CUBANOS;B0900977800000;19/01/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;12;;2008;;INDEFINIDO;NÃO;ZOOM ELEFANTE PRODUÇÃO CINEMATOGRÁFICA LTDA;06.768.153/0001-60;PR;CURITIBA
CHEGAMOS AO FIM;B0901024900000;01/06/2009;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2009;;INDEFINIDO;NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
CHELPA FERRO;B0901089300000;21/09/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;57;1;2009;2009;INDEFINIDO;NÃO;ASSOCIAÇÃO CULTURAL VIDEOBRASIL;66.515.487/0001-53;SP;SAO PAULO
CHIAROSCOPE;B0901100600000;21/10/2009;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;57;;2009;;INDEFINIDO;NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
CHICA DA SILVA;B0900975800000;16/01/2009;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;1;;2008;;INDEFINIDO;NÃO;ESTÚDIO F7 DE CRIAÇÃO LTDA.;03.061.609/0001-69;MG;UBERLANDIA
CHOFER DE PRAÇA;B0901114500000;17/11/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;96;;1959;;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
CHORO E LADAINHA;B0901096700000;09/10/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,6;;2003;;INDEFINIDO;NÃO;LAPILAR PRODUCÕES ARTISTICAS LTDA;08.408.195/0001-15;RJ;RIO DE JANEIRO
CHUVA RASA;B0901105700000;03/11/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;11;;2008;;INDEFINIDO;NÃO;STUDIO FATIMA TOLEDO LTDA -ME;00.341.482/0001-43;SP;SAO PAULO
CHÁ DE FRUTAS VERMELHAS;B0900986700000;17/02/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;9,2;;2008;;INDEFINIDO;NÃO;EDUARDO TAVARES LEINDECKER;PESSOA FÍSICA;RS;PORTO ALEGRE
CIDADE DOS FESTIVAIS;B0901009000000;22/04/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;46,7;;2004;;INDEFINIDO;NÃO;LEONARDO DOS GUIMARÃES BITTENCOURT PRODUÇÕES FOTOGRÁFICAS E AUDIOVISUAIS;09.604.634/0001-28;RJ;MARICA
CIDADE MULHER;B0901118600000;26/11/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4,4;;2006;;INDEFINIDO;NÃO;NT PRODUÇÕES E FILMAGENS LTDA;10.612.072/0001-43;RJ;RIO DE JANEIRO
CIDADE SUBJETIVA;B0901078000000;31/08/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;26;;2003;;INDEFINIDO;NÃO;GABRIELA NOGUEIRA GREEB PRODUÇÕES ME;06.044.626/0001-86;SP;SAO PAULO
CIDADÃO BOILESEN;B0901061000000;28/07/2009;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;92,1;;2009;;INDEFINIDO;NÃO;PALMARES PRODUÇÕES E JORNALISMO LTDA;35.792.621/0001-30;RJ;RIO DE JANEIRO
CINDERELAS, LOBOS E UM PRÍNCIPE ENCANTADO;B0901013900000;04/05/2009;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;105;;2008;;SALAS DE EXIBIÇÃO;NÃO;CASA DE CRIAÇÃO CINEMA E ARTES LTDA;66.669.599/0001-69;SP;SAO PAULO
CINE COCORICÓ: AS AVENTURAS NA CIDADE;B0901055900000;21/07/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;60;;2009;;INDEFINIDO;NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
CINE GIBI 4 - MENINOS E MENINAS;B0901061500000;29/07/2009;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;73;7;2009;2009;INDEFINIDO;NÃO;MAURICIO DE SOUSA EDITORA LTDA;08.267.787/0001-64;SP;SAO PAULO
CITITUR PELO VELHO E NOVO SANTO AMARO;B0901113200000;13/11/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;28;;2008;;INDEFINIDO;NÃO;ACERE PRODUÇÃO ARTÍSTICA E CULTURAL LTDA;09.261.668/0001-67;SP;SAO PAULO
CIÊNCIA EM FOCO;B0901113300000;13/11/2009;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;7,7;;2008;;INDEFINIDO;NÃO;ACERE PRODUÇÃO ARTÍSTICA E CULTURAL LTDA;09.261.668/0001-67;SP;SAO PAULO
CLARA;B0900985900000;16/02/2009;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;8;;2007;;INDEFINIDO;NÃO;RODAMUNDO FILMES LTDA;23.148.018/0001-30;MG;BELO HORIZONTE
CLEOPATRA O TESÃO DO FARAÓ;B0901110400000;12/11/2009;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;86;;2000;;INDEFINIDO;NÃO;INTRODUCTION SERVIÇOS DE DISTRIBUIÇÃO DE FILMES LTDA;02.740.650/0001-07;SP;BARUERI
