TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
DENGO;B2100095500000;04/03/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,5;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CENARTE MUSIC PRODUÇÕES MUSICAIS LTDA - ME;18.591.000/0001-79;SP;SAO PAULO
DENNIS - MEDLEY (EXTRAÍDO DO PRÊMIO MULTISHOW 2021);B2100551400000;23/12/2021;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,3;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
DENTRO DA CAIXINHA - SEGREDO DE CRIANÇA;B2100168000000;26/04/2021;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;77,8;;2021;;SALAS DE EXIBIÇÃO;NÃO;POSTURA DIGITAL FILMES EIRELI;08.233.638/0001-84;MG;BELO HORIZONTE
DENTRO DO SEU ABRAÇO;B2100175400000;27/04/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,8;;2021;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;MATHEUS PEREIRA XAVIER;PESSOA FÍSICA;MG;UBA
DENÚNCIA ANÔNIMA;B2100121700000;22/03/2021;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;32,9;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DIVERSITY COMUNICAÇÃO E PRODUÇÃO DE CONTEÚDO EIRELI;27.514.037/0001-94;SP;SAO PAULO
DEPENDE DE VOCÊ;B2100319300000;29/07/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,2;;2021;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;DANIEL MOREIRA DA SILVA ***********;31.102.699/0001-24;PR;CURITIBA
DEPOIS;B2100009300000;08/01/2021;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;76,2;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;EVELIN BARUQUE ARTE E CULTURA;32.258.024/0001-31;SP;SAO PAULO
DEPOIS DA PRIMAVERA;B2100142100000;06/04/2021;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;COEVOS FILMES LTDA;27.527.464/0001-07;RJ;RIO DE JANEIRO
DEPOIS DAS ONZE;B2100533800000;09/12/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,0;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BEST PRODUCOES ARTISTICAS LTDA;24.809.258/0001-00;GO;FORMOSA
DEPOIS DE ONTEM;B2100305200000;22/07/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,5;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FERNANDO ALEXANDRINO;PESSOA FÍSICA;SP;SAO PAULO
DEPOIS QUE VOCÊ CHEGOU;B2100366900000;30/08/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,2;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;POPNATION EMPREENDIMENTOS ARTÍSTICOS EIRELI - EPP;21.759.326/0001-77;RJ;RIO DE JANEIRO
DERAM UM FUZIL AO MENINO: IMAGINÁRIO E VIOLÊNCIA;B2100056400000;05/02/2021;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,6;;2021;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;ALFREDO GOES VILLAS BOAS;PESSOA FÍSICA;BA;ITABUNA
DERRADEIRO DE MAIO;B2100323900000;03/08/2021;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8,8;;2021;;SALAS DE EXIBIÇÃO;NÃO;COMPLO PRODUCOES E OFICINAS LTDA - ME;08.035.861/0001-17;SP;SAO PAULO
DESAFIO GAMER;B2100039100000;28/01/2021;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;12000;200;2021;2021;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;ID TV S.A;16.936.928/0001-12;SP;SAO PAULO
DESAFIO MONSTRO;B2100078700000;26/02/2021;DEFERIDO;ANIMAÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;18;12;2021;2021;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
DESAFIO ZEEO;B2100351000000;19/08/2021;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;1152;48;2021;2021;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;TUNNA ENTRETENIMENTO E AUDIOVISUAL LTDA;14.807.981/0001-98;RS;NOVO HAMBURGO
DESAPRENDER;B2100150100000;12/04/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,6;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BRUNO HENRIQUE TORRESAN DE CARVALHO ***********;18.039.791/0001-29;SP;ARACATUBA
DESATANDO NÓS;B2100004100000;05/01/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,7;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JOAO VICTOR REZENDE SOARES;PESSOA FÍSICA;SP;SAO PAULO
DESCASCADO;B2100205200000;18/05/2021;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;86;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ANDRE BORELLI MARTINS;PESSOA FÍSICA;SP;SAO PAULO
DESCASOS;B2100347400000;17/08/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2021;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FELIPE DE OLIVEIRA RODRIGUES;PESSOA FÍSICA;MG;NOVA LIMA
DESCE PRO PLAY;B2100050900000;02/02/2021;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;65,1;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DIVERSITY COMUNICAÇÃO E PRODUÇÃO DE CONTEÚDO EIRELI;27.514.037/0001-94;SP;SAO PAULO
DESCONECTA;B2100228900000;31/05/2021;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;34,9;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DIVERSITY COMUNICAÇÃO E PRODUÇÃO DE CONTEÚDO EIRELI;27.514.037/0001-94;SP;SAO PAULO
DESCONSTRUINDO MARIA;B2100393100000;13/09/2021;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;22,4;;2021;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;BONECA DE PANO PRODUÇÕES E EVENTOS LTDA;11.705.764/0001-07;RJ;RIO DE JANEIRO
DESCULPA;B2100474700000;28/10/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,2;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;VIDEOGRAPHICA SERVIÇOS E PARTICIPAÇÕES LTDA;61.372.843/0001-03;SP;SAO PAULO
DESDE QUE EU TE VI;B2100401800000;15/09/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2021;;OUTROS MERCADOS;NÃO;ROBERTO TOSHIO DE SOUSA HIROYAMA;PESSOA FÍSICA;SP;SAO PAULO
DESDENTADO;B2100189500000;06/05/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,4;;2021;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;TPS MULTIMÍDIA LTDA;00.285.073/0001-77;SC;FLORIANOPOLIS
DESERTO PARTICULAR;B2100408300000;21/09/2021;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;120,7;;2021;;SALAS DE EXIBIÇÃO;SIM;GRAFO AUDIOVISUAL LTDA;09.437.566/0001-50;PR;CURITIBA
DESFILE NÚMERO 1 BRAHMA;B2100062100000;12/02/2021;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA EM TEMPORADA ÚNICA;160;2;2021;2021;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
DESIGN VISION - MODA E SUSTENTABILIDADE;B2100489900000;09/11/2021;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;230;10;2021;2021;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;INSTITUTO FOCUS TEXTIL DE MODA - IFTM;18.843.398/0001-93;SP;SAO PAULO
DESILUSÃO;B2100097900000;08/03/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,8;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MARIANA FROTA PETRA DE BARROS;PESSOA FÍSICA;DF;BRASILIA
DESPEDIDA;B2100262500000;18/06/2021;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;91;;2021;;SALAS DE EXIBIÇÃO;NÃO;PATIO VAZIO PRODUCOES CINEMATOGRAFICAS, ARTISTICAS E CULTURAIS LTDA;15.830.015/0001-54;RS;PORTO ALEGRE
DESPERTAR - DATA LIMITE;B2100047200000;01/02/2021;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80,1;;2021;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;CINEMAKERS LTDA;10.933.061/0001-65;SP;SOROCABA
DESPERTAR DO ECLIPSE;B2100388300000;08/09/2021;DEFERIDO;ANIMAÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,7;;2021;;OUTROS MERCADOS;NÃO;PATRÍCIA CRISTIANE DA SILVA;PESSOA FÍSICA;RS;NOVO HAMBURGO
DESPROTEGIDOS PELA SORTE;B2100504700000;22/11/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,2;;2021;;OUTROS MERCADOS;NÃO;DUBAS MUSICA LTDA;72.555.188/0001-45;RJ;RIO DE JANEIRO
DESSA VEZ;B2100120500000;22/03/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ANTONIO MARCELO DE ARAÚJO;PESSOA FÍSICA;SP;SAO PAULO
DESTEMPERADOS NA TV;B2100373000000;01/09/2021;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;264;8;2021;2021;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;RBS PARTICIPACOES S A;68.737.857/0001-22;RS;PORTO ALEGRE
DESVENDANDO COZINHAS;B2100109900000;12/03/2021;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;3360;56;2021;2021;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;TV OMEGA LTDA.;02.131.538/0001-60;SP;OSASCO
DESVIRTUDE;B2100481400000;04/11/2021;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,8;;2021;;NENHUMA DAS OPÇÕES;NÃO;LANCA DISTRIBUIDORA DE FILMES LTDA;18.384.267/0001-95;RS;PORTO ALEGRE
DETETIVE MADEINUSA;B2100300000000;19/07/2021;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;101,5;;2021;;SALAS DE EXIBIÇÃO;NÃO;FORMATA PRODUCOES E CONTEUDO LTDA.;18.082.113/0001-49;SP;SAO PAULO
DETETIVE PROFISSIONAL;B2100186200000;04/05/2021;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;65,1;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DIVERSITY COMUNICAÇÃO E PRODUÇÃO DE CONTEÚDO EIRELI;27.514.037/0001-94;SP;SAO PAULO
DETETIVES DO PRÉDIO AZUL 3 - UMA AVENTURA NO FIM DO MUNDO;B2100018500000;15/01/2021;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;105,5;;2020;;SALAS DE EXIBIÇÃO;NÃO;PARIS PRODUCOES CINEMATOGRAFICAS LTDA;12.580.503/0002-43;RJ;RIO DE JANEIRO
DEU A LOUCA NO TEMPO;B2100403400000;16/09/2021;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;150;5;2009;2009;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
DEU BOSSA;B2100190700000;07/05/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ANDRE LUIZ SIQUEIRA CEZAR;PESSOA FÍSICA;SP;JUNDIAI
DEU POSITIVO - 2A. TEMPORADA;B2100514900000;25/11/2021;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;78;3;2021;2021;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BSB SERVIÇOS CINEGROUP LTDA;06.900.652/0001-69;DF;BRASILIA
DEU VONTADE;B2100327500000;05/08/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,8;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ROBERTO SOUZA ROCHA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
DHALMAS - TÔ PENSANDO EM VOCÊ;B2100212700000;19/05/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,4;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MIDAS ESTUDIOS EIRELI;67.352.013/0001-09;SP;SAO PAULO
DIA DA AMIGA;B2100296500000;15/07/2021;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;34,1;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DIVERSITY COMUNICAÇÃO E PRODUÇÃO DE CONTEÚDO EIRELI;27.514.037/0001-94;SP;SAO PAULO
DIA DE FOLGA;B2100005600000;06/01/2021;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;81,4;;2020;;SALAS DE EXIBIÇÃO;NÃO;ARTE EM MOVIMENTO LTDA-ME;06.985.291/0001-09;MG;BELO HORIZONTE
DIA DE OLGA (EM CASA);B2100386700000;08/09/2021;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13,4;;2021;;NENHUMA DAS OPÇÕES;NÃO;ROLIMÃ FILMES E VÍDEOS LTDA;29.469.987/0001-70;SE;ARACAJU
DIA DE SORTE;B2100066300000;19/02/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,4;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MPN PRODUCOES ARTISTICAS LTDA;20.772.508/0001-15;SP;SAO PAULO
DIA DO MANGUEZAL;B2100094700000;04/03/2021;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8,5;;2021;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;INSTITUTO DE DESENVOLVIMENTO SOCIAL E GESTÃO DE PROD. CULTURAL, ARTÍSTICA E AUDIOVISUAL-MARLIN AZUL;03.132.906/0001-58;ES;VITORIA
DIA SIMPLES;B2100193400000;11/05/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,5;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GABRIELA AZEREDO DOS ANJOS LEITÃO FURLAN ***********;26.978.318/0001-35;RJ;RIO DE JANEIRO
DIABETES MELLITUS TIPO 1: O DIAGNÓSTICO;B2100200300000;17/05/2021;DEFERIDO;VARIEDADES;Vídeoaula;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,2;;2021;;VIDEO DOMÉSTICO;NÃO;MAIRA SCARATTI;PESSOA FÍSICA;SC;CHAPECO
DIABETES MELLITUS TIPO 1: O TRATAMENTO;B2100200200000;17/05/2021;DEFERIDO;VARIEDADES;Vídeoaula;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,9;;2021;;VIDEO DOMÉSTICO;NÃO;MAIRA SCARATTI;PESSOA FÍSICA;SC;CHAPECO
DIAGNÓSTICO INESPERADO;B2100401400000;15/09/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4;;2021;;OUTROS MERCADOS;NÃO;ROBERTO TOSHIO DE SOUSA HIROYAMA;PESSOA FÍSICA;SP;SAO PAULO
DIALOGOS INHOTIM;B2100108200000;11/03/2021;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;400;8;2021;2021;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;INSTITUTO INHOTIM;05.422.243/0001-31;MG;BRUMADINHO
DIANA;B2100111900000;15/03/2021;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,6;;2019;;SALAS DE EXIBIÇÃO;NÃO;JAGUATIRICA FILMES LTDA;35.377.207/0001-64;MA;SAO LUIS
DICIONÁRIO ERÓTICO;B2100350700000;19/08/2021;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;96;4;2021;2021;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PB BRASIL ENTRETENIMENTO LTDA;08.844.841/0001-97;RJ;RIO DE JANEIRO
DIEGO REIS - SEU;B2100065400000;18/02/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,7;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MIDAS ESTUDIOS EIRELI;67.352.013/0001-09;SP;SAO PAULO
DIFERENÇA MARA - JULIETTE (CLIPE OFICIAL);B2100422300000;30/09/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3;;2021;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;RODAMOINHO RECORDS LTDA.;40.376.932/0001-58;RJ;RIO DE JANEIRO
DIFÍCIL ACEITAR;B2100213200000;19/05/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,9;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BEST PRODUCOES ARTISTICAS LTDA;24.809.258/0001-00;GO;FORMOSA
DILEMA;B2100035500000;26/01/2021;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,8;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;AMORUS ORGANIZAÇÃO DE FEIRAS E CONGRESSOS EIRELI;33.509.214/0001-47;SP;SAO PAULO
"DILSINHO - ""APERTE O PAUSE"".";B2100389800000;09/09/2021;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,2;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BELLART PRODUCÕES ARTÍSTICAS LTDA;11.001.285/0001-00;RJ;RIO DE JANEIRO
"DILSINHO - ""ESQUENTADINHA""";B2100388100000;08/09/2021;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,2;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BELLART PRODUCÕES ARTÍSTICAS LTDA;11.001.285/0001-00;RJ;RIO DE JANEIRO
"DILSINHO - ""NINGUÉM""";B2100391100000;10/09/2021;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BELLART PRODUCÕES ARTÍSTICAS LTDA;11.001.285/0001-00;RJ;RIO DE JANEIRO
"DILSINHO - ""PORRE""";B2100387600000;08/09/2021;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BELLART PRODUCÕES ARTÍSTICAS LTDA;11.001.285/0001-00;RJ;RIO DE JANEIRO
"DILSINHO - ""PRISIONEIRO""";B2100387700000;08/09/2021;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BELLART PRODUCÕES ARTÍSTICAS LTDA;11.001.285/0001-00;RJ;RIO DE JANEIRO
"DILSINHO - ""REALITY SHOW"".";B2100391000000;10/09/2021;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BELLART PRODUCÕES ARTÍSTICAS LTDA;11.001.285/0001-00;RJ;RIO DE JANEIRO
