TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
AS TOPS DE SÃO PAULO;B0700718000000;11/07/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2007;;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
AS ÁGUAS GRANDES DOS TUPIS-GUARANIS;B0700681900000;08/05/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;43,9;;2003;;INDEFINIDO;NÃO;RESETUR REPRESENTAÇÕES E SERVIÇOS TURÍSTICOS LTDA;85.353.811/0001-29;SC;BALNEARIO CAMBORIU
ASSALTO ANAL;B0700636400000;18/01/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2006;;INDEFINIDO;NÃO;ATLAS DISTRIBUIDORA DE FILMES LTDA - EPP;06.130.896/0001-00;SP;INDAIATUBA
ASSALTO ANAL 2;B0700657000000;14/03/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2006;;INDEFINIDO;NÃO;ATLAS DISTRIBUIDORA DE FILMES LTDA - EPP;06.130.896/0001-00;SP;INDAIATUBA
ASSOCIAÇÃO;B0700678700000;30/04/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;1;;2006;;INDEFINIDO;NÃO;RICARDO DE SALVO LANZA;PESSOA FÍSICA;MG;BELO HORIZONTE
ATENÇÃO!!! VOCE E SUA FAMÍLIA ESTÃO EM PERIGO, SAIBA PORQUE!;B0700672400000;13/04/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;55;;2004;;INDEFINIDO;NÃO;EDITORA CENTRAL GOSPEL LTDA;03.147.650/0001-52;RJ;RIO DE JANEIRO
ATLÉTICO MINEIRO CAMPEÃO ESTADUAL DE 2007;B0700688600000;21/05/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;72;;2007;;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
ATO FALHO;B0700786800000;30/10/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;1;;2007;;INDEFINIDO;NÃO;DIOGO DINIZ GARCIA GOMES;PESSOA FÍSICA;GO;GOIANIA
ATOS DOS HOMENS;B0700670500000;11/04/2007;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;75;;2006;;INDEFINIDO;NÃO;PLATEAU MARKETING E PRODUÇÕES CULTURAIS LTDA;74.425.067/0001-04;SP;SAO PAULO
ATÉ O SOL RAIÁ;B0700689000000;21/05/2007;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12;;2007;;INDEFINIDO;NÃO;PÁGINA 21 COMUNICAÇÃO LTDA;03.450.528/0001-50;PE;RECIFE
AULAS DE REFORÇO;B0700778500000;11/10/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
AURORA;B0700699800000;11/06/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;5;;2002;;INDEFINIDO;NÃO;PALEOTEVE PRODUÇÃO CULTURAL LTDA;67.619.171/0001-74;SP;SAO PAULO
AVE MARIA OU MÃE OPRIMIDOS;B0700694400000;29/05/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;8,8;;2003;;INDEFINIDO;NÃO;AC CAVALCANTE SERVIÇOS LTDA.;06.905.794/0001-19;PE;PAULISTA
AVENTURA 2002;B0700720700000;16/07/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;143,1;8;2002;2002;INDEFINIDO;NÃO;TELEVISÃO GAÚCHA S/A;92.735.877/0001-49;RS;PORTO ALEGRE
AVENTURA 2005;B0700715300000;09/07/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;146,3;9;2005;2005;INDEFINIDO;NÃO;TELEVISÃO GAÚCHA S/A;92.735.877/0001-49;RS;PORTO ALEGRE
AVENTURA 2006;B0700715400000;09/07/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;122,1;8;2006;2006;INDEFINIDO;NÃO;TELEVISÃO GAÚCHA S/A;92.735.877/0001-49;RS;PORTO ALEGRE
AÇÃO DE DEUS NA TRAJETÓRIA DE NOSSA VIDA;B0700673700000;13/04/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;55;;2003;;INDEFINIDO;NÃO;EDITORA CENTRAL GOSPEL LTDA;03.147.650/0001-52;RJ;RIO DE JANEIRO
AÍ VEM O BARÃO;B0700647900000;13/02/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;75;;1951;;INDEFINIDO;NÃO;ATLÂNTIDA CINEMATOGRÁFICA LTDA (BAIXADA);33.519.844/0001-00;RJ;RIO DE JANEIRO
BABA BABY, BABA;B0700698500000;06/06/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2007;;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
BABADO NOVO - DOCE PAIXÃO;B0700722700000;18/07/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3,9;;2007;;INDEFINIDO;NÃO;UNIVERSAL MUSIC LTDA.;00.952.789/0001-80;RJ;RIO DE JANEIRO
BABADO NOVO - VER TE MAR AO VIVO;B0700766700000;24/09/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;44;;2006;;INDEFINIDO;NÃO;UNIVERSAL MUSIC LTDA.;00.952.789/0001-80;RJ;RIO DE JANEIRO
BACANTES;B0700754200000;29/08/2007;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;NÃO SERIADA;360;;2002;;INDEFINIDO;NÃO;FILMES MAIS LTDA;03.435.290/0001-94;SP;SAO PAULO
BAHIA É CAPOEIRA;B0700739500000;02/08/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;14,4;;2001;;INDEFINIDO;NÃO;BRASIL21 SERVIÇOS LTDA.;04.111.533/0001-00;BA;SALVADOR
BAILARINA;B0700719400000;12/07/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;15;;2003;;INDEFINIDO;NÃO;DONA ROSA PRODUÇÕES ARTÍSTICAS LTDA.;06.130.502/0001-13;RJ;RIO DE JANEIRO
BAILARINA;B0700693100000;28/05/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;23;;2001;;INDEFINIDO;NÃO;CARABINA FILMES LTDA-ME.;07.637.109/0001-83;MG;BELO HORIZONTE
BAIXIO DAS BESTAS;B0700658000000;14/03/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;82;;2006;;INDEFINIDO;NÃO;O GRUPO PARABÓLICA BRASIL COMUNICAÇÃO AUDIOVISUAL;41.090.374/0001-22;PE;OLINDA
BALA PERDIDA;B0700803800000;30/11/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14;;2003;;INDEFINIDO;NÃO;TV ZERO CINEMA LTDA;03.360.320/0001-40;RJ;RIO DE JANEIRO
BALADA DAS DUAS MOCINHAS DE BOTAFOGO;B0700771500000;01/10/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;14;;2006;;INDEFINIDO;NÃO;RADAR CINEMA E TELEVISÃO LTDA;02.947.857/0001-49;SP;COTIA
BANANA MECÂNICA;B0700741900000;06/08/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;97;;1973;;INDEFINIDO;NÃO;MARCO ANTONIO GRACIE CORTE IMPERIAL;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BANCO DE SANGUE;B0700650100000;22/02/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4;;1998;;INDEFINIDO;NÃO;VERMELHO FILMES PRODUÇÕES LTDA;06.866.682/0001-04;SP;SAO PAULO
BANDA CALYPSO 100%;B0700751900000;23/08/2007;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;63;;2007;;INDEFINIDO;NÃO;SIGLA SISTEMA GLOBO DE GRAVAÇÕES AUDIOVISUAIS LTDA;28.114.122/0001-28;RJ;RIO DE JANEIRO
BANDEIRA;B0700689100000;22/05/2007;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;11,5;;2006;;INDEFINIDO;NÃO;ANTONIO CESAR FIALHO DE SOUSA;PESSOA FÍSICA;MG;BRUMADINHO
BANDIDOS DO DESERTO;B0700713200000;02/07/2007;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;10;;2003;;INDEFINIDO;NÃO;ROCAMBOLE PRODUÇÕES AUDIOVISUAIS LTDA.;05.738.800/0001-28;SP;SAO CARLOS
BARRAGEM SOCIAL;B0700691600000;23/05/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,8;;1997;;INDEFINIDO;NÃO;QUIMERA FILMES LTDA;22.331.409/0001-23;MG;BELO HORIZONTE
BARRETESÃO;B0700733700000;26/07/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2007;;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
BARÃO VERMELHO 1985;B0700751200000;22/08/2007;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;67;;2007;;INDEFINIDO;NÃO;SIGLA SISTEMA GLOBO DE GRAVAÇÕES AUDIOVISUAIS LTDA;28.114.122/0001-28;RJ;RIO DE JANEIRO
BASEADO EM FATOS REAIS;B0700804900000;03/12/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2002;;INDEFINIDO;NÃO;BRUNO BINI PEREIRA ROSA;PESSOA FÍSICA;MT;CUIABA
BATALHA DE MODELOS;B0700643300000;02/02/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;90;;2007;;INDEFINIDO;NÃO;ABRIL RADIODIFUSAO S.A.;03.555.171/0001-75;SP;SAO PAULO
BATALHA: A GUERRA DO VINIL;B0700765700000;21/09/2007;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;20;4;2007;2007;INDEFINIDO;NÃO;A FANTÁSTICA FÁBRICA DE FILMES LTDA;05.515.177/0001-44;SP;SAO PAULO
BEBÊ MAIS MUNDO;B0700715600000;09/07/2007;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;43;;2007;;INDEFINIDO;NÃO;SUPER BEBÊ EIRELI - EPP;05.372.777/0001-09;SP;SAO PAULO
BEIJO DE SAL;B0700720500000;16/07/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;18;;2006;;INDEFINIDO;NÃO;FILMES DO SERRO LTDA.;33.451.113/0001-62;RJ;RIO DE JANEIRO
BEIJOQUEIRO, RETRATO DE UM SERIAL KISSER;B0700782500000;19/10/2007;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;29;;1992;;INDEFINIDO;NÃO;JÁ FILMES S/S LTDA;04.152.993/0001-78;SP;SAO PAULO
BELARMINO & GABRIELA;B0700770200000;01/10/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;85;;2007;;INDEFINIDO;NÃO;PIOLI PRODUÇÕES AUDIOVISUAIS SS LTDA.;04.477.047/0001-00;PR;CURITIBA
BELEZA PROFISSIONAL;B0700760300000;12/09/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;135;22;2007;2007;INDEFINIDO;NÃO;GTEC DIGITAL EIRELI;03.699.216/0001-85;SP;SAO PAULO
BELO HORIZONTE QUE CHOVE;B0700751300000;22/08/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;12,6;;2007;;INDEFINIDO;NÃO;RODRIGO SILVA NASCIMENTO;PESSOA FÍSICA;MG;PASSOS
BELÍSSIMAS;B0700702100000;14/06/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;INTRODUCTION SERVIÇOS DE DISTRIBUIÇÃO DE FILMES LTDA;02.740.650/0001-07;SP;BARUERI
BEM FEITO;B0700735700000;30/07/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;30;;2007;;INDEFINIDO;NÃO;CANAIS ABRIL DE TELEVISAO LTDA.;04.946.947/0001-40;SP;SAO PAULO
BEM VIVER;B0700760800000;12/09/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;60;4;2007;2007;INDEFINIDO;NÃO;SETCOM - SET DE COMUNICAÇÃO LTDA;04.736.316/0001-05;SC;ITAJAI
BEM-TE-VI - TELA E PALCO CONSTRUINDO CIDADANIA E CIDADÃOS;B0700668400000;02/04/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;78;;2007;;INDEFINIDO;NÃO;T.A.O. PRODUÇÕES ARTISTICAS LTDA. -ME;05.462.807/0001-60;SP;CAMPINAS
BEM-VINDO A SÃO PAULO;B0700676800000;25/04/2007;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;;2004;;INDEFINIDO;NÃO;MOSTRA INTERNACIONAL DE CINEMA LTDA;52.009.305/0001-68;SP;SAO PAULO
BI-SEX: TEM TUDO PARA TODOS;B0700658100000;15/03/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;DENIS EMANOEL LABRE;PESSOA FÍSICA;SP;SAO PAULO
BICÃO APAIXONADO;B0700756900000;03/09/2007;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2;;2005;;INDEFINIDO;NÃO;MARIANA CALTABIANO CRIAÇÕES LTDA;01.833.200/0001-98;SP;SAO PAULO
BIZOROZIB;B0700661000000;21/03/2007;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;6;;2006;;INDEFINIDO;NÃO;ANDRE TURTELLI POLES;PESSOA FÍSICA;SP;BAURU
BLA BLA BLA;B0700738800000;01/08/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26,3;;1967;;INDEFINIDO;NÃO;EXTREMA PRODUÇÃO ARTÍSTICA LTDA (BAIXADA);68.255.884/0001-69;SP;SAO PAULO
BLACK & WHITE 2007;B0700762500000;14/09/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2007;;INDEFINIDO;NÃO;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;06.987.687/0001-87;SP;SAO PAULO
BLACK & WHITE 8;B0700763000000;14/09/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2005;;INDEFINIDO;NÃO;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;06.987.687/0001-87;SP;SAO PAULO
BLACK & WHITE EDIÇÃO ESPECIAL;B0700657300000;14/03/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;180;;2006;;INDEFINIDO;NÃO;FALLMS DISTRIBUIÇÃO DE FITAS LTDA;02.341.697/0001-90;SP;BARUERI
BLITZ AO VIVO E A CORES;B0700737400000;31/07/2007;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;;2006;;INDEFINIDO;NÃO;PERFORMANCE MUSIC DISTRIBUIDORA LTDA.;07.818.772/0001-84;RJ;RIO DE JANEIRO
BLITZ SEMASA;B0700765300000;21/09/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;54;27;2005;2005;INDEFINIDO;NÃO;SETCOM - SET DE COMUNICAÇÃO LTDA;04.736.316/0001-05;SC;ITAJAI
BOAS VENDAS!;B0700743100000;07/08/2007;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;300;10;2007;2007;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
BOCA DE OURO;B0700798400000;14/11/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;105;;1990;;INDEFINIDO;NÃO;JBR FILMES LTDA.;86.953.700/0001-16;RJ;RIO DE JANEIRO
BOCA DE OURO;B0700754100000;29/08/2007;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;NÃO SERIADA;254;;2001;;INDEFINIDO;NÃO;FILMES MAIS LTDA;03.435.290/0001-94;SP;SAO PAULO
BOLO DE MORANGO;B0700676200000;24/04/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;20;;2006;;INDEFINIDO;NÃO;ÁFRICA FILMES LTDA;64.047.665/0001-33;SP;SAO PAULO
BOMBANDO NA BALADA;B0700779600000;11/10/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
BONDE DA PEGAÇÃO;B0700698400000;06/06/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
BONDE DA PEGAÇÃO 2;B0700718200000;11/07/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
BONECAS BEM DOTADAS;B0700657500000;14/03/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;180;;2006;;INDEFINIDO;NÃO;FALLMS DISTRIBUIÇÃO DE FITAS LTDA;02.341.697/0001-90;SP;BARUERI
BONECAS NO POKER;B0700798000000;13/11/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
BONECAS NO VICIO;B0700779200000;11/10/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
BONECAS NOS BASTIDORES;B0700779500000;11/10/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
BONECAS TOP MODEL;B0700778700000;11/10/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2007;;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
BONEKA SAFADA;B0700695000000;30/05/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;INTRODUCTION SERVIÇOS DE DISTRIBUIÇÃO DE FILMES LTDA;02.740.650/0001-07;SP;BARUERI
BONEKAS NA ESCOLA;B0700702000000;14/06/2007;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;;2006;;INDEFINIDO;NÃO;INTRODUCTION SERVIÇOS DE DISTRIBUIÇÃO DE FILMES LTDA;02.740.650/0001-07;SP;BARUERI
BONS PAIS, FILHOS MELHORES;B0700673900000;13/04/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;55;;2006;;INDEFINIDO;NÃO;EDITORA CENTRAL GOSPEL LTDA;03.147.650/0001-52;RJ;RIO DE JANEIRO
BOSSA NOSTRA;B0700788800000;06/11/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;5;;2007;;INDEFINIDO;NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
BRASIL DIANTE DO TRONO;B0700696600000;04/06/2007;DEFERIDO;RELIGIOSA;;COMUM;NÃO SERIADA;120;;2001;;INDEFINIDO;NÃO;MINISTÉRIO DE LOUVOR DIANTE DO TRONO LTDA.;03.722.280/0001-30;MG;BELO HORIZONTE
BRASIL SUBMERSO, O;B0700682100000;08/05/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;17,3;;2005;;INDEFINIDO;NÃO;RESETUR REPRESENTAÇÕES E SERVIÇOS TURÍSTICOS LTDA;85.353.811/0001-29;SC;BALNEARIO CAMBORIU
BRASILATINIDADE AO VIVO;B0700784500000;25/10/2007;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;;2005;;INDEFINIDO;NÃO;MZA MÚSICA E PRODUÇÕES LTDA;32.162.919/0001-78;RJ;RIO DE JANEIRO
BRASILE - 130 ANOS DA IMIGRAÇÃO ITALIANA;B0700704600000;19/06/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;28,0;;2007;;INDEFINIDO;NÃO;TELEVISÃO GAÚCHA S/A;92.735.877/0001-49;RS;PORTO ALEGRE
BRAVA GENTE BRASILEIRA;B0700637600000;19/01/2007;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;103;;2000;;SALAS DE EXIBIÇÃO;NÃO;TAIGA FILMES E VIDEO LTDA;73.947.392/0001-74;RJ;RIO DE JANEIRO
BRAZIL.COM:UMA MENTIRA AMAZÔNICA;B0700705300000;19/06/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;16,9;;2003;;INDEFINIDO;NÃO;KANAL CINE, VÍDEO E PROPAGANDA LTDA;04.551.946/0001-05;GO;GOIANIA
BRAÇOS CRUZADOS MÁQUINAS PARADAS;B0700750900000;21/08/2007;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;76;;1979;;INDEFINIDO;NÃO;VAGALUME PRODUCOES CINEMATOGRAFICAS LTDA;54.306.055/0001-53;SP;SAO PAULO
BRICHOS - A NATUREZA DA CULTURA;B0700786200000;29/10/2007;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2006;;INDEFINIDO;NÃO;TECNOKENA AUDIOVISUAL E MULTIMIDIA EIRELI;02.585.713/0001-90;PR;CURITIBA
BRINCANDO NA ALDEIA;B0700662800000;27/03/2007;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4;;2006;;INDEFINIDO;NÃO;INSTITUTO DE DESENVOLVIMENTO SOCIAL E GESTÃO DE PROD. CULTURAL, ARTÍSTICA E AUDIOVISUAL-MARLIN AZUL;03.132.906/0001-58;ES;VITORIA
BRINQUEDOTECA BRINQUEDOS E BRINCANTES;B0700785600000;26/10/2007;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;42;;2006;;INDEFINIDO;NÃO;INSTITUTO ALBERIONE;53.781.423/0001-52;SP;SAO PAULO
BRIZOLA, TEMPOS DE LUTA;B0700741100000;06/08/2007;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;93;;2007;;INDEFINIDO;NÃO;WALPER RUAS PRODUÇÕES LTDA;05.456.798/0001-02;RS;PORTO ALEGRE
