TITULO_ORIGINAL;TITULO_BRASIL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;SITUACAO_CRT;CPB_ROE;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO;PAIS;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO;REDUCAO_ISENCAO;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
BUTTERFLY EFFECT 2;EFEITO BORBOLETA 2;01010022746020064;22/08/2006;06/09/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;93;2005;;SALAS DE EXIBIÇÃO;SEM REDUÇÃO E ISENÇÃO;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;443;00.943.231/0001-39;SP;BARUERI
BUTTMAN CARNAVAL ORGIA 2006;;02010020157120060;31/05/2006;06/06/2006;EXPIRADO;B0600516200000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;120;2005;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;VIDEOEMPIRE DA AMAZÔNIA INDÚSTRIA E DISTRIBUIÇÃO DE VÍDEOS LTDA;;06.308.348/0002-08;SP;BARUERI
BUTTMAN'S ASS ADORO;ADORO BUNDAS;02010018904020064;25/04/2006;28/04/2006;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2005;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;VIDEOEMPIRE DA AMAZÔNIA INDÚSTRIA E DISTRIBUIÇÃO DE VÍDEOS LTDA;5730;06.308.348/0001-27;AM;MANAUS
BYE BYE BIRDIE;ADEUS AMOR;02010024890520060;06/11/2006;29/11/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;112;1963;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SONY PICTURES HOME ENTERTAINMENT DO BRASIL LTDA;468;01.343.611/0001-03;SP;BARUERI
BÁRBAROS, OS;;04010025428920064;24/11/2006;27/12/2006;EXPIRADO;B0600532000000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;180;2006;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;ATLAS DISTRIBUIDORA DE FILMES LTDA - EPP;3720;06.130.896/0001-00;SP;INDAIATUBA
C... DE BÊBADA NÃO TEM DONO!;;04010021933320068;27/07/2006;03/08/2006;EXPIRADO;B0600552900000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;120;2006;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;ATLAS DISTRIBUIDORA DE FILMES LTDA - EPP;3720;06.130.896/0001-00;SP;INDAIATUBA
C.R.A.Z.Y;CRAZY;01010021587320060;17/07/2006;21/07/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;CANADÁ;NÃO SERIADA;127;2005;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL DESTINADA AO SEGMENTO DE SALAS DE EXIBIÇÃO EXPLORADAS EM ATÉ 6 (SEIS) CÓPIAS/SALAS;ANTONIO FERNANDES FILMES LTDA;532;02.668.665/0001-01;SP;SÃO BERNARDO DO CAMPO
CABANA BOYS;TESÃO NAS CABANAS;04010023249120067;06/09/2006;16/10/2006;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;71,1;2004;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
CABIN FEVER;CABANA DO INFERNO;03010025605820064;30/11/2006;21/12/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;93;2002;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;SONY PICTURES RELEASING OF BRASIL INC.;193;33.040.767/0001-01;SP;SÃO PAULO
CABRA-CEGA;;04010024234220069;11/10/2006;28/11/2006;EXPIRADO;B0400131400000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;105;2004;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;SKY BRASIL SERVICOS LTDA;2246;72.820.822/0001-20;SP;SÃO PAULO
CACHE;CACHE;02010022919120068;29/08/2006;20/09/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;FRANCA;NÃO SERIADA;117;2005;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;ANTONIO FERNANDES FILMES LTDA;532;02.668.665/0001-01;SP;SÃO BERNARDO DO CAMPO
CACHORRO LOUCO;;04030022179220069;03/08/2006;29/08/2006;EXPIRADO;B0600472400000;DOCUMENTÁRIO;;NÃO INFORMADO;BRASIL;NÃO SERIADA;6;2003;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MARES PRODUÇÕES LTDA;3752;01.610.289/0001-23;RJ;RIO DE JANEIRO
CACHÉ;CACHÉ;01010018001620061;23/03/2006;19/04/2006;EXPIRADO;E1600555500000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;FRANCA;NÃO SERIADA;117;2005;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL DESTINADA AO SEGMENTO DE SALAS DE EXIBIÇÃO EXPLORADAS EM ATÉ 6 (SEIS) CÓPIAS/SALAS;ANTONIO FERNANDES FILMES LTDA;532;02.668.665/0001-01;SP;SÃO BERNARDO DO CAMPO
CADA TREPADA UM FLASH;;04010018928120064;25/04/2006;20/06/2006;EXPIRADO;B0500449300000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;90;2005;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;2805;04.604.233/0001-54;SP;SÃO PAULO
CADA TREPADA UM FLASH II;;04010018094020068;27/03/2006;05/05/2006;EXPIRADO;B0600486900000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;90;2005;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;2805;04.604.233/0001-54;SP;SÃO PAULO
CADA TREPADA UM FLASH II;;02010021839420067;24/07/2006;10/08/2006;EXPIRADO;B0600486900000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;90;2005;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;2805;04.604.233/0001-54;SP;SÃO PAULO
CADEIA DAS SETE, A/SEXTO DEDO, O;;02010024589220060;25/10/2006;06/11/2006;EXPIRADO;B0600602600000;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;150;2006;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;SONY MUSIC ENTERTAINMENT BRASIL LTDA;2624;43.203.520/0001-04;RJ;RIO DE JANEIRO
CAETANO - FALCON;;04010014519920053;29/11/2005;04/01/2006;EXPIRADO;;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;BRASIL;NÃO SERIADA;0;2005;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;FALLMS DISTRIBUIÇÃO DE FITAS LTDA;4704;02.341.697/0001-90;SP;BARUERI
CAFUNDÓ;;01010023925220066;29/09/2006;06/10/2006;EXPIRADO;B0400163200000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;102;2004;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL BRASILEIRA;LAZ AUDIOVISUAL LTDA.;971;80.816.838/0001-97;PR;CURITIBA
CAFUNDÓ;;02010022331420067;08/08/2006;08/09/2006;EXPIRADO;B0400163200000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;102;2004;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;LAZ AUDIOVISUAL LTDA.;971;80.816.838/0001-97;PR;CURITIBA
CAFUNÉ;;01010023486720060;15/09/2006;20/09/2006;EXPIRADO;B0500431600000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;92;2005;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL BRASILEIRA;ESTAÇÃO CINEMA E CULTURA LTDA;592;02.745.624/0001-63;RJ;RIO DE JANEIRO
CAFÉ DA TARDE;;04030020939620064;23/06/2006;19/07/2006;IRREGULAR;B0600465700000;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;13;2005;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;TELEVISÃO GAÚCHA S/A;1657;92.735.877/0001-49;RS;PORTO ALEGRE
CAFÉ DA TARDE;;03030016956320064;15/02/2006;28/06/2006;EXPIRADO;B0600465700000;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;13;2005;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA PRODUZIDA POR EMPRESA CONCESSIONÁRIA DE SERVIÇO DE RADIODIFUSÃO DE SONS E IMAGENS, PARA COMUNICAÇÃO PÚBLICA EM SEU PRÓPRIO SEGMENTO DE MERCADO;TELEVISÃO GAÚCHA S/A;1657;92.735.877/0001-49;RS;PORTO ALEGRE
CAILLOU - VOL. 7;CAILLOU - BRINCANDO COM OS BICHINHOS - VOL. 7;02040024955420068;09/11/2006;21/11/2006;EXPIRADO;E1300000100000;ANIMAÇÃO;;NÃO INFORMADO;CANADÁ;SERIADA;50;2001;2001;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;443;00.943.231/0001-39;SP;BARUERI
CAILLOU - VOL. 8;CAILLOU - DIVERSÃO NA NEVE - VOL. 8;02040024955520062;09/11/2006;21/11/2006;EXPIRADO;E1300000100000;ANIMAÇÃO;;NÃO INFORMADO;CANADÁ;SERIADA;50;2001;2001;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;443;00.943.231/0001-39;SP;BARUERI
CAILLOU'S HOLIDAY MOVIE;O NATAL DE CAILLOU - O FILME;02010022950920062;29/08/2006;08/09/2006;EXPIRADO;E1300000100000;ANIMAÇÃO;;NÃO INFORMADO;CANADÁ;NÃO SERIADA;73;2003;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;443;00.943.231/0001-39;SP;BARUERI
CAINGANGUE A PONTARIA DO DIABO;;04010021012720060;26/06/2006;11/07/2006;EXPIRADO;B0600526400000;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;101;1973;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;RF CINEMA E TV LTDA;412;73.668.295/0001-42;RJ;RIO DE JANEIRO
CAIXA FORTE;;04030015816420060;04/01/2006;23/02/2006;IRREGULAR;;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;0;2005;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;BRASILEIRA CINEMATOGRÁFICA LTDA;1996;74.571.886/0001-60;SP;SANTANA DE PARNAÍBA
CAIXA POSTAL;;04020015566220057;23/12/2005;06/01/2006;EXPIRADO;B0500448300000;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;23;2005;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;ABRIL RADIODIFUSAO S.A.;3186;03.555.171/0001-75;SP;SÃO PAULO
CALENDAR GIRL;GAROTA DO CALENDÁRIO, A;03010018363420067;04/04/2006;25/04/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;108;1993;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;SONY PICTURES RELEASING OF BRASIL INC.;193;33.040.767/0001-01;SP;SÃO PAULO
CALIFORNIA BAD GIRLS 2;NINGUEM SEGURA ESSAS SAFADAS;02010012829820055;13/10/2005;06/01/2006;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2004;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SWEN DO BRASIL LTDA;432;03.169.575/0001-20;SP;POÁ
CALIFORNIA CASANOVA;A TRADUZIR;04010016314220064;24/01/2006;17/02/2006;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;90;1991;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
CALIFORNIANS;AMOR EM DISPUTA;04010021111420065;29/06/2006;27/07/2006;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;87;2005;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
CALIGRAMA;;04020020500320068;08/06/2006;22/06/2006;EXPIRADO;B0600499800000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;30;1995;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;CINEMATOGRÁFICA SUPERFILMES LTDA;125;52.858.982/0001-50;SP;SÃO PAULO
CALL ME: THE RISE AND FALL OF HEIDI FLEISS;MADAME HOLLYWOOD;03010020215720064;01/06/2006;06/06/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;84;2004;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA;256;33.110.420/0001-80;SP;SÃO PAULO
CAMA DE GATO;;04010021842620069;24/07/2006;29/08/2006;IRREGULAR;B0300003000000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;92;2002;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;A EXCEÇÃO E A REGRA PRODUÇÕES ARTÍSTICAS LTDA.;1016;01.294.496/0001-16;SP;SÃO PAULO
CAMBRIDGE SPIES;ESPIÕES, OS;04040004571420054;17/01/2005;14/03/2006;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;REINO UNIDO;SERIADA;0;2003;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
CAMERA BUFF   AKA   AMATOR;AMADOR;04010019963720062;25/05/2006;22/06/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;POLÔNIA;NÃO SERIADA;117;1979;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
CAMILLA;CAMILLA;03010024151220069;09/10/2006;13/10/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;CANADÁ;NÃO SERIADA;94;1995;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;LPR IMPORTAÇÃO EXPORTAÇÃO E SERVIÇOS LTDA;750;60.704.533/0001-86;SP;SÃO PAULO
CAMILLE;A DAMA DAS CAMÉLIAS;03010022808320061;24/08/2006;30/08/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;100;1984;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL DESTINADA À VEICULAÇÃO NO SEGMENTO DE RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA) E CUJA PRODUÇÃO TENHA SIDO REALIZADA HÁ MAIS DE VINTE ANOS;NETWORK DISTRIBUIDORA DE FILMES S.A.;31;34.035.584/0001-52;RJ;RIO DE JANEIRO
CAMINHO DA ESCOLA PARANÁ;;04010022702120061;21/08/2006;25/08/2006;EXPIRADO;B0600525400000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;54;2005;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MAQUINA FILMES LTDA;1191;81.183.527/0001-09;PR;CURITIBA
CAMINHO DAS NUVENS, O;;03010024876920067;06/11/2006;21/11/2006;EXPIRADO;B0300007900000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;85;2003;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;GLOBO COMUNICACAO E PARTICIPACOES S/A;4727;27.865.757/0001-02;RJ;RIO DE JANEIRO
CAMISA DE VÊNUS AO VIVO;;02010004029020045;12/11/2004;28/06/2006;EXPIRADO;B0400146600000;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;71;2004;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;GLOBO COMUNICACAO E PARTICIPACOES S/A;4727;27.865.757/0001-02;RJ;RIO DE JANEIRO
CAN'T BUY ME LOVE;NAMORADA DE ALUGUEL;03010023277220060;06/09/2006;25/09/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;95;1987;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;4727;27.865.757/0001-02;RJ;RIO DE JANEIRO
CAN-CAN;CAN-CAN;04010016309020060;24/01/2006;17/02/2006;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;131;1960;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
CANDY;CANDY;01010022315320069;08/08/2006;31/08/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;AUSTRÁLIA;NÃO SERIADA;0;2005;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL DESTINADA AO SEGMENTO DE SALAS DE EXIBIÇÃO EXPLORADAS EM ATÉ 6 (SEIS) CÓPIAS/SALAS;ANTONIO FERNANDES FILMES LTDA;532;02.668.665/0001-01;SP;SÃO BERNARDO DO CAMPO
CANGACEIRO TRAPALHÃO, O;;04010023618020068;20/09/2006;13/10/2006;EXPIRADO;B0500337000000;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;90;1983;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;RENATO ARAGÃO PRODUÇÕES ARTÍSTICAS LTDA;1271;29.523.107/0001-04;RJ;RIO DE JANEIRO
CANGACEIROS DE LAMPIÃO;;04010021724320065;20/07/2006;27/07/2006;EXPIRADO;B0500383500000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;105;1967;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;CINEARTE PRODUÇÕES CINEMATOGRÁFICAS LTDA;273;44.182.046/0001-44;SP;SÃO PAULO
CANIBAIS;;04010022844320060;25/08/2006;21/09/2006;EXPIRADO;B0600567300000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;90;2005;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;2805;04.604.233/0001-54;SP;SÃO PAULO
CANTA MARIA;;01010022318120060;08/08/2006;22/09/2006;EXPIRADO;B0600509100000;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;94;2006;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL BRASILEIRA;ANTONIO FERNANDES FILMES LTDA;532;02.668.665/0001-01;SP;SÃO BERNARDO DO CAMPO
CANTA ZONA SUL NA PRAIA;;02010025502320066;28/11/2006;04/12/2006;EXPIRADO;B0400086800000;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;240;2004;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;MK PUBLICITA PRODUCOES, PUBLICIDADE E PROPAGANDA LTDA;2012;31.449.358/0001-20;RJ;RIO DE JANEIRO
CAPE FEAR;CÍRCULO DO MEDO;04010025754520065;05/12/2006;21/12/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;105;1962;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
CAPITAL CITY;CAPITAL CITY;03010016976720069;16/02/2006;03/03/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;83;2004;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;4727;27.865.757/0001-02;RJ;RIO DE JANEIRO
CAPITAL PUNISHMENT;PENA CAPITAL;02010021199420060;03/07/2006;06/09/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;88;2003;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;NORDESTE DISTRIBUIDORA DE FITAS DE VÍDEO E DVDS LTDA;2749;06.944.183/0001-80;CE;FORTALEZA
CAPOTE;CAPOTE;01010016425120060;27/01/2006;03/02/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;114;2005;;SALAS DE EXIBIÇÃO;SEM REDUÇÃO E ISENÇÃO;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;84;00.979.601/0001-98;SP;SÃO PAULO
CAPOTE;CAPOTE;02010018686020068;17/04/2006;03/05/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;114;2005;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SONY PICTURES HOME ENTERTAINMENT DO BRASIL LTDA;468;01.343.611/0001-03;SP;BARUERI
CAPTAIN AMERICA;CAPITÃO AMÉRICA;02010023935720064;02/10/2006;08/11/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;244;1944;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;NORDESTE DISTRIBUIDORA DE FITAS DE VÍDEO E DVDS LTDA;2749;06.944.183/0001-80;CE;FORTALEZA
CAPTAIN JACK;PERIGO NO ÁRTICO;04010025421220067;24/11/2006;19/12/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;100,0;1999;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
CAPTAIN JANUARY;O ANJO DO FAROL;02010024764820068;01/11/2006;04/12/2006;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;77,4;1936;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA;256;33.110.420/0001-80;SP;SÃO PAULO
CAPTAIN JOHN SMITH AND POCAHONTAS AKA  BURNING ARROWS;FLECHAS FLAMEJANTES;04010020627220061;12/06/2006;06/07/2006;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;75;1953;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
